Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"BRESSON, Jean-Louis",X. Interests of close family members,,,NO INTEREST,,,2015-10-26,NDA_doi_000.pdf
"BURLINGAME, Barbara",I. Economic interest,,,NO INTEREST,,,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",III. Member of a scientific advisory entity,,"International Conference on Diet and Activity Methods, AUSTRALIA",Member of international scientific advisory committee. The conference on dietary assessment and activity methods is held every three years in a different country.,2001-01,now,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",III. Member of a scientific advisory entity,,"Carasso Foundation, Paris, FRANCE",Philanthropic foundation awarding prizes and research grants for food and nutrition with ties to health and risk for both humans and the environment. Scientific adviser on nutrition. Meets five times per year.,2011-01,now,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",III. Member of a scientific advisory entity,,"Millennium Institute, UNITED STATES","Think tank related to sustainable food systems. I am a Senior Adviser, covering human nutrition in the context of risk and benefits to human and environmental health. No formalized meetings.",2014-04,now,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",IV. Employment,,"Food and Agriculture Organization of the United Nations, Rome, ITALY","UN technical agency responsible for food, nutrition, risk assessment, Codex Alimentarius. As Senior Officer (1998-2011) I was responsible for food composition, dietary assessment, human nutrient requirements, and provision of advice to Codex. As Deputy Director (2011-2014). my role included nutrition, and for part of the period also food safety and Codex.",1998-11,2014-07,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",IV. Employment,,"American University of Rome, Rome, ITALY","Faculty member, teaching a Masters degree programme in Food Studies",2014-03,now,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",IX. Other relevant interest,,ELSEVIER,"Journal of Food Composition and Analysis. International peer- reviewed scientific journal dedicated to research on nutrients, bioactive non-nutrients, anti-nutrients and contaminants in food. I was Editor-in- Chief.",1998-01,2011-01,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",IX. Other relevant interest,,"Frontiers in Nutrition, Nature Publishing Group",International peer- journal publishing cutting-edge nutrition research. reviewed scientific I .am a specialty chief editor,2013-11,now,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",V. Occasional consultancy,,,NO INTEREST,,,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",VI. Research funding,,,NO INTEREST,,,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",VII. Intellectual property rights,,,NO INTEREST,,,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",VIII. Other memberships or affiliations,,World Public Health Nutrition Association,"Representative to the UN agencies in Rome. Report to Association on results of relevant intergovernmental meetings in Rome, Italy, where WPHNA has observer status.",2012-01,now,2015-05-05,NDA_doi_001.pdf
"BURLINGAME, Barbara",X. Interests of close family members,,,NO INTEREST,,,2015-05-05,NDA_doi_001.pdf
"DEAN, Tara",I. Economic interest,,,NO INTEREST,,,2015-11-23,NDA_doi_002.pdf
"DEAN, Tara",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-11-23,NDA_doi_002.pdf
"DEAN, Tara",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-11-23,NDA_doi_002.pdf
"DEAN, Tara",IV. Employment,,"University of Portsmouth (UoP), EN, Portsmouth, UNITED KINGDOM",Professor of Health Sciences and Dean of Faculty of Science,2000-01,now,2015-11-23,NDA_doi_002.pdf
"DEAN, Tara",IX. Other relevant interest,,,NO INTEREST,,,2015-11-23,NDA_doi_002.pdf
"DEAN, Tara",V. Occasional consultancy,,,NO INTEREST,,,2015-11-23,NDA_doi_002.pdf
"DEAN, Tara",VI. Research funding,,UK Department of Health Eczema in Children. A clinical trial of effectiveness of silk clothing in,children with moderate to severe eczema,2013-01,now,2015-11-23,NDA_doi_002.pdf
"DEAN, Tara",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-23,NDA_doi_002.pdf
"DEAN, Tara",VIII. Other memberships or affiliations,,British Socitery of Allergy and Clinical Immuniology,Allergy,2008-01,now,2015-11-23,NDA_doi_002.pdf
"DEAN, Tara",X. Interests of close family members,,,NO INTEREST,,,2015-11-23,NDA_doi_002.pdf
"FAIRWEATHER-TAIT, Susan",I. Economic interest,,,NO INTEREST,,,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",III. Member of a scientific advisory entity,,British Nutrition Foundation (BNF),"Member of the body of Scientific Governors of the British Nutrition Foundation (BNF), a charitable non-profit organisation. Responsibilities include providing advice on the BNF's educational programs in UK schools and the content of scientific meetings and publications by attending four meetings per year. No remuneration.",2009-07,2012-01,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",III. Member of a scientific advisory entity,,World Health Organisation (WHO),Appointed as member of the WHO Expert Advisory Panel on Nutrition but didn't attend any meetings or participate in any consultations.,2012-04,2013-03,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IV. Employment,,University of East Anglia (UEA),"Professor of Human Nutrition (Mineral Metabolism) in the Norwich Medical School, University of East Anglia, Higher Education Institute. Duties include teaching nutrition to undergraduate medical students, supervising graduate students, and undertaking research on nutrition.",2007-02,now,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,Academy of Finland Expert Group,"Member of the grant review committee (Expert for Panel 8). Travel expenses and honorarium paid by the Health Research Unit, Academy of Finland.I attended two meetings, one in 2011 and one in 2012.",2010-01,2012-02,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,Trace elements and Health (TRACEL),"Member of Scientific Committee for the 3rd International meeting on Trace Elements and Health. I chaired a session and gave a talk on bioavailability of iron from whole diets where I presented results from EURRECA. Member of Scientific Committee for 4th International meeting, to be held in Turkey in May 2014.",2010-03,2014-05,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,Nutrition Society,Member of Silver Medal Committee whose purpose is to select the winner of the Silver Medal,2011-02,2011-06,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,Pepsico,"Participation in one day, small, closed, off-site, workshop on micronutrient deficiencies (April 15th 2011) organised by Pepsico, at which I delivered a standard undergraduate-level lecture on methods of measuring micronutrient intake and status with the aim of informing a few Pepsico employees about this area.",2011-04,2011-04,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,Catholic University of Murcia (UCAM),"Invited to speak at a Summer Course on ""New Perspectives in the substantiation of health claims in foods""; I gave a 30 min talk on ""Biomarkers for nutrient requirements and health claims"" on 21st July 2011.",2011-07,2011-07,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,Internatioal Life Sciences Institute (ILSI) Europe,"Presentation on ""Micronutrients - markers of status to understand function"" at an International symposium on Health Benefits of Foods held in Prague, Czech Republic, 5-7 Oct 2011. Travel and accommodation expenses paid by ILSI Europe.",2011-10,2011-10,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,Federation of European Nutrition Societies (FENS),"11th European Nutrition Conference: Speaker at workshop on EURRECA, as part of the FENS Conference, Madrid, 26-29 Oct. I presented results from the EURRECA project in a talk entitled ""what role does bioavailability play in setting dietary requirements?"".",2011-10,2011-10,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,World Health Organisation (WHO),"Participation in WHO workshop on Deriving Micronutrient Recommendations"" hosted by the European Commission, 18-19 April, 2012.",2012-04,2012-04,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,"HarvestPlus, Washington DC",Co-chair of a one day closed workshop of international zinc experts to discuss zinc requirements. A report summarising the consensus reached was published on the HarvestPlus website.,2012-07,2012-07,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,Nestle,Invited to attend a Nestle Nutrition Symposium in Lausanne on nutrition and ageing.,2012-10,2012-10,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,Brazilian Nutrition Society Member of Scientific Committee organising an international,"symposium (Bioavailability 2014). These symposia are held every 3-4 years since 1988. The local coordinator was Professor Sylvia Cozzolino, University of Sao Paulo, and hosted by the Brazilian Nutrition Society in Brazil, May 2014. I did not attend the symposium.",2013-01,2014-05,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",IX. Other relevant interest,,"Norwegian Academy of Science, Committee for Geomedicine","Invited lecture entitled ""Trace elements - too much or too little?"" at a symposium on food, environment and health, organised by the Committee for Geomedicine",2014-11,2014-11,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",V. Occasional consultancy,,,NO INTEREST,,,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VI. Research funding,,Biotechnology and Biological Sciences Research Council (BBSRC) CASE studentship,"BBSRC ‘Collaborative Awards in Science and Engineering’ allows students to receive high quality research training in collaboration with an industrial partner, these are 4-year doctoral training grants for graduates to undertake research (leading to PhD) on a subject selected and supervised jointly by academic and industrial partners. -PhD studentship (10/2009-12/2013) on developing more effective iron fortificants for food, funded by BBSRC with additional financial support from Kellogg's to meet CASE studentship criteria. The project was to test the availability of iron from novel delivery systems, prepared at the Institute of Food Research, with respect to their potential as food fortificants. Screening was carried out using a Caco-2 cell model system and the most promising compound tested in a human study. -PhD studentship (10/2009-12/2013) with supplementary funds by HarvestPlus on improving the iron content and bioavailability of modern wheat cultivars. - PhD studentship (2007-2011) on bioactivity of polyphenols, funded by BBSRC with additional financial support from GlaxoSmithKline to meet CASE studentship criteria. I act as student supervisor without receiving funds from private sectors.",2006-10,2013-12,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VI. Research funding,,European Commission,"The University of East Anglia was a partner in the EURRECA Network of Excellence FP6 036196-2 (FOOD), funded by DG Research, coordinated by ILSI Europe. The work of the Network of Excellence was focused on Micronutrient Requirements.",2007-01,2012-05,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VI. Research funding,,Biotechnology and Biological Sciences Research Council,Enhancing delivery of minerals using multifunctional carriers. Collaborative project with the Institute of Food Research.,2009-04,2012-12,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VI. Research funding,,National Osteoporosis Society,Genome wide analysis of gene-nutrition interaction in osteoporosis.,2009-05,2010-11,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VI. Research funding,,Natural Environment Research Council,"Partner in a 6 month pilot project entitled ""Ecosystem services to alleviate iodine, selenium and zinc malnutrition in saub-Saharan Africa"" coordinated by the University of Nottingham.",2010-07,2011-03,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VI. Research funding,,European Commission,"The University of East Anglia is a partner in collaborative project entitled New dietary strategies addressing the specific needs of elederly population for healthy ageing in Europe (NU-AGE), FP7 grant number 266486, coordinated by the University of Bologna. This is a 5 year project with 31 partners from 17 EU countries in which a 1y dietary intervention will be undertaken in 1250 elderly people in 5 EU regions to assess the impact of a food pyramid designed specifically for 65-79y old EU citizens on different health outcomes, including inflammatory status, and to identify cellular/molecular mechanisms responsible for the effects of diet on health. Prototype functional foods will be developed and improvements in traditional foods made using the results of the intervention study.",2011-05,now,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VI. Research funding,,University of East Anglia (UEA),"Mechanisms of uptake of different forms of iron using a Caco-2 cell model system. This is a 3y PhD project funded by the Faculty of Medicine and Health Sciences UEA, with additional funding from HarvestPlus (Washington DC, USA).",2013-10,now,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VI. Research funding,,Biotechnology and Biological Sciences Research Council,"Co-investigator for a 3 year project awarded to UEA entitled ""Speciation and bioavailability of iron in plant foods"", which aims to identify plant foods and processing techniques that provide bioavailable iron. The project is coordinated by Prof Peter Shewry, Rothamsted Research, and the role of UEA is to screeen foods for iron availability using a Caco-2 model system, and to investigate mechanisms of uptake.",2014-08,now,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VI. Research funding,,"BBSRC, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, UNITED KINGDOM, Swindon","This is a 4-year doctoral training grants for research on in vitro studies on a colonic delivery system leading to PhD (2015-2019). The student is based at the Institute of Food Research, Norwich, UK, in Prof Arjan Narbad's laboratory. The project involves research into the role of iron in modifying the gut microbiome. This is an iCASE studentship that involves academic collaboration with the University of Birmingham (Dr Chris Tselepis) and Kuecept (Prof Abdul Baset), an SME based in the UK that provides specialist drug development services. No funding will be provided by these collaborators. The student will be supervised by faculty staff at UEA and IFR.",2015-10,now,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VIII. Other memberships or affiliations,,Nordic Nutrition Recommendations 5 Working Group,Member of international reference group for the revison of the 4th edition of the Nordic Nutrition Recommendations. I served in this working group as an observer and was not involved in setting recommendations. I did not attend any meetings.,2010-04,2012-12,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VIII. Other memberships or affiliations,,Internatioal Life Sciences Institute (ILSI) Europe,"Member of Scientific Programmes Committee for Functional Foods Symposium, Prague 5-7 October 2011 (role: reviewing submitted abstracts - not connected to any specific guidance documents), and invited speaker.",2010-09,2011-10,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VIII. Other memberships or affiliations,,Biomarkers of Nutrition for Development,Three year project funded by National Institutes of Health (NIH) and the Gates Foundation. The goal is to work with the global food and nutrition community on biomarkers of nutritional status. I was on the Steering Committee and a member of the iron expert group but only received funding for travel and accommodation to attend meetings (1 per year).,2010-10,2013-09,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VIII. Other memberships or affiliations,,International Society for Trace Element Research in Humans,Elected Council member. There have been no meetings and I have not been involved in any ISTERH activities.,2011-10,now,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VIII. Other memberships or affiliations,,European Cooperation in Science and Technology (COST) Action FA 0905 Mineral improved crop production for healthy food and feed,"Co-leader of Working Group 3 (Plant product processsing and human/animal nutrition) Funded by the European Commission. http://www.cost.eu/domains_actions/fa/Actions/FA0905 I attended 2 COST meetings in total (one in Spain, before I became co- lead for WG3, and one in Norway in 2013), and I also organised a small workshop in Norwich.",2013-01,2014-04,2015-10-28,NDA_doi_003.pdf
"FAIRWEATHER-TAIT, Susan",VIII. Other memberships or affiliations,,"Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail",Hearing expert for the Working Group developing Food Based Dietary Guidelines. I was invited to one meeting on 9th April 2013 to summarise relevant work carried out in the framework of the,2013-04,2013-04,2015-10-28,NDA_doi_003.pdf
"HEINONEN, Marina",I. Economic interest,,,,,,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",I. Economic interest,X,Huhtamäki Ltd,Expert and member of the family owns a small number of shares with a company producing packaging materials for foods. Economic interest only.,2003-01,now,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",II. Member of a managing entity or equivalent structure,,"University of Helsinki, Department of Food and Environmental Sciences",Vice member of the managing body of the department. Former (2011- 2013) vice director (responsible for societal interactions and impact) at the Department of Food and Environmental Sciences. Member of the Faculty Board of Faculty of Agriculture and Forestry since 2015.,2011-01,now,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",IV. Employment,,University of Helsinki,"Teaching in food chemistry and chemical food safety and carrying out research activities regarding protein and lipid oxidation, antioxidant action and analysis of phenolic composition of food materials.",1984-04,now,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",IX. Other relevant interest,,,NO INTEREST,,,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",V. Occasional consultancy,,,NO INTEREST,,,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",VI. Research funding,,"EU, Technological Research Agency of Finland, Academy of Finland","Research collaboration between academia and industry in research projects funded with Public resources. Our area of research is focusing on oxidation reactions of lipids and proteins and isolation, characterization and antioxidant properties of plant phenolics.",2003-01,now,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",VI. Research funding,,Mildola,"Analytical services provided by the laboratory of the University of Helsinki. This includes food sample analyses, e,g. phenolic and vitamin E analyses on rapeseed oil. Linked to the characterisation of food. Deliverables include analysis reports. Occasional collaboration regarding student work toward MSc thesis resulting in public report.",2008-01,now,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",VI. Research funding,,Raisio,"Analytical services provided by the laboratory of the University of Helsinki. This includes food sample analyses, e,g. phenolic and antioxidant analyses on food products. Linked to the characterisation of food. Deliverables include analysis reports.",2008-01,2010-10,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",VI. Research funding,,EFSA,"Tender to provide evidence reports identifying health outcomes upon which Dietary Reference Values could potentially be based for vitamins A, C, E, K.",2011-01,2012-01,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",VI. Research funding,,Kiantama,"Analytical services provided by the laboratory of the University of Helsinki. This includes food sample analyses, e,g. food compositional analyses on berry phenolics. Deliverables include analysis reports.",2011-03,2012-05,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",VI. Research funding,,Fazer Ltd,"Analytical services provided by the laboratory of the University of Helsinki. This includes food sample analyses, e,g. phenolic analyses on food products. Linked to the characterisation of food. Deliverables include analysis reports. Occasional collaboration regarding student work for MSc thesis resulting in public report.",2013-01,2013-12,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-05,NDA_doi_004.pdf
"HEINONEN, Marina",VIII. Other memberships or affiliations,,ILSI Expert Group on Phenolic Antioxidants Health Claims,"Participation in scientific evaluation regarding public literature on antioxidant effects of polyphenols for cardiovascular health with a review paper published in J. Nutr. in 2011. This scientific work was not related to services provided to products, their development and/or assessment of methods carried out on behalf of trade associations or other bodies with an intrest in this subject matter.",2007-11,2010-12,2015-10-05,NDA_doi_004.pdf
"HIRSCH-ERNST, Karen Ildico",I. Economic interest,,,NO INTEREST,,,2015-10-23,NDA_doi_005.pdf
"HIRSCH-ERNST, Karen Ildico",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-10-23,NDA_doi_005.pdf
"HIRSCH-ERNST, Karen Ildico",III. Member of a scientific advisory entity,,DG Sanco/European Commission,The expert attended meetings on revision of toxicology data requirements for approval of pesticidal active substances or authorisation of plant protection products (as representative of the BfR (governmental expert)). The total time (office work and participation in meetings) devoted to this activity comprised about 3 days/year. The expert did not receive a financial compensation in her individual capacity for the expertise provided.,2009-11,2010-12,2015-10-23,NDA_doi_005.pdf
"HIRSCH-ERNST, Karen Ildico",III. Member of a scientific advisory entity,,OECD,The expert has been the BfR representative for human health within the Endocrine Disrupter Testing and Assessment Advisory Group (EDTA- AG). The task of this group is to address general technical and regulatory issues relating to testing for endocrine disrupting properties of chemicals. The total time (office work and participation in meetings) devoted to this activity comprised about 4-5 days/year. The expert did not receive a financial compensation in her individual capacity for the expertise provided.,2010-05,2015-08,2015-10-23,NDA_doi_005.pdf
"HIRSCH-ERNST, Karen Ildico",III. Member of a scientific advisory entity,,DG Environment/European Commission,"The expert has been the representative of BfR in the endocrine disruptor ad-hoc group and in the endocrine disruptor expert advisory group. These groups are to provide advice to the Commission in relation to the policy and scientific/technical issues associated with identification of endocrine disruptors. From 2011 to 2014, the total time (office work and participation in meetings) devoted to this activity comprised about 2 days/year (2011), about 8 days/year (2012), about 6 days/year (2013), 0 days/year (2014). The expert did not receive a financial compensation in her individual capacity for the expertise provided.",2011-11,2014-07,2015-10-23,NDA_doi_005.pdf
"HIRSCH-ERNST, Karen Ildico",III. Member of a scientific advisory entity,,"Expert Committee of the German BVL and BfArM on categorisation of ""borderline"" substances in food, Gemeinsame Expertenkommission - Kommission zur Einstufung von Borderline-Stoffen, die als Lebensmittel oder Lebensmittelzutat in den Verkehr gebracht werden, des Bundesamts für Verbraucherschutz und Lebensmittelsicherheit (BVL) und des Bundesinstituts für Arzneimittel und Medizinprodukte (BfArM), GERMANY","Expert Committee of the German Federal Office of Consumer Protection and Food Safety (BVL) and the German Federal Institute for Drugs and Medical Devices (BfArM): The expert functions as a deputy within the committee to the representative of the Federal Instiute for Risk Assessment (BfR). The remit of the advisory committee is to provide scientific advice (opinions) to the Government on ""borderline"" substances that are being marketed in food. The subjects of interest includes safety assessment, and also assessment as to whether substances/products may be regarded as pharmaceuticals or discriminated from pharmaceuticals. The total time (office work and participation in meetings) devoted to this activity comprises about 3 days/year. The expert does not receive a financial compensation in her individual capacity for the expertise provided.",2015-03,now,2015-10-23,NDA_doi_005.pdf
