Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"STANKOVIC, Ivan",IX. Other relevant interest,,,NO INTEREST,,,2015-02-21,ANS_doi_016.pdf
"WAALKENS-BERENDSEN, Ine",IX. Other relevant interest,,,NO INTEREST,,,2015-11-09,ANS_doi_017.pdf
"WOUTERSEN, Rudolf Antonius",IX. Other relevant interest,,,NO INTEREST,,,2015-10-12,ANS_doi_018.pdf
"WRIGHT, Matthew",IX. Other relevant interest,,,NO INTEREST,,,2015-02-02,ANS_doi_019.pdf
"YOUNES, Maged",IX. Other relevant interest,,,NO INTEREST,,,2015-05-13,ANS_doi_020.pdf
"ALLENDE, Ana",IX. Other relevant interest,,,NO INTEREST,,,2015-11-27,BIOHAZ_doi_000.pdf
"BOLTON, Declan",IX. Other relevant interest,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_001.pdf
"CHEMALY, Marianne",IX. Other relevant interest,,,NO INTEREST,,,2015-04-16,BIOHAZ_doi_002.pdf
"DAVIES, Robert",IX. Other relevant interest,,,NO INTEREST,,,2015-06-16,BIOHAZ_doi_003.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",IX. Other relevant interest,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_004.pdf
"GIRONES, Rosina",IX. Other relevant interest,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_005.pdf
"HERMAN, Lieve",IX. Other relevant interest,,,NO INTEREST,,,2015-09-24,BIOHAZ_doi_006.pdf
"KOUTSOUMANIS, Kostas",IX. Other relevant interest,,,NO INTEREST,,,2015-11-30,BIOHAZ_doi_007.pdf
"LINDQVIST, Roland",IX. Other relevant interest,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_008.pdf
"NOERRUNG, Birgit",IX. Other relevant interest,,,NO INTEREST,,,2015-10-21,BIOHAZ_doi_009.pdf
"RICCI, Antonia",IX. Other relevant interest,,,NO INTEREST,,,2015-07-10,BIOHAZ_doi_010.pdf
"ROBERTSON, Lucy",IX. Other relevant interest,,,NO INTEREST,,,2015-04-29,BIOHAZ_doi_011.pdf
"RU, Giuseppe",IX. Other relevant interest,,,NO INTEREST,,,2015-10-19,BIOHAZ_doi_012.pdf
"SANAA, Moez",IX. Other relevant interest,,IDF (International Dairy Federation),"Member of standing committee on Animal Health International dairy Federation The activity is one meeting per year to exchange news on animal health issues related to dairy activities. The travelling is supported by the French national dairy federation and my employer. Member of a task force on : prioritization of hazards in feed. My task is to develop a methodological framework for prioritization, including data collection, criteria definitions and expert elicitation protocols.",2007-01,2012-11,2015-04-28,BIOHAZ_doi_013.pdf
"SIMMONS, Marion",IX. Other relevant interest,,,NO INTEREST,,,2015-07-30,BIOHAZ_doi_014.pdf
"SKANDAMIS, Panagiotis",IX. Other relevant interest,,,NO INTEREST,,,2015-09-30,BIOHAZ_doi_015.pdf
"SNARY, Emma",IX. Other relevant interest,,,NO INTEREST,,,2015-04-28,BIOHAZ_doi_016.pdf
"SPEYBROECK, Niko",IX. Other relevant interest,,,NO INTEREST,,,2015-04-17,BIOHAZ_doi_017.pdf
"TER KUILE, Benno",IX. Other relevant interest,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_018.pdf
"THRELFALL, John",IX. Other relevant interest,,,NO INTEREST,,,2015-09-23,BIOHAZ_doi_019.pdf
"WAHLSTROM, Helene",IX. Other relevant interest,,,NO INTEREST,,,2015-11-09,BIOHAZ_doi_020.pdf
"BOLOGNESI, Claudia",IX. Other relevant interest,,,NO INTEREST,,,2014-12-03,CEF_doi_000.pdf
"CASTLE, Laurence",IX. Other relevant interest,,Comité Européen de Normalisation (European Committee for Standardisation),I was convenor of CEN Technical Committee 194 Sub-Committee 1 (TC194/SC1) until 2012. It deals with standardisation of analytical methods for testing chemical migration from food contact materials. It does not deal with risk assessemnt or risk management and it does not make policy.,2000-01,2012-01,2015-04-19,CEF_doi_001.pdf
"CASTLE, Laurence",IX. Other relevant interest,,ILSI (International Life Sciences Institute) – non profit,"NIAS in food contact materials. I participated as an observer on behalf of EFSA in an ad-hoc ILSI-Europe expert group. That group aims to produce a guidance document on how to address the safety of NIAS (non-intentionally added substances) in food contact materials. I attended their first meetings, answered questions about EFSA’s own work in this area, contributed to the development of scientific approaches, and reported back to the EFSA WG on FCMs. The first ILSI-NIAS meeting was in October 2011 and I ceased my participation in that group in June 2012 once that preliminary work was completed. I subsequently was invited and attended a workshop organised by ILSI Europe and held on 2-4 April 2014, in Brussels. The draft NIAS document was sent to all participants in advance of that workshop and it was stated by the organisers that a peer-reviewed publication covering the discussions would be produced soon after the workshop.",2011-10,2014-04,2015-04-19,CEF_doi_001.pdf
"CASTLE, Laurence",IX. Other relevant interest,,ILSI - International Life Science Institute,"I gave the concluding presentation at the 5th international symposium on food packaging, scientific developments supporting safety and innovation, 14-16 November 2012, Berlin, organised by ILSI Europe.",2012-11,2012-11,2015-04-19,CEF_doi_001.pdf
"CRAVEDI, Jean-Pierre",IX. Other relevant interest,,"INRA, Institut National de la Recherche Agronomique, FRANCE, Paris cedex 07","Several projects on the effects of BPA, funded by INRA or other French public funding (ANR) are ongoing in the laboratory where I work. I'm not directly involved in these research projects.",2013-01,now,2015-03-05,CEF_doi_002.pdf
"ENGEL, Karl-Heinz",IX. Other relevant interest,,,NO INTEREST,,,2015-09-25,CEF_doi_003.pdf
"FOWLER, Paul",IX. Other relevant interest,,Endocrinology,I am a member of the editorial board of the journal "Endocrinology",2014-01,now,2014-11-19,CEF_doi_004.pdf
"FOWLER, Paul",IX. Other relevant interest,,Endocrine Society,Economic costs of endocrine disrupting chemicals,2014-03,now,2014-11-19,CEF_doi_004.pdf
"FOWLER, Paul",IX. Other relevant interest,,European Commission COST,"Targeted Network Rapporteur. This is for “Gender, Science, Technology and Environment - genderSTE”. Targeted Networks are policy-driven initiatives approved by the CSO under the COST Plan for Strategic Activities. My duties are to assess progress made by the project and whether it should be extended further.",2014-03,now,2014-11-19,CEF_doi_004.pdf
"FOWLER, Paul",IX. Other relevant interest,,European Commission Research Executive Agency,"Expert evaluator of applications for Horizon 2020. At present I have NOT been asked to evaluate any applications and this is likely in part because I am a partner in 3 applications currently being considered by Horizon 2020. These are as follows: Partner in two Horizon 2020 research grant applications currently under consideration: 1.Placental “omics” Diagnostic tools for exposure and disease prevention (PLACENTOMICS), €6 million. 7 partners (Finland, Czech, Spain, Belgium (x2), Austria, UK). Aberdeen share €1million. 2.Innovation in Predictive Risk Assessment of Complex Mixtures of Mycotoxins and Persistent Organic Pollutants (PREDICTMIX), €8 million. 7 partners (Norway (x3), France, UK (x2), Germany). Aberdeen share €1million. Work-package leader in one Horizon 2020 MSCA ITN: 1.Endocrine disruptors; detection, mixtures, health effects, risk assessment and education (PROTECTEd), 8 academic/research institute partners (UK (x2), Norway (x3), Belgium, France, Chile) and 3 SMEs (UK, Netherlands, Belgium). Project designed for 15 ESRs.",2014-04,now,2014-11-19,CEF_doi_004.pdf
"FOWLER, Paul",IX. Other relevant interest,,Molecular & Cellular Endocrinology,I am a member of this Editorial Board,2014-11,now,2014-11-19,CEF_doi_004.pdf
"FRANZ, Roland",IX. Other relevant interest,,Food Additives and Contaminants (Taylor & Francis) and 'Food Packaging and Shelf Life' (Elsevier),Since many years I am member of the International Editorial Board of the scientific Journal 'Food Additives and Contaminants'. My role is to give scientific advise and to referee manuscripts submitted to this Journal. Since May 2013 I am associate editor of the new scientific Journal 'Food Packaging and Shelf LIfe (Elsevier).,2002-01,now,2015-08-07,CEF_doi_005.pdf
"FRANZ, Roland",IX. Other relevant interest,,International Life Science Institute ILSI Europe,"From August 2010 - March 2011: Reviewer of an ILSI Europe Report entitled: 'Multilayer Packaging for Food and Beverages'. I reviewed this technical report from a scientific/technical point of view and gave comments on how to improve the scientific contents. This report was published as one of the ILSI Europe Report Series in July 2011. From mid 2011 - end 2012: Member of the Scientific Committee of the 5th International Symposium on 'Food Packaging - Scientific Developments supporting Safety and Innovation' which took place on 14-16 November 2012, Berlin, Germany. My role in this committee was to advise the Conference's Organising Committee on the programme. More specifically, I means reviewed applications for oral and poster presentation and made proposals for selection of presentations from a scientific point-of-view. I did not have the right to vote nor of veto. I did not receive any money for this. This Scientific Committee included 17 members coming from Universities, Research Institutes and National Food Safety Authorities. Industry was not represented in this Scientific Committee.. November 2012: I gave an oral presentation in the 5th International Symposium on 'Food Packaging - Scientific Developments supporting Safety and Innovation' which takes place on 14-16 November 2012, Berlin, Germany, which was organised by ILSI. In my lecture I presented results and conclusions from the EU Project 'FACET', more specifically from work package 4.2 on migration modelling.",2010-08,2012-12,2015-08-07,CEF_doi_005.pdf
"GROB, Konrad",IX. Other relevant interest,,,NO INTEREST,,,2015-09-11,CEF_doi_006.pdf
"GUERTLER, Rainer",IX. Other relevant interest,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"HUSOY, Trine",IX. Other relevant interest,,Eurotox 2014,"I was invited speaker at Eurotox 2014 presenting the draft BPA opinion, and my stay was funded by the Eurotox organisation.",2014-09,2014-09,2015-03-02,CEF_doi_008.pdf
"KÄRENLAMPI, Sirpa",IX. Other relevant interest,,,NO INTEREST,,,2015-09-11,CEF_doi_009.pdf
"MENNES, Wim",IX. Other relevant interest,,Dutch Government,"Member of the Dutch delegation to the 45th FAO Codex Alimentarius Committee meeting on Food Additives (Beijing, 18-23 march, 2013). I will act there only as scientific advisor to the other Dutch delegates. I do not have any voting rights. Some of the flavouring substances discussed in CCFA context may have been or may appear in future also on the agenda of EFSA-CEF.",2013-02,2013-03,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",IX. Other relevant interest,,Dutch Government,"Member of the Dutch delegation to the 46th FAO Codex Alimentarius Committee meeting on Food Additives (Hong Kong 17 -21 march, 2014). I will act there only as scientific advisor to the other Dutch delegates. I do not have any voting rights. Some of the flavouring substances discussed in CCFA context may have been or may appear in future also on the agenda of EFSA-CEF.",2014-01,2014-03,2014-11-17,CEF_doi_010.pdf
"MILANA, Maria Rosaria",IX. Other relevant interest,,,NO INTEREST,,,2015-02-22,CEF_doi_011.pdf
"PENNINKS, André",IX. Other relevant interest,,,NO INTEREST,,,2015-10-13,CEF_doi_012.pdf
"SILANO, Vittorio",IX. Other relevant interest,,Istituto italiano Imballaggio,participation as speaker to conference in Baveno regarding food contact compliance and organised by Istituto Italiano Imballaggio,2014-09,2014-09,2015-09-30,CEF_doi_013.pdf
"SMITH, Andy",IX. Other relevant interest,,,NO INTEREST,,,2015-04-22,CEF_doi_014.pdf
"TAVARES POCAS, Maria de Fatima",IX. Other relevant interest,,Scientific journals,"I am occasionally refereeing manuscripts submitted to journals: Food Additives and Contaminants, Food Chemistry, Food Control British Food Journal, Food Analytical Methods, Int J. Occupational Environmental Health, Packaging Technology and Science, Talanta, Int. J. Environmental Analytical Chemistry, J. Agri. Food Chemistry, J. Food Engineering",2010-01,now,2015-02-22,CEF_doi_015.pdf
"TLUSTOS, Christina",IX. Other relevant interest,,ILSI Europe,"Unpaid participation in ILSI Europe Workshop on Exposure Assessment: The ILSI Food Intake Methodology task force organised a workshop on exposure assessment on 29-30th November 2011 in Geneva, Switzerland with invited experts from various stakeholder platforms. The objective of the workshop in November was to review and test the prototype of the preliminary version of the ‘GuIDEA’ website on exposure assessment. The aim is to provide a single source of reference (in the form of a website ‘GuIDEA’) that is concise in providing guidance on the planning, conduct, reporting and interpretation of assessments.",2011-11,2011-11,2015-03-03,CEF_doi_016.pdf
"WÖLFLE, Detlef",IX. Other relevant interest,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"ZORN, Holger",IX. Other relevant interest,,,NO INTEREST,,,2015-08-13,CEF_doi_018.pdf
"ZUGRAVU, Corina-Aurelia",IX. Other relevant interest,,,NO INTEREST,,,2015-05-20,CEF_doi_019.pdf
"ALEXANDER, Jan",IX. Other relevant interest,,,NO INTEREST,,,2015-07-14,CONTAM_doi_000.pdf
"BARREGARD, Lars",IX. Other relevant interest,,,NO INTEREST,,,2015-04-20,CONTAM_doi_001.pdf
"BIGNAMI, Margherita",IX. Other relevant interest,,Società Italiana di Mutagenesi Ambientale (SIMA),President of SIMA (2014-2016),2014-01,now,2015-04-30,CONTAM_doi_002.pdf
"CECCATELLI, Sandra",IX. Other relevant interest,,,NO INTEREST,,,2015-04-21,CONTAM_doi_003.pdf
"COTTRILL, Bruce",IX. Other relevant interest,,,NO INTEREST,,,2015-04-17,CONTAM_doi_004.pdf
"DINOVI, Michael",IX. Other relevant interest,,,NO INTEREST,,,2015-04-27,CONTAM_doi_005.pdf
"EDLER, Lutz",IX. Other relevant interest,,ELSEVIER,Member of the Advisory Board of the Journal"Journal of Computational Statistics and Data Analysis",2007-09,now,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",IX. Other relevant interest,,Taylor and Francis Group LLC 530 Walnut Street Suite 850 Philadelphia PA 19106 USA,Member of the Honorary Editorial Board of the "Journal of Biopharmaceutical Statistics",2011-01,now,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",IX. Other relevant interest,,Wiley VCH Publisher,Editor of the Biometrical Journal ISSN 0323-3847 joint with a second editor from Italy,2011-05,now,2015-07-04,CONTAM_doi_006.pdf
"GRASL-KRAUPP, Bettina",IX. Other relevant interest,,,NO INTEREST,,,2015-04-13,CONTAM_doi_007.pdf
"HOGSTRAND, Christer",IX. Other relevant interest,,,NO INTEREST,,,2015-10-29,CONTAM_doi_008.pdf
"HOOGENBOOM, Laurentius (Ron)",IX. Other relevant interest,,,NO INTEREST,,,2015-10-06,CONTAM_doi_009.pdf
"KNUTSEN, Helle Katrine",IX. Other relevant interest,,,NO INTEREST,,,2015-07-09,CONTAM_doi_010.pdf
"NEBBIA, Carlo Stefano",IX. Other relevant interest,,,NO INTEREST,,,2015-11-29,CONTAM_doi_011.pdf
"OSWALD, Isabelle",IX. Other relevant interest,,,NO INTEREST,,,2015-11-27,CONTAM_doi_012.pdf
"PETERSEN, Annette",IX. Other relevant interest,,,NO INTEREST,,,2015-07-09,CONTAM_doi_013.pdf
"ROGIERS, Vera Maria",IX. Other relevant interest,,,NO INTEREST,,,2015-04-21,CONTAM_doi_014.pdf
"ROSE, Martin",IX. Other relevant interest,,,NO INTEREST,,,2015-05-01,CONTAM_doi_015.pdf
"ROUDOT, Alain-Claude",IX. Other relevant interest,,,NO INTEREST,,,2015-04-16,CONTAM_doi_016.pdf
"SCHWERDTLE, Tanja",IX. Other relevant interest,,,NO INTEREST,,,2015-07-09,CONTAM_doi_017.pdf
"VLEMINCKX, Christiane",IX. Other relevant interest,,,NO INTEREST,,,2015-10-19,CONTAM_doi_018.pdf
"WALLACE, Heather",IX. Other relevant interest,,,NO INTEREST,,,2015-07-15,CONTAM_doi_020.pdf
"AQUILINA, Gabriele",IX. Other relevant interest,,,NO INTEREST,,,2015-10-21,FEEDAP_doi_000.pdf
"BAMPIDIS, Vasileios",IX. Other relevant interest,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_001.pdf
"BASTOS, Maria de Lourdes",IX. Other relevant interest,,,NO INTEREST,,,2015-10-07,FEEDAP_doi_002.pdf
"BORIES, Georges",IX. Other relevant interest,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"CHESSON, Andrew",IX. Other relevant interest,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_004.pdf
"COCCONCELLI, Pier Sandro",IX. Other relevant interest,,,NO INTEREST,,,2015-09-28,FEEDAP_doi_005.pdf
"FLACHOWSKY, Gerhard",IX. Other relevant interest,,"Board Membership of International Journals, Europe","Book review editor of the journal ""Animal Feed Science and Technology"", Co-Editor of the journal ""Übersichten zur Tierernährung"". Board member of the following journals: Archives of Animal Nutrition Journal of Animal Nutrition and Animal Physiology Journal of Animal and Feed Sciences Journal of Applied Animal Science",2004-01,now,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",IX. Other relevant interest,,"""FeedMagazine/Kraftfutter (Frankfurt am Main, an international bilingual journal for producers and distributors of products for animal nutrition, official services as well as as consultants of the agricultural producers.""","""Writing/publishing articles (together with Jürgen Gropp) on my own behalf (not of EFSA) for FeedMagazine/Kraftfutter concerning the work of the EFSA FEEDAP Panel, providing background information and scientific opinions in order to improve knowledge and understanding for FEEDAP-work""",2015-08,now,2015-09-13,FEEDAP_doi_007.pdf
"GROPP, Jürgen",IX. Other relevant interest,,"KLIFOVET: Veterinary Contract Research Organisation (CRO) Geyerspergerstraße 27, D- 80689 München, GERMANY","Presentation: Current aspects of the assessment of additives by the FEEDAP Panel of EFSA: SELECTED ISSUES International Munich Feed Additives Conference 2011 Munich, May 5, 2011",2011-05,2011-05,2015-09-16,FEEDAP_doi_008.pdf
"GROPP, Jürgen",IX. Other relevant interest,,"Deutscher Verband Tiernahrung e.V. (DVT), D-53225 Bonn, Beueler Bahnhofsplatz 18, GERMANY","Presentation: Zusatzstoffe im Wiederzulassungsverfahren: Die Dossiers und deren Bewertung München, 2. Juli 2012",2012-07,2012-07,2015-09-16,FEEDAP_doi_008.pdf
"GROPP, Jürgen",IX. Other relevant interest,,"FeedMagazine/Kraftfutter (Frankfurt am Main), an international bilingual journal for producers and distributors of products for the animal nutrition, official services as well as consultants of the agricultural producers.","Writing/publishing articles (together with G. Flachowsky) on my own behalf (not of EFSA) for FeedMagazine/Kraftfutter concerning the work of the EFSA FEEDAP Panel, providing background information and scientific opinions.",2015-08,now,2015-09-16,FEEDAP_doi_008.pdf
"KOLAR, Boris",IX. Other relevant interest,,,NO INTEREST,,,2015-09-10,FEEDAP_doi_009.pdf
"KOUBA, Maryline",IX. Other relevant interest,,,NO INTEREST,,,2015-09-10,FEEDAP_doi_010.pdf
"LOPEZ ALONSO, Marta",IX. Other relevant interest,,,NO INTEREST,,,2015-09-11,FEEDAP_doi_011.pdf
"LOPEZ PUENTE, Secundino",IX. Other relevant interest,,,NO INTEREST,,,2015-09-11,FEEDAP_doi_012.pdf
"MANTOVANI, Alberto",IX. Other relevant interest,,CIR-Chemical Industries Regulation,"Invitation as speaker on feed additives risk assessment at the CIR meeting of 9-10 september/2010 in Lyon Talk concerned discussion of already adopted opinions by FEEDAP Panel, with no reference to ongoing topics either within or outside (e.g., bisphenol A) the FEEDAP panel remit No financial compensation",2010-07,2010-07,2015-10-12,FEEDAP_doi_013.pdf
"MANTOVANI, Alberto",IX. Other relevant interest,,"OECD, Organization for Economic Co-operation and Development, Organization for Economic Co-operation and Development, FRANCE, Paris",Scientific advisor of the OECD Endocrine Disrupters Testing and Assessment Task Force - EDTA. Intesity of involvement: approx. 6 days/year. The task is part of my institutional duty,2011-01,now,2015-10-12,FEEDAP_doi_013.pdf
"MANTOVANI, Alberto",IX. Other relevant interest,,ILSI - International Life Science Institute,"TTC workshop, 8-10 June 2011: Participation on behalf of EFSA No financial compensation",2011-06,2011-06,2015-10-12,FEEDAP_doi_013.pdf
"MANTOVANI, Alberto",IX. Other relevant interest,,Chinese Ministry of Agriculture,"A cycle of lectures upon invitation by the Chinese Ministry Agriculture, about the EFSA approach to risk assessment of feed additives. Other lectures on EU feed regulation were done by Dr. M. Granero of DG Sanco. No financial compensation",2011-10,2011-11,2015-10-12,FEEDAP_doi_013.pdf
"MANTOVANI, Alberto",IX. Other relevant interest,,Fresenius Akademie,Invited speaker (as expert in safety and EFSA FEEDAP vice-chair) to the 3rd International Fresenius Conference - Feed (Efficacy – Claims – Mode of Action) http://www.akademie- fresenius.de/english/konferenz/output.php?kurs=306 No financial compensation,2012-02,2012-02,2015-10-12,FEEDAP_doi_013.pdf
"MANTOVANI, Alberto",IX. Other relevant interest,,Fresenius Akademie,"Invited speaker on ""Endocrine disrupting chemicals (EDCs) and nutrients"" at 3rd International Fresenius Conference ""Endocrine Disruptors"" (17 -18 September 2012 - Mainz, Germany) (http://www.akademie- fresenius.com/english/konferenz/output.php?kurs=335) No financial compensation.",2012-08,2012-09,2015-10-12,FEEDAP_doi_013.pdf
"MANTOVANI, Alberto",IX. Other relevant interest,,European Parliament,Invited Speaker to Workshop "Endocrine Disruptors and Impact on Health" European Parliament - 18 September 2012 http://www.europarl.europa.eu/document/activities/cont/201208/20120 816ATT49724/20120816ATT49724EN.pdf,2012-09,2012-09,2015-10-12,FEEDAP_doi_013.pdf
"MANTOVANI, Alberto",IX. Other relevant interest,,"ISS, Istituto Superiore di Sanita' + CAAT Europe","CAAT_IPAM_ISS symposium on Alternative in vitro methods to characterize the role of EAS in human hormone-targeted tissues Rome, 17 december 2012 http://www.iss.it/binary/ampp/cong/Programma067D12.pdf Scientists of the ISS Food and Veterinary Toxicology Unit (of which I am the director) are co-organizers of the meeting. The meetinf is supported by my institute (a national public health body) without any industral sponsorship",2012-10,2012-12,2015-10-12,FEEDAP_doi_013.pdf
