Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"AQUILINA, Gabriele",VI. Research funding,,Italian Ministry of Health,"Research project: Development and implementation of validated and/or alternative methods for the assessment of physical-chemical properties and potential geno- / toxicological activity of nanomaterials relevant for industrial application. The project is funded exclusively by the Italian Ministry of Health, on the basis of the “Agreement Italian Ministry of Health / Istituto Superiore di Sanità 29/12/2010 for the Period March 2011 - February 2013. The agreement provides the presentation of a progress report every six month. Nanomaterials may be present, in particular as contaminants, in substances used in animal feed. The research (co-)funding I received from the private sector in the latest full budget year, and for the areas covered by the FEEDAP Panel, does not exceed 25% of the total annual research budget that is managed by me.",2011-03,2013-02,2015-10-21,FEEDAP_doi_000.pdf
"AQUILINA, Gabriele",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-21,FEEDAP_doi_000.pdf
"AQUILINA, Gabriele",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-10-21,FEEDAP_doi_000.pdf
"AQUILINA, Gabriele",X. Interests of close family members,,,NO INTEREST,,,2015-10-21,FEEDAP_doi_000.pdf
"BAMPIDIS, Vasileios",I. Economic interest,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",IV. Employment,,Alexander Technological Educational Institute (ATEI),"Alexander Technological Educational Institute of Thessaloniki, Greece, is a public Institution for Higher Education (University), and has no official responsibility to carry out risk assessment/ risk management. Bampidis Vasileios role in the organization: Associate Professor. The duties I carry under my employment include teaching, research, supervision of Diploma Students, and administration. Teaching. Responsible for the following graduate courses: a) Animal Nutrition, b) Bovine Husbandry, c) Companion Animal Care and Management, and d) Animal Pathology. Research. Preparation of research project proposals, project management, reporting, experimental design, data analysis, dissemination of results. Administration. Participation on administration working groups (educational programme, staff promotion, department evaluation etc.) for the Department of Animal Production and for Alexander Technological Educational Institute of Thessaloniki.",2008-03,now,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",IX. Other relevant interest,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",V. Occasional consultancy,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",VI. Research funding,,Research Committee of ATEI (Alexander Technological Educational Institute),"Project title: “Effect of management, in dairy cow farms, on milk production and quality in the area of Central Macedonia, Greece”. Deliverables: study report, scientific papers. The project was funded by the Research Committee of ATEI Thessaloniki (public sector) and not managed by Vasileios Bampidis. Bampidis Vasileios role: Participant Researher.",2009-08,2011-07,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",VI. Research funding,,Research Committee of ATEI (Alexander Technological Educational Institute),"Project title: “Milk production and quality of Greek buffalo (Bubalus bubalis)”. Deliverables: study report, scientific papers. The project was funded by the Research Committee of ATEI Thessaloniki (public sector) and managed by Vasileios Bampidis. Bampidis Vasileios role: Project leader.",2009-09,2011-08,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",VI. Research funding,,NAGREF (National Agricultural Research Foundation),"Project title: “A comparative study between the use of Cynara cardunculus and corn silages in rations for dairy cows and sheep, as well as growing fattening lambs”. Deliverables: study report, scientific papers. The project was funded by NAGREF (public sector) and not managed by Vasileios Bampidis. NAGREF used these funds only to purchase consumables. Bampidis Vasileios role: Participant Researher.",2011-05,2014-04,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",VIII. Other memberships or affiliations,,Various scientific associations,Member of professional bodies: 1. Geotechnical Chamber of Greece (1994–current) 2. Hellenic Veterinary Medical Society (1996–current) 3. Hellenic Veterinary Association (1998–current) 4. Hellenic Society of Animal Production (2001–current) 5. Greek Society of Small Ruminant Veterinarians (2007–current) 6. European Federation of Animal Science – EAAP (2011–current),1994-11,now,2015-09-12,FEEDAP_doi_001.pdf
"BAMPIDIS, Vasileios",X. Interests of close family members,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_001.pdf
"BASTOS, Maria de Lourdes",I. Economic interest,,,NO INTEREST,,,2015-10-07,FEEDAP_doi_002.pdf
"BASTOS, Maria de Lourdes",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-10-07,FEEDAP_doi_002.pdf
"BASTOS, Maria de Lourdes",III. Member of a scientific advisory entity,,Portuguese Authority for Food and Economics Safety,"Belongs to the Scientific Commitee of the National Agency for Food and Economics safety. The Scientific Committee of the Portuguese Authority for Food Safety and Economics (ASAE) of which I am a member, is a consultant Committee and the principal functions are: - to give scientific advisory to the ASAE Director in the ambit of food chain, including technological development and research projects, with total independence. -to pursuit the scientific and technological progress in the food quality area. -to proceed to the risk evaluation in the food chain and to propose legal and administrative rules. -to propose to the ASAE Director to perform studies, scientific meetings, seminars, and other activities aimed at the evaluation, education, and to sensitize in the ambit of food safety. During the mandate, the Scientific Committee was only requested to advice the Director on the procedure to tentatively identify the components present in the product Depuralina, to which was attributed, by INFARMED, some health human disturbs. The advice was: to analyse, by GC-MS, the lot of the product that was putatively responsible by the claims. With the advice of Scientific Committee, the Seminar Resistance to antimicrobians-the Portugal situation, was carried out on 2010. No risk assessment or dossier analysis were made on Feed additives or any other product. The committee has no fixed agenda to meet. As a medium, it meets three or four times a year (two meetngs in 2014). Each meeting lasts approximately 3 hours.",2008-01,now,2015-10-07,FEEDAP_doi_002.pdf
"BASTOS, Maria de Lourdes",IV. Employment,,Faculty of Pharmacy of the University of Porto,"Full Professor of Toxicology at the Faculty of Pharmacy of the University of Porto. This Organization does not have an official responsibility to carry out risk assessment /risk management. I am not personally empowered to validate/take management action/decisions. The Laboratory of Toxicology is sporadically requested by industry or others to make scientific/analytical dossiers on products. For example, we made in 2003 a Toxicological and Biological Activity Report on resorcinol to apply for marketing authorization as a flavouring agent in crustaceans.",1977-01,now,2015-10-07,FEEDAP_doi_002.pdf
"BASTOS, Maria de Lourdes",IX. Other relevant interest,,,NO INTEREST,,,2015-10-07,FEEDAP_doi_002.pdf
"BASTOS, Maria de Lourdes",V. Occasional consultancy,,,NO INTEREST,,,2015-10-07,FEEDAP_doi_002.pdf
"BASTOS, Maria de Lourdes",VI. Research funding,,,NO INTEREST,,,2015-10-07,FEEDAP_doi_002.pdf
"BASTOS, Maria de Lourdes",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-07,FEEDAP_doi_002.pdf
"BASTOS, Maria de Lourdes",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-10-07,FEEDAP_doi_002.pdf
"BASTOS, Maria de Lourdes",X. Interests of close family members,,,NO INTEREST,,,2015-10-07,FEEDAP_doi_002.pdf
"BORIES, Georges",I. Economic interest,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"BORIES, Georges",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"BORIES, Georges",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"BORIES, Georges",IV. Employment,,Institut National de la Recherche Agronomique,"Scientific advices in multi-disciplinary fields, including Food Science.",1964-04,2004-10,2015-09-15,FEEDAP_doi_003.pdf
"BORIES, Georges",IX. Other relevant interest,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"BORIES, Georges",V. Occasional consultancy,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"BORIES, Georges",VI. Research funding,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"BORIES, Georges",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"BORIES, Georges",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"BORIES, Georges",X. Interests of close family members,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"CHESSON, Andrew",I. Economic interest,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_004.pdf
"CHESSON, Andrew",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_004.pdf
"CHESSON, Andrew",III. Member of a scientific advisory entity,,UK Food Standards Agency,"Member of the Advisory Committee on Novel Foods and Processes (ACNFP). This involved attending meetings, usually am only, some 3 - 5 times anually",2008-01,2014-01,2015-09-12,FEEDAP_doi_004.pdf
"CHESSON, Andrew",IV. Employment,,"Rowett Research Institute (now Rowett Institute for Health and Nutrition, University of Aberdeen)",Nutrition research,1979-04,2003-06,2015-09-12,FEEDAP_doi_004.pdf
"CHESSON, Andrew",IX. Other relevant interest,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_004.pdf
"CHESSON, Andrew",V. Occasional consultancy,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_004.pdf
"CHESSON, Andrew",VI. Research funding,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_004.pdf
"CHESSON, Andrew",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_004.pdf
"CHESSON, Andrew",VIII. Other memberships or affiliations,,Royal Society for Chemistry (learned society),Professional organization/learned society.,2002-12,now,2015-09-12,FEEDAP_doi_004.pdf
"CHESSON, Andrew",VIII. Other memberships or affiliations,,"School of Biological Sciences, University of Aberdeen",Honorary professorship No research funding/activity of any kind in the last five years. Title retained,2003-01,2014-12,2015-09-12,FEEDAP_doi_004.pdf
"CHESSON, Andrew",X. Interests of close family members,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_004.pdf
"COCCONCELLI, Pier Sandro",I. Economic interest,,,NO INTEREST,,,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",IV. Employment,,Università Cattolica del Sacro Cuore (ente privato di diritto pubblico),Professor of Food Microbiology and Molecular Bio-techniques at the Agricultural and Food Science Faculty. Rector delegate for the Internationalization Projects Director of the UCSC ExpoLAB Coordination of Research activities at the Institute of Microbiology,1984-11,now,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",IX. Other relevant interest,,,NO INTEREST,,,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",V. Occasional consultancy,,Sacco S.r.l – Private,Member of the Scientific Board (quality of microbial starter cultures) and occasional adisory activity on microbiological on bacterial dairy stater cultures. Sacco s.r.l. produces conventional (non OGM) cultures for food fermentation. It does not deal or is expected to deal with GMM cultures or products under the remit of the FEEDAP GMM WG. An average frequency is 5 time/year (two hours each). The activity is mainly study report and microbiological data assessment,2002-11,now,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",V. Occasional consultancy,,Formec-Biffi S.p.a,occasional adisory activity on microbiological quality and safety of ready to eat products. An average frequency is 5 time/year (two hours each). The activity is mainly study report and microbiological data assessment,2005-04,now,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",V. Occasional consultancy,,HS Digital s.r.l,Member of the Scientific Board (development of molecular analytical techniques),2007-06,2010-12,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VI. Research funding,,Italian Ministry of Research,Coordination of Reserch Project FIRB RBIP06H7H4: Microbial biofilms for the safety and quality of dairy foods. This project is strictly interrelated with the industrial research FAR project (funded by Italian Ministry of Research) which involves companies of the Italian dairy sector,2007-07,2011-07,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VI. Research funding,,Consorzio Grana Padano,Molecular Biology of Clostridia fund went to my university accounts,2009-01,2014-01,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VI. Research funding,,Consorzio Trantingrana,Quality of Trentingrana,2009-01,2010-12,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VI. Research funding,,European Commission FP7,Coordination of the European project 7FP microAndes aim of the project is to study the microbial communities of traditional andean and mexican fermented foods. Target of the project is also the training of latin american scientists,2010-12,now,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VI. Research funding,,Regione Lombardia,GENOBACT Post genomic in food bacteria,2010-12,2013-12,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VI. Research funding,,Regione Lombardia,"Research Project : Dote di ricerca Microbioma, on the study of gut microorganism",2011-07,2013-07,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VI. Research funding,,Regione Lombardia,"Research Project ""Dote di ricerca"" on New and emerging microbiological risk in the food chain",2011-09,2013-09,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VI. Research funding,,"Italian Ministry of Agriculture, Food and Forestry",Research Project FILIGRANA on clostridia in the food gain,2012-01,now,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VI. Research funding,,CARIPLO - REGIONE LOMBARDIA,Project BIOSAFE: training and research for PhD students on food safety and microbiological risks,2014-01,now,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VI. Research funding,,Fondazione CARIPLO,"MICROPLAST Study of Pseudomonas strains, whit plastic degrading properties",2015-04,now,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VIII. Other memberships or affiliations,,"S.I.M.G.B.M., Società Italiana di Microbiologia Generale e Biotecnologie Microbiche",Scientific society,1985-01,now,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VIII. Other memberships or affiliations,,Società Italiana di Microbiologia Agro-Alimentare e Ambientale,Scientific society,1994-01,now,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",VIII. Other memberships or affiliations,,ASM: American Society,Scientific society,1996-01,now,2015-09-28,FEEDAP_doi_005.pdf
"COCCONCELLI, Pier Sandro",X. Interests of close family members,,,NO INTEREST,,,2015-09-28,FEEDAP_doi_005.pdf
"DOS RAMOS, Fernando Jorge",I. Economic interest,,,NO INTEREST,,,2015-09-22,FEEDAP_doi_006.pdf
"DOS RAMOS, Fernando Jorge",II. Member of a managing entity or equivalent structure,,Pharmacy Faculty of Coimbra University,Vice-Dean for Acreditation and relationships with Community and Alumni A half day meeting (third friday afternoon) every month is the time devoted to this activity.,2010-01,now,2015-09-22,FEEDAP_doi_006.pdf
"DOS RAMOS, Fernando Jorge",III. Member of a scientific advisory entity,,"FAO - Food Agriculture Organization (JECFA - Joint FAO/WHO Expert Committee on Food Additives), JECFA - Joint FAO/WHO Expert Committee on Food Additives, Rome, ITALY","JECFA traditionally meets twice a year to evaluate food additives, contaminants, naturally occurring toxicants and residues of veterinary drugs in food. The membership of the meetings varies accordingly, with different sets of experts being called on depending on the subject matter. I'm appointed as a Roster for residues of veterinary drugs that assist the Secretariat with preparatory work before the meeting and usually participate in the meeting itself. Till now, I had participated in 3 meetings (62th, 75th and 78th) since 2003. It means 2 weeks occupation for each 2 years.",2003-01,now,2015-09-22,FEEDAP_doi_006.pdf
"DOS RAMOS, Fernando Jorge",III. Member of a scientific advisory entity,,ASAE - Portuguese Food Safety Authority,"Chair of the ASAE Panel “Additives and products or substances used in animal feed"" since 2008, December till 2014, February, 3rd. The Scientific Committee, as well as the respective Panels, is an advisory body of ASAE, specializing in scientific, technological development and research projects in the field of food safety The advices delivery are just opinions for helping the Executive Committe of ASAE to take their action. The Scientific Committee of ASAE has no risk management actions. The work of the Panel “Additives and products or substances used in animal feed"" of ASAE is only related with general research and don't include assessments of dossiers of feed additives coming from applicants.",2008-12,2014-02,2015-09-22,FEEDAP_doi_006.pdf
"DOS RAMOS, Fernando Jorge",III. Member of a scientific advisory entity,,"ASAE , Economy and Food Safety Standards Authority, PORTUGAL, Lisboa","Vice-chair of the Scientific Committee of the ASAE (Portuguese Authority for Food and Economic Safety) since 2014, February, 3rd till the present date. The Scientific Committee is an advisory body of ASAE, specializing in scientific, technological development and research projects in the field of food safety The advices delivery are just opinions for helping the Executive Committe of ASAE to take their action. The Scientific Committee of ASAE has no risk management actions. The Scientific Council meets 3 times a year. The duration of each meeting is half a day and the another half a day for preparing. It means 3 days per year in total.",2014-02,now,2015-09-22,FEEDAP_doi_006.pdf
"DOS RAMOS, Fernando Jorge",IV. Employment,,Coimbra University,Associate Professor,2002-11,now,2015-09-22,FEEDAP_doi_006.pdf
"DOS RAMOS, Fernando Jorge",V. Occasional consultancy,,DGAV - Portuguese Agency of Veterinary Medicines Evaluation,"Expert of the Portuguese Agency of Veterinary Medicines Evaluation (DGAV). As DGAV expert, I evaluate veterinary drug residue dossiers, namely the analytical methodologies applied to determine the MRLs. There are no duration or frequency of meetings to attend. The DGAV sends the dossiers to the experts to deliver an opinion. An average of 2 opinions/year was sent to the experts, that means a week per year for preparing the 2 opinions.",2010-03,now,2015-09-22,FEEDAP_doi_006.pdf
"DOS RAMOS, Fernando Jorge",VI. Research funding,,CEF - Center for Pharmaceutical Studies,"CEF Research Center is located at the Faculty of Pharmacy of the University of Coimbra. All CEF budget come from Public Funding. I'm the Principal Investigator of the Health Surveillance group of the CEF. The Health Surveillance group is focused on health surveillance monitoring and analysis, with special attention to risk assessment of drugs and biological and chemical hazardous with origin in food, water and environmental causes, related to health quality and life styles.",2009-09,now,2015-09-22,FEEDAP_doi_006.pdf
"DOS RAMOS, Fernando Jorge",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-22,FEEDAP_doi_006.pdf
"DOS RAMOS, Fernando Jorge",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-09-22,FEEDAP_doi_006.pdf
"DOS RAMOS, Fernando Jorge",X. Interests of close family members,,,NO INTEREST,,,2015-09-22,FEEDAP_doi_006.pdf
"FLACHOWSKY, Gerhard",I. Economic interest,,,NO INTEREST,,,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",III. Member of a scientific advisory entity,,"German Committee of Nutrient Requirements of Domestic Animals, Frankfurt, GERMANY","The Committee developed energy and nutrient requirements for ruminants, horses, pigs and poultry. The membership finished in Dec. 2011 (two and a half year after my retirement)",2001-01,2011-12,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",III. Member of a scientific advisory entity,,"Committee for Nutrient Requirements; Chairman of the Committee, Frankfurt, GERMANY",Chaimenship finished Dec. 2011,2001-01,2011-12,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",III. Member of a scientific advisory entity,,"Bundesinstitut für Risikobewertung (BfR), Federal Institute for Risk Assessement (BfR), Max-Dohrn-Straße 8-10. D10589 Berlin, GERMANY",Member of the BfR Commissions for Feedingstuffs-Animal Nutrition and GMO. Role: Provide advice to BfR in specific questions related to feed additives and to GMOs.,2015-07,now,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",IV. Employment,,"Institute of Animal Nutrition, Federal Research Institute for Animal Health, Braunschweig, Germany","Head of the Institute until 30/04/2009. The Institute deals with nutrition of ruminants, pigs and poultry. The Institute has 12 permanent scientific staff members, about 40 technical staff members, about 15 PhD students and about 5 MSc-students. Apart from laboratories, we also have an experimantal station for animal experiments. Since 01.05.2009 I am retired and I am working as a Senior Scientific Officer at this Institute.",1994-11,2009-04,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",IX. Other relevant interest,,"Board Membership of International Journals, Europe","Book review editor of the journal ""Animal Feed Science and Technology"", Co-Editor of the journal ""Übersichten zur Tierernährung"". Board member of the following journals: Archives of Animal Nutrition Journal of Animal Nutrition and Animal Physiology Journal of Animal and Feed Sciences Journal of Applied Animal Science",2004-01,now,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",IX. Other relevant interest,,"""FeedMagazine/Kraftfutter (Frankfurt am Main, an international bilingual journal for producers and distributors of products for animal nutrition, official services as well as as consultants of the agricultural producers.""","""Writing/publishing articles (together with Jürgen Gropp) on my own behalf (not of EFSA) for FeedMagazine/Kraftfutter concerning the work of the EFSA FEEDAP Panel, providing background information and scientific opinions in order to improve knowledge and understanding for FEEDAP-work""",2015-08,now,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",V. Occasional consultancy,,,NO INTEREST,,,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",VI. Research funding,,,NO INTEREST,,,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",VIII. Other memberships or affiliations,,National and International memberships,"Member of the Slovakian Academy of Science, Member of the British Society of Animal Science Member of the German Society of Nutritional Physiolgy Member of the Chinese Academy of Agricultural Science",2009-02,now,2015-09-13,FEEDAP_doi_007.pdf
"FLACHOWSKY, Gerhard",X. Interests of close family members,,,NO INTEREST,,,2015-09-13,FEEDAP_doi_007.pdf
"GROPP, Jürgen",I. Economic interest,,,NO INTEREST,,,2015-09-16,FEEDAP_doi_008.pdf
"GROPP, Jürgen",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-16,FEEDAP_doi_008.pdf
"GROPP, Jürgen",III. Member of a scientific advisory entity,,"Bundesinstitut für Risikobewertung (BfR), Federal Institute for Risk Assessement, D- 10589 Berlin, Max-Dohrn-Straße 8-10, GERMANY","Member of the BfR Commission for Feedingstuffs and Animal Nutrition). Role: Provide advice to BfR in specific questions of feed safety in the frame of the authorisation of feed additives, products and substances to be used in animal nutrition.",2015-07,now,2015-09-16,FEEDAP_doi_008.pdf
"GROPP, Jürgen",IV. Employment,,"Universität Leipzig, Saxonia",Retired,2003-10,now,2015-09-16,FEEDAP_doi_008.pdf
"GROPP, Jürgen",IX. Other relevant interest,,"KLIFOVET: Veterinary Contract Research Organisation (CRO) Geyerspergerstraße 27, D- 80689 München, GERMANY","Presentation: Current aspects of the assessment of additives by the FEEDAP Panel of EFSA: SELECTED ISSUES International Munich Feed Additives Conference 2011 Munich, May 5, 2011",2011-05,2011-05,2015-09-16,FEEDAP_doi_008.pdf
