Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"BOLTON, Declan",IV. Employment,,Teagasc,"I work for a public authority (TEAGASC) where I undertake research and development on food safety and related issues. Teagasc (the Irish Agriculture and Food Development Authority) is the national public body providing integrated research, advisory and training services to the agriculture and food sector and rural communities in Ireland. My work includes funding application, project management, publishing peer reviewed papers, oral and poster presentations and technology transfer activities. I do not receive any funding from industry in a private capacity.",1996-02,now,2015-04-20,BIOHAZ_doi_001.pdf
"BOLTON, Declan",IV. Employment,X,"Food Safety Authority of Ireland (FSAI), Food Safety Authority of Ireland, Dublin, IRELAND","My wife is employed by the Food Safety Authority of Ireland (FSAI), the statutory body in the Republic of Ireland responsible for ensuring that food complies with legal requirements, or where appropriate with recognised codes of good practice. FSAI undertakes various enforcement, monitoring and auditing activities to ensure the food produced, distributed and marketed in Ireland is safe. My wife is a member of the Auditing Department, whose primary function is to provide an independent evaluation of the effectiveness of the Irish official control system.",2000-01,now,2015-04-20,BIOHAZ_doi_001.pdf
"BOLTON, Declan",IX. Other relevant interest,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_001.pdf
"BOLTON, Declan",V. Occasional consultancy,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_001.pdf
"BOLTON, Declan",VI. Research funding,,Teagasc,"I receive funding for VTEC, Campylobacter, Salmonella and microbial spoilage research from the Irish Department of Agriculture, Food and the Marine (DAFM) through the FIRM programme and from Teagasc core funding.",2012-01,now,2015-04-20,BIOHAZ_doi_001.pdf
"BOLTON, Declan",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_001.pdf
"BOLTON, Declan",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_001.pdf
"CHEMALY, Marianne",I. Economic interest,,,NO INTEREST,,,2015-04-16,BIOHAZ_doi_002.pdf
"CHEMALY, Marianne",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-16,BIOHAZ_doi_002.pdf
"CHEMALY, Marianne",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-04-16,BIOHAZ_doi_002.pdf
"CHEMALY, Marianne",IV. Employment,,"French agency for food, environmental and occupational health safety, Anses","Occupations during the last 5 years - Head of the research unit Hygiene and Quality of poultry and pork products - Deputy Head of the research unit Hygiene and Quality of poultry and pork products (2004-2014) - Deputy responsible of the NRL of Salmonella - Deputy responsible of the NRL of avian botulism - Leader of scientific projects in poultry production - Workpackage leader and member of the steering committee of the EU project Campybro “Control of Campylobacter infection in broiler flocks through two-steps strategy: nutrition and vaccination” (FP7) (2013-2016) - Workpackage leader and member of the steering committee of the EU project Camchain “Biology and Control of Campylobacter in the chicken supply chain” (Emida Era-Net) (2012-2015) - Teaching and training courses in academic universities and technical institutes (international courses of microbiology at Pasteur Institute, master degree, veterinarians, technicians) - Daily application of EU provisions on surveillance and control of Campylobacter and Salmonella within a National Reference Laboratory Research activities Prevalence and molecular epidemiology: Tracing the contamination of poultry productions by Campylobacter, Salmonella, and Listeria monocytogenes from farm to fork: prevalence, risk factor and assessment studies at the farm, processing and retail levels, molecular characterization (PFGE – MLST), comparisons with human isolates. Host-pathogen interactions: Virulence of Campylobacter isolates from the poultry chain (farms, slaughterhouses, retail) and from humans (LOS Typing, adhesion- invasion models in human cells) Modelling the transfer rate of Campylobacter from poultry products to the domestic cutting surfaces and relation with the virulence of the isolates Analysis of S. Senftenberg emergence in the poultry production Control measures: Studying the effect of additives on the shedding of Campylobacter and Salmonella in animal models (broilers, laying hens and turkeys) Studying the effect of different Salmonella and Campylobacter isolates on the colonization of chicken intestinal gut",2002-01,now,2015-04-16,BIOHAZ_doi_002.pdf
"CHEMALY, Marianne",IX. Other relevant interest,,,NO INTEREST,,,2015-04-16,BIOHAZ_doi_002.pdf
"CHEMALY, Marianne",V. Occasional consultancy,,WHO/FAO,"FAO/WHO Expert Meeting on Salmonella and Campylobacter in chicken meat FAO Headquarters, Rome, Italy 4 – 8 May 2009",2009-05,2009-05,2015-04-16,BIOHAZ_doi_002.pdf
"CHEMALY, Marianne",VI. Research funding,,EU,- Workpackage leader and member of the steering committee of the EU project Campybro “Control of Campylobacter infection in broiler flocks through two-steps strategy: nutrition and vaccination” (FP7) (2013-2016) - Workpackage leader and member of the steering committee of the EU project Camchain “Biology and Control of Campylobacter in the chicken supply chain” (Emida Era-Net) (2012-2015) - Workpackage leader and member of the steering committee of the EU project Baseline “Selection and improving of fit-for-purpose sampling procedures for specific foods and risks” (FP7) (2009-2013) - Task leader and member of the steering committee of the EU project “Poultryflorgut” (FP6) •Co-leader of the EU baseline studies conducted in France since 2004 for the estimation of Salmonella and Campylobacter prevalence in the poultry production at the primary and processing levels •Leader of the national baseline study for the estimation of Salmonella and Campylobacter prevalence and quantity in the broiler production at the retail level (2009) •Leader of the national baseline study for the estimation of Salmonella prevalence and quantity in the broiler production at the retail level (2010),2004-03,now,2015-04-16,BIOHAZ_doi_002.pdf
"CHEMALY, Marianne",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-16,BIOHAZ_doi_002.pdf
"CHEMALY, Marianne",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-04-16,BIOHAZ_doi_002.pdf
"CHEMALY, Marianne",X. Interests of close family members,,,NO INTEREST,,,2015-04-16,BIOHAZ_doi_002.pdf
"DAVIES, Robert",I. Economic interest,,,NO INTEREST,,,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",III. Member of a scientific advisory entity,,World Organisation for Animal Health (OIE),"OIE provides background information on key animal pathogens and related testing and control measures Advice is given on behalf of OIE on Salmonella, including updating relevant OIE Manual Chapters and responding to ad-hoc queries Role - OIE National Reference Lab. leader No right to vote or veto Chair of Salmonella control WGs No conflicts regarding current mandates of the panel Activity involves about 45 hours per year activity currently.",1995-01,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",III. Member of a scientific advisory entity,,British Standards Institution (BSI),"III. remit - BSI - standardization of tests and disinfection standards nature of advice: opinion, statement, report role: member right to vote/veto - no no common outputs that conflict with current EFSA outputs or mandates. No past or current activity in relation to EFSA mandates but future involment is unpredictable and I may possibly be asked to comment on methods for molecular serotyping or disinfection if a dossier was presented to BSI. Role involves about 28 hours per year activity for physical meetings and correspondance.",2006-01,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",IV. Employment,,Animal and Plant Health Agency (APHA),"Legal remit: to provide scientific and veterinary support for control of animal and zoonotic disease in UK Expert role: Research and surveillance on foodborne zoonoses, antimicrobial resistance and associated consultancy for Defra by means of provision of scientific information. Approval of agricultural disinfectants and results of EQA carried out by authorised laboratories. APHA is a newly merged organization that now includes risk managers from the former Food and Farming Group of Defra and the former Animal health Agency. These parts of the organization remain under separate line management. I am not involved in risk management and I am not personally empowered to validate or take risk management decisions or actions. I merely provide impartial scientific information that risk managers can use to help to inform their decisions. I have no self employed consultancies.",1990-02,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",IX. Other relevant interest,,,NO INTEREST,,,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",V. Occasional consultancy,,"British Egg Industry Council (BEIC), London, UK, Meat and Livestock Commission (MLC), Milton Keynes, UK- Agricultural industries Confederation (AIC), London, UK - various producer organisations, veterinarians (e.g. memembers of British Poultry Veterinary Association; Pig Veterianary Society, corporate technical managers","Scientific advice is provided in the areas of hygiene in primary production and during slaughter, farm biosecurity (mainly for Salmonella), and antimicrobial resistance in zoonotic bacteria. The advice provided is not related to any given commercial product, application or process in particular. The advice is provided though my employer (APHA) with the primary aim to support governmental bodies (DEFRA, UK) in implementing the hygiene and zoonoses EU legislation and improving food safety on a National basis. No money is exchanged and no personal profit is involved. The outputs are provided by means of E.mail, telephone conversations or occasional face to face meetings. No study or assessment reports are provided but guidance on where to find published information may be provided. Occasionally I have attended food safety conferences that have been organized by pharmaceutical companies. In these meetings I only present independent scientific data to enhance food safety in primary production, and do not support any particular products. I would be happy to avoid this type of activity in future if there is any conflict with EFSA responsibilities. The organizations may use the publically available UK surveillance data provided or other scientific information to inform their management decisions, e.g. data on detection of live salmonella vaccine strains in surveillance programs. No past or current activity in relation to E.coli or other WG remits. If asked my organisation would be likely to provide advice on methodology and provide molecular typing services to the organisations mentioned. Activity ivolves c. 24 hours per year currently",1995-01,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",V. Occasional consultancy,,"Department for Environment Food and Rural Affairs (Defra - London UK), Food Standards Agency (FSA - London, UK), Health and Consumer Protection Directorate General (DG-SANCO - Brussels, Belgium)","Monitoring and control of foodborne zoonoses, hygiene in primary production and at slaughter, biosecurity, animal feed hygiene Topics may include monitoring and control of Salmonella, Campylobacter and antimicrobial resistance and general hygiene in primary production. Outputs take the form of provision of scientific data, scientific opinion, acting as independent scientific expert in working groups on control of Zoonoses (e.g. in UK and EC Zoonoses working groups, EC Zoonoses Task Force that provides scientific advice on salmonella control by means of visits to member states, scientific comments on community hygiene guides, involvement in TAIEX educational activities The advice and information that is provided is taken into account by risk managers and stakeholders, alongside other advice, to help inform their decisions on food hygiene control in primary production As part of consultancy to Defra and research projects I would often request molecular investigations of strains to be carried out by another team in the Department. Other sections of the Bacteriology and Food Safety Department that are not under my control are involved in some commercial development of molecular typing methodologies, arrays etc. I am not involved in this other than to advise on strain selections for validation. This activity has taken place during the last 5 years, is currently active and is likely to be ongoing in future years. I am advisor to a Defra-funded research project that will involve WGS and associated bioinformatics. I occasiionally provide advice on hatchery hygiene or carry out hatchery investigations on behalf og Defra. I am E. coli disease consultant for APHA. All of this consultancy is part of my employement remit and amounts to around 100 hours per year.",1995-01,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",VI. Research funding,,"Department for Environment, Food and Rural Affairs (Defra), Food Standards Agency (FSA)-UK",Epidemiology and control of foodborne zoonoses and antimicrobial resistance. No money from the private sector is involved in projects that I am responsible for. Outputs involve study reports and publications/presenations.,1991-01,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",VI. Research funding,,"Pharmaceutical Companies (UK and Europe), BPEX, IDT","Vaccine and antimicrobial agent manufacturers and disinfectant companies or industry repesenative bodoes occasionally provide in- kind contributions to research projects managed by members of my research team, but no payments. The contributions are provision of commercial data, manpower as well as a room fortwice yearly project meetings, commercial advice, recommending that producers assist us by allowing access to farms, providing technical advice re. chemical and vaccinal control measures. Provision of some organic acid products and competitive exclusion agents to study farms, decontamination of some laying houses or pig farms for study purposes and provision of vaccines. I may occasionally be involved to advise on protocols to be used by commercial sections of my organisation for small amounts of work relating to vaccines, disinfectants or feed treatments. This provision is through the institute and no personal gain is involved. The institute as a whole received funding from the private sector of approximately 2% of its financial turnover in the latest full budget year, and so for the areas covered by the Panels, does not exceed 25% of the total annual research budget. There is no private sector funding for any of the research budget that is personally managed by me.",1995-01,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma","Microorganism: Salmonella. My organisation has been commissioned by EFSA to produce an analysis of Salmonella serovar distributions for the 2014 CSR data. I am the named person on the contract for this. The output will be some tables, fisures and text for incorporation in the Salmonella chapter of the 2015 report. No private funding is involved.",2015-05,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",VII. Intellectual property rights,,,NO INTEREST,,,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",VIII. Other memberships or affiliations,,"European College of Veterinary Public Health (ECVPH), International Association for Food Protection (IAFP), British Veterinary Association (BVA), Royal College of Veterinary Surgeons (RCVS), Veterinary Public Health Association (VPHA).",Veterinary and food safety matters. Membership only - no management responsibility. Occasional attendance at conferences.,1990-01,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",VIII. Other memberships or affiliations,,IDT and Hysolve - plus occasional other commercial orgainisations,EMPLOYMENT - payment of travel and subsistence expenses for me to do presenations or contribute to workshops on behalf of my employer organisation - APHA IDT - pig salmonella control Hysolve - disinfection of poultry farms - this work is now complete but may be repeated EMPLOYMENT - OIE - payment of expenses to participate in Ad-hoc WG meetings and production of Terristrial Code Chapters on Salmonewlla control in pigs and cattle on behalf of my employment organisation - APHA These activities only cover expenses and do not pay a fee - either to my employer or me,2014-05,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",X. Interests of close family members,,,NO INTEREST,,,2015-06-16,BIOHAZ_doi_003.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",I. Economic interest,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_004.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_004.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",III. Member of a scientific advisory entity,,"International Life Sciences Institute, European Branch",Promotion of publications in relevant topics related to Food nutrition and safety. I have been a member of the Publications Committee since 2008 and of the Task force in Microbial Risk Assessment since 2003. My activities in ILSI Europe finished in june 2012.,2008-03,2012-06,2015-06-29,BIOHAZ_doi_004.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",IV. Employment,,"Universidad Politecnica de Cartagena, SPAIN","Lecturing, collaboration in management activities of the University, leading/participating in research projects and supervision of members of my group.",1999-10,now,2015-06-29,BIOHAZ_doi_004.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",IX. Other relevant interest,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_004.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",V. Occasional consultancy,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_004.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",VI. Research funding,,"Ministerio de Ciencia e Innovacion, Company Tropicana- Alvalle S.A.","Three year research project funded to work on establishing safe conditions (from a microbiological point of view) for novel foods processed by nonthermal technologies. A risk assessment approach will be used. Funds were received solely by my institution. One year research contract to work on safety standards in food production. Funds were received solely by my institution. The research (co-)funding I received from the private sector in the latest full budget year, and for the areas covered by the Panels, does not exceed 25% of the total annual research budget that is managed by me.",2011-01,now,2015-06-29,BIOHAZ_doi_004.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",VII. Intellectual property rights,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_004.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",VIII. Other memberships or affiliations,,International Association for Food Protection,"Food microbiology and microbial food safety research. As a member of the IAFP, therefore I pay a yearly fee to have access to the scientific publications of the Society.",2000-09,now,2015-06-29,BIOHAZ_doi_004.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",VIII. Other memberships or affiliations,,Sociedad Española de Microbiología (Spanish Society for Microbiology),Activities related to the promotion of food microbiology research in Spain. I pay a yearly fee to have access to the information and activities of the Society.,2014-10,now,2015-06-29,BIOHAZ_doi_004.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",X. Interests of close family members,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_004.pdf
"GIRONES, Rosina",I. Economic interest,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_005.pdf
"GIRONES, Rosina",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_005.pdf
"GIRONES, Rosina",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_005.pdf
"GIRONES, Rosina",IV. Employment,,"Universitat de Barcelona (UB), University of Barcelona, Barcelona, SPAIN","Professor of Microbiology and leader of the Laboratory of Virus Contaminants of Water and Food, with two main activities, research projects and teaching",1988-06,now,2015-04-20,BIOHAZ_doi_005.pdf
"GIRONES, Rosina",IX. Other relevant interest,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_005.pdf
"GIRONES, Rosina",V. Occasional consultancy,,"GRUPO ALIMENTARIO CITRUS, S.L.U. (GAC), CITRUS FOOD GROUP, Ribarroja, Valencia, SPAIN",Study report on the safety of fresh vegetables over the production chain. Used to improve safety and quality of the final product . The dedication is of around 25 hours per year.,2014-01,now,2015-04-20,BIOHAZ_doi_005.pdf
"GIRONES, Rosina",VI. Research funding,,"1. Ministerio de Ciencia e Innovación, Madrid, Spain, Ministry of Science and Innovation, MINECO; 2. Social Program La Caixa Bank, Barcelona, Spain, RecerCaixa",Research projects for the development of new technologies and the study of virus in irrigation water and contaminants in water or food. Study report and scientific publications.,2014-01,now,2015-04-20,BIOHAZ_doi_005.pdf
"GIRONES, Rosina",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_005.pdf
"GIRONES, Rosina",VIII. Other memberships or affiliations,,"1. International Society for Food and Environmental Virology, ISEF; 2. Iternational Water Association, IWA","Water and food safety. Scientific discussions and international cooperation, organization of international meetings",2012-09,now,2015-04-20,BIOHAZ_doi_005.pdf
"GIRONES, Rosina",X. Interests of close family members,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_005.pdf
"HERMAN, Lieve",I. Economic interest,,,NO INTEREST,,,2015-09-24,BIOHAZ_doi_006.pdf
"HERMAN, Lieve",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-24,BIOHAZ_doi_006.pdf
"HERMAN, Lieve",III. Member of a scientific advisory entity,,Belgian federal agency for safety of the food chain,"The Belgian Federal Agency for the Safety of the Food Chain (FASFC) lays down the operational standards applicable to businesses and integrates all official control and inspection services for the safety of the food chain (microbiological and chemical food safety), animal and plant diseases and animal welfare. The Scientific Committee consists of scientific experts who are independent from the Agency and are employed by universities and research centers in Belgium. The Committee is completely autonomous and is in charge of risk assessment. It gives its opinion on draft regulations and on the control plans. Moreover, it sees to it that the Food Agency work proactively. It must identify problems in time and report them to allow the Agency to take the measures that are required, e.g. providing for an adequate survey system. The Scientific Committee has strictly no relation with risk management issues. The Scientific Committee has no activity related to the QPS mandate of EFSA. As expert I am involved in all microbiological safety issues the scientific committee is dealing with e.g. the risk assessment of listeria in smoked salmon, the risk and benefit analysis of the consumption of raw milk. The work on the evaluation of raw cows milk was finished in 2011 and the work on the evaluation of raw milk from other animals than cows in 2013. Both evaluations were published as advices on the internet of the Food Safety Agency. During 2014 an evaluation on the risks of consumption of raw dairy products will start. Risk assessment of genetically modified organisms does not belong to the tasks of the Food Agency and its scientific committee. Risk assessment of feed and food enzymes does not belong to the tasks of the Food agency and its scientific committee. With the committee we have 10 plenary meetings each of half a day spread over the year and about 10 working group meetings of half a day per year. As vice chair I have an additional 4 meetings of half a day per year (semestrial). I am vice chair of the committee since 2014. For the FAVV ILVO is also functioning as National Reference Centre for milk and milk products in which we are also responsible for the reference tasks for microbiological hazards.",2000-10,now,2015-09-24,BIOHAZ_doi_006.pdf
"HERMAN, Lieve",IV. Employment,,Ministry of the Flemish Community-Insitute for Agricultural and Fisheries Research-Unit Technology and Food,"At ILVO I am head of the unit Technology and Food Sciences and member of the directory committee of ILVO– In the business unit of the institute, on regular basis laboratory analyses are performed concerning food safety and food quality including milk and dairy products and GMO identification and detection. The activity on GMO in the busines unit, is limited to testing of food and feed products for authenticity reasons. There are no activities in the unit Technology and Food Sciences in relation to companies producing feed or food enzymes on the basis of genetically modified micro-organisms.",2002-01,now,2015-09-24,BIOHAZ_doi_006.pdf
"HERMAN, Lieve",IX. Other relevant interest,,,NO INTEREST,,,2015-09-24,BIOHAZ_doi_006.pdf
"HERMAN, Lieve",V. Occasional consultancy,,,NO INTEREST,,,2015-09-24,BIOHAZ_doi_006.pdf
"HERMAN, Lieve",VI. Research funding,,ILVO,A PhD work was carried out to evaluate the possibilities of molecular pharming for the Flemish Community. The PhD work is financed by ILVO and no biotech company is involved. The PhD work is finalised in 2011. The document is publicly available.,2008-10,2011-11,2015-09-24,BIOHAZ_doi_006.pdf
"HERMAN, Lieve",VI. Research funding,,ILVO,"ILVO was involved in a an experiment for testing agricultural performance and co-existence rules, financed by the Flemish Community. For maize a MON810 variety, in combination with a related non-GMO variety, were used as a model. Seeds were commercially bought and no biotech firm was involved in the execution of the experiment. The experiment with maize is finalized and the report is presented to the Flemish Parliament March 2011. The document is publicly available.",2010-05,2011-03,2015-09-24,BIOHAZ_doi_006.pdf
"HERMAN, Lieve",VI. Research funding,,ILVO,"At ILVO-T&V, we are performing GGO and microbiological identification and detection tests for the Belgian Food Safety Agency (FAVV) and for the private sector for authenticity purposes. For the FAVV we are also functioning as National Reference Centre for the detection and identification of GMOs in agricultural products. We are alos performing research on microbiological hazards fior which Industrial partners and government bodies are contributing in financing.",2011-01,now,2015-09-24,BIOHAZ_doi_006.pdf
"HERMAN, Lieve",VI. Research funding,,ILVO,"ILVO is carrying out field trials on the ILVO fields which fall under the control of the Units Plant and Animal Sciences. The unit Technology and Food, which falls under my responsibility, is delegating some collaborators to the central ILVO level for supporting and supervising the field trials with their expertise on the detection and the characterization of GMOs. The field trials are carried out by ILVO in collaboration with research instutes and universities: the University of Ghent, University College Ghent, the Flemish Institute for Biotechnology (VIB) and the University of Wageningen. In the trials different GMO lines developed by research instutes or universities are tested. In the trial of 2011 (not in 2012) one GM-potato line from BASF, already tested for several years under field conditions, was included as a positive reference. For using this control line in the field a contract was established between ILVO and BASF under the responsibility of the general director of ILVO. Personally, I was not directly involved in the field trial and I had no direct contacts with BASF. The field trial in 2012 and 2013 are carried out only by research institutes or universities without involvement of any private company.",2011-05,now,2015-09-24,BIOHAZ_doi_006.pdf
