Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"YOUNES, Maged",VII. Intellectual property rights,,,NO INTEREST,,,2015-05-13,ANS_doi_020.pdf
"ALLENDE, Ana",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-27,BIOHAZ_doi_000.pdf
"BOLTON, Declan",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_001.pdf
"CHEMALY, Marianne",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-16,BIOHAZ_doi_002.pdf
"DAVIES, Robert",VII. Intellectual property rights,,,NO INTEREST,,,2015-06-16,BIOHAZ_doi_003.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",VII. Intellectual property rights,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_004.pdf
"GIRONES, Rosina",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_005.pdf
"HERMAN, Lieve",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-24,BIOHAZ_doi_006.pdf
"KOUTSOUMANIS, Kostas",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-30,BIOHAZ_doi_007.pdf
"LINDQVIST, Roland",VII. Intellectual property rights,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_008.pdf
"NOERRUNG, Birgit",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-21,BIOHAZ_doi_009.pdf
"RICCI, Antonia",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-10,BIOHAZ_doi_010.pdf
"ROBERTSON, Lucy",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-29,BIOHAZ_doi_011.pdf
"RU, Giuseppe",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-19,BIOHAZ_doi_012.pdf
"SANAA, Moez",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-28,BIOHAZ_doi_013.pdf
"SIMMONS, Marion",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-30,BIOHAZ_doi_014.pdf
"SKANDAMIS, Panagiotis",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-30,BIOHAZ_doi_015.pdf
"SNARY, Emma",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-28,BIOHAZ_doi_016.pdf
"SPEYBROECK, Niko",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-17,BIOHAZ_doi_017.pdf
"TER KUILE, Benno",VII. Intellectual property rights,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_018.pdf
"THRELFALL, John",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-23,BIOHAZ_doi_019.pdf
"WAHLSTROM, Helene",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-09,BIOHAZ_doi_020.pdf
"BOLOGNESI, Claudia",VII. Intellectual property rights,,,NO INTEREST,,,2014-12-03,CEF_doi_000.pdf
"CASTLE, Laurence",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-19,CEF_doi_001.pdf
"CRAVEDI, Jean-Pierre",VII. Intellectual property rights,,,NO INTEREST,,,2015-03-05,CEF_doi_002.pdf
"ENGEL, Karl-Heinz",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-25,CEF_doi_003.pdf
"FOWLER, Paul",VII. Intellectual property rights,,,NO INTEREST,,,2014-11-19,CEF_doi_004.pdf
"FRANZ, Roland",VII. Intellectual property rights,,,NO INTEREST,,,2015-08-07,CEF_doi_005.pdf
"GROB, Konrad",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-11,CEF_doi_006.pdf
"GUERTLER, Rainer",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"HUSOY, Trine",VII. Intellectual property rights,,,NO INTEREST,,,2015-03-02,CEF_doi_008.pdf
"KÄRENLAMPI, Sirpa",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-11,CEF_doi_009.pdf
"MENNES, Wim",VII. Intellectual property rights,,,NO INTEREST,,,2014-11-17,CEF_doi_010.pdf
"MILANA, Maria Rosaria",VII. Intellectual property rights,,,NO INTEREST,,,2015-02-22,CEF_doi_011.pdf
"PENNINKS, André",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-13,CEF_doi_012.pdf
"SILANO, Vittorio",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-30,CEF_doi_013.pdf
"SMITH, Andy",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-22,CEF_doi_014.pdf
"TAVARES POCAS, Maria de Fatima",VII. Intellectual property rights,,,NO INTEREST,,,2015-02-22,CEF_doi_015.pdf
"TLUSTOS, Christina",VII. Intellectual property rights,,,NO INTEREST,,,2015-03-03,CEF_doi_016.pdf
"WÖLFLE, Detlef",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"ZORN, Holger",VII. Intellectual property rights,,DSM,"Inventor / Co-inventor of the patent Zorn H, Scheibner M, Hülsdau B, Berger RG, de Boer L, Meima RB (2006) Novel enzymes for use in enzymatic bleaching of food products. Eur Pat Appl EP 64132 20060712 all rights transferred to DSM; no exploitation rights of the patent, no financial interests",2006-01,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VII. Intellectual property rights,,Nestec,"Inventor / Co-inventor of the patent Linke D, Krings U, Zorn H, Rabe S, Ulmer H (2008) Production of gluten-specific peptidases from basidiomycetes and their use in hydrolysis of proteins for food industry applications. WO 2008131938 patent not yet granted; all rights transferred to Nestec;",2008-01,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VII. Intellectual property rights,,N-Zyme,"Inventor / Co-inventor of the patent Fraatz MA, Kopp SJL, Takenberg M, Krings U, Marx S, Berger RG, Zorn H (2008) Enzymatic synthesis of the grapefruit flavour nootkatone. EP 08.1711483 patent not yet granted; all rights transferred to N-Zyme; no exploitation rights of the patent, no financial interests",2008-01,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VII. Intellectual property rights,,DSM,"Inventor / Co-inventor of the patent Zorn H, Szweda R, Wilms J, Kumar M (2008) Method for modifying non-starch carbohydrate material. Eur Pat Appl 26485/EP/P0 non-food application; no exploitation rights of the patent, no financial interests; all rights transferred to DSM",2008-01,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VII. Intellectual property rights,,"Justus Liebig University, GERMANY","Quitmann H, Czermak P, Zorn H, Fraatz MA, Bosse A, Stemme K (2011) Verfahren zur Herstellung eines Getränks oder einer Getränkebase. DE 10 2011 053 469.5 Patent has not been granted yet and will not be further upheld. No financial interests.",2011-12,now,2015-08-13,CEF_doi_018.pdf
"ALEXANDER, Jan",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-14,CONTAM_doi_000.pdf
"BARREGARD, Lars",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-20,CONTAM_doi_001.pdf
"BIGNAMI, Margherita",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-30,CONTAM_doi_002.pdf
"CECCATELLI, Sandra",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-21,CONTAM_doi_003.pdf
"COTTRILL, Bruce",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-17,CONTAM_doi_004.pdf
"DINOVI, Michael",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-27,CONTAM_doi_005.pdf
"EDLER, Lutz",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-04,CONTAM_doi_006.pdf
"GRASL-KRAUPP, Bettina",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-13,CONTAM_doi_007.pdf
"HOGSTRAND, Christer",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-29,CONTAM_doi_008.pdf
"HOOGENBOOM, Laurentius (Ron)",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-06,CONTAM_doi_009.pdf
"KNUTSEN, Helle Katrine",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-09,CONTAM_doi_010.pdf
"NEBBIA, Carlo Stefano",VII. Intellectual property rights,,Casa Editrice EDISES - Napoli,"Editor and chapter author of the book ""Residui di farmaci e contaminanti ambientali nelle produzioni animali""",2009-01,now,2015-11-29,CONTAM_doi_011.pdf
"NEBBIA, Carlo Stefano",VII. Intellectual property rights,,Casa Editrice IDELSON GNOCCHI Napoli,"Author of 4 chapters of the book ""Farmacologia Veterinaria""",2009-01,now,2015-11-29,CONTAM_doi_011.pdf
"OSWALD, Isabelle",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-27,CONTAM_doi_012.pdf
"PETERSEN, Annette",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-09,CONTAM_doi_013.pdf
"ROGIERS, Vera Maria",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-21,CONTAM_doi_014.pdf
"ROSE, Martin",VII. Intellectual property rights,,,NO INTEREST,,,2015-05-01,CONTAM_doi_015.pdf
"ROUDOT, Alain-Claude",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-16,CONTAM_doi_016.pdf
"SCHWERDTLE, Tanja",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-09,CONTAM_doi_017.pdf
"VLEMINCKX, Christiane",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-19,CONTAM_doi_018.pdf
"VOLLMER, Guenter",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-17,CONTAM_doi_019.pdf
"WALLACE, Heather",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-15,CONTAM_doi_020.pdf
"AQUILINA, Gabriele",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-21,FEEDAP_doi_000.pdf
"BAMPIDIS, Vasileios",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_001.pdf
"BASTOS, Maria de Lourdes",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-07,FEEDAP_doi_002.pdf
"BORIES, Georges",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-15,FEEDAP_doi_003.pdf
"CHESSON, Andrew",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-12,FEEDAP_doi_004.pdf
"COCCONCELLI, Pier Sandro",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-28,FEEDAP_doi_005.pdf
"DOS RAMOS, Fernando Jorge",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-22,FEEDAP_doi_006.pdf
"FLACHOWSKY, Gerhard",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-13,FEEDAP_doi_007.pdf
"GROPP, Jürgen",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-16,FEEDAP_doi_008.pdf
"KOLAR, Boris",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-10,FEEDAP_doi_009.pdf
"KOUBA, Maryline",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-10,FEEDAP_doi_010.pdf
"LOPEZ ALONSO, Marta",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-11,FEEDAP_doi_011.pdf
"LOPEZ PUENTE, Secundino",VII. Intellectual property rights,,Consortium of partners of project RUMEN-UP,"Co-inventor of Patent WO/2005/099729, published jointly by academic and industrial partners Patent never exploited commercially and no financial rights or gains have been granted to the creators and owners. Since 2010 I do not partipate in the ownership of the patent, my only contribution is as co- inventor. Therefore currently it can be considered as a scientific publication (and my role as a plain co-authorship) with no IP implications. Activity strictly not relevant to the remit of the scientific panel (FEEDAP) and groups",2005-11,now,2015-09-11,FEEDAP_doi_012.pdf
"MANTOVANI, Alberto",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-12,FEEDAP_doi_013.pdf
"MAYO, Baltasar",VII. Intellectual property rights,,Consejo Superior de Investigaciones Científicas (CSIC),"Patent of a Lactobacillus rhamnosus strain having a mutation producing erythromycin resistance. Transferred to the company Biopolis SL, Valencia, Spain",2006-09,now,2015-09-17,FEEDAP_doi_014.pdf
"MAYO, Baltasar",VII. Intellectual property rights,,Caister Academic Press,"Editor with Dr. Douwe van Sinderen of the book Bifidobacteria: Genomics and Molecular Aspects, ISBN: 978-1-904455-68-4",2010-08,now,2015-09-17,FEEDAP_doi_014.pdf
"RYCHEN, Guido",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-10,FEEDAP_doi_015.pdf
"SAARELA, Maria",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-10,FEEDAP_doi_016.pdf
"VILLA, Roberto",VII. Intellectual property rights,,Casa Editrice: IDELSON GNOCCHI - Napoli Italy,"Author of 4 chapters of the book ""Farmacologia Veterinaria""",2009-11,now,2015-09-12,FEEDAP_doi_017.pdf
"WALLACE, Robert John",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-01,FEEDAP_doi_018.pdf
"WESTER, Pieter",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-10,FEEDAP_doi_019.pdf
"BIRCH, Andrew Nicholas",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-28,GMO_doi_000.pdf
"CASACUBERTA, Josep",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-29,GMO_doi_001.pdf
"DE SCHRIJVER, Adinda",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-29,GMO_doi_002.pdf
"GATHMANN, Achim",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-29,GMO_doi_003.pdf
"GRALAK, Mikolaj Antoni",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-29,GMO_doi_004.pdf
"GUERCHE, Philippe",VII. Intellectual property rights,,"INRA, Institut National de la Recherche Agronomique, FRANCE, Paris cedex 07","Patent on an High throughput phenotyping robotic platform (Guerche P, Bouchez D, Balasse H, Camilleri C) Patent for France, N° 09 51 653 (March 16th 2009) for Europe and USA n°PCT/FR2010/050460 (March 15th 2010)",2009-03,now,2015-08-03,GMO_doi_005.pdf
"JONES, Huw",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-28,GMO_doi_006.pdf
"MANACHINI, Barbara",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-20,GMO_doi_007.pdf
"MESSEAN, Antoine",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-10,GMO_doi_008.pdf
"NAEGELI, Hanspeter",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-28,GMO_doi_009.pdf
"NIELSEN, Elsa Ebbesen",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-03,GMO_doi_010.pdf
"NOGUE, Fabien",VII. Intellectual property rights,,"INRA, Institut National de la Recherche Agronomique, FRANCE, Paris cedex 07",Participant as inventor in Patent # WO/2006/134496 title: HOMEOLOGOUS RECOMBINATION IN MSH2 INACTIVATED PLANTS OR CELLS THEREOF Topic covered by the granted right: Gene modification true homologous recombination techniques. patent withdrawn,2006-06,2013-01,2015-09-29,GMO_doi_011.pdf
"NOGUE, Fabien",VII. Intellectual property rights,,Institut National de la Recherche Agronomique France/ UC Davis USA,"Participant as inventor in Patent # USA 61/418,792 Title : Synthetic clonal reproduction through seeds. Topic covered by the granted right: Plant breeding.",2010-12,now,2015-09-29,GMO_doi_011.pdf
"ROBAGLIA, Christophe",VII. Intellectual property rights,,Genoplante INRA CEA,"I am coauthor of two patents filed by the Genoplante consortium Genoplante was a consortium linking research organization (CNRS, INRA, IRD etc) and private companies (Biogemma, Sofiproteol, Arvalis) to fund research projects in basic and applied Plant Sciences. Genoplante website: http://www.genoplante.com/?lg=fr These patents are not directly related to GMO although the knowledge they describe can possibly be used in GMO. To my knowledge none of them has been licensed and do not receive any any financial gain from them. Brevet français FR0412601. DeRose R, Rolland N, Robaglia C, Arar C, Nicolaï M, Duprat A, Salvi D, Sormani R, Joyard J. ""Méthode d'adressage d'acides nucléiques vers les plastes"" déposé par le cabinet Lavoix le 26 novembre 2004, au nom de Génoplante-Valor et du CEA. Extension internationale PCT en novembre 2005 Brevet GENOPLANTE VALOR WO 03/066900 - Caranta C., Ruffel S., Bendahmane A., Palloix A., Robaglia C. 2003. « Mutations in the eIF4E gene and resistance against Potyvirus ».",2003-01,now,2015-07-31,GMO_doi_012.pdf
"SWEET, Jeremy",VII. Intellectual property rights,,,NO INTEREST,,,2015-08-13,GMO_doi_014.pdf
"TEBBE, Christoph",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-30,GMO_doi_015.pdf
"VISIOLI, Francesco",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-30,GMO_doi_016.pdf
"WAL, Jean-Michel",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-29,GMO_doi_017.pdf
"DAVIES, Sue",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-07,MB_doi_000.pdf
"EGUILEOR, Inaki",VII. Intellectual property rights,,,NO INTEREST,,,2015-05-22,MB_doi_001.pdf
"FACELLI, Piergiuseppe",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-02,MB_doi_002.pdf
"MICHAELIDOU-CANNA, Stella",VII. Intellectual property rights,,,NO INTEREST,,,2014-12-01,MB_doi_004.pdf
"MIKO, Ladislav",VII. Intellectual property rights,,,NO INTEREST,,,2015-03-16,MB_doi_005.pdf
"MOUSING, Jan",VII. Intellectual property rights,,,NO INTEREST,,,2015-05-28,MB_doi_003.pdf
"O'ROURKE, Raymond",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-19,MB_doi_006.pdf
"PRATS MONNE, Xavier",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-06,MB_doi_010.pdf
"ROATIS, Radu",VII. Intellectual property rights,,,NO INTEREST,,,2014-11-24,MB_doi_013.pdf
"RUPRICH, Jiri",VII. Intellectual property rights,,,NO INTEREST,,,2014-10-11,MB_doi_007.pdf
"SZEKACS, Andras",VII. Intellectual property rights,,,NO INTEREST,,,2015-08-13,MB_doi_008.pdf
"VAN GORCOM, Robert",VII. Intellectual property rights,,,NO INTEREST,,,2015-03-27,MB_doi_009.pdf
"VANHOORDE, Robert",VII. Intellectual property rights,,,NO INTEREST,,,2015-03-17,MB_doi_011.pdf
"VANTHEMSCHE, Piet",VII. Intellectual property rights,,,NO INTEREST,,,2014-12-08,MB_doi_012.pdf
"WIJASZKA, Tadeusz",VII. Intellectual property rights,,,NO INTEREST,,,2015-03-06,MB_doi_014.pdf
"WINTER, Michael",VII. Intellectual property rights,,,NO INTEREST,,,2015-05-28,MB_doi_015.pdf
"BRESSON, Jean-Louis",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-26,NDA_doi_000.pdf
"BURLINGAME, Barbara",VII. Intellectual property rights,,,NO INTEREST,,,2015-05-05,NDA_doi_001.pdf
"DEAN, Tara",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-23,NDA_doi_002.pdf
"FAIRWEATHER-TAIT, Susan",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-28,NDA_doi_003.pdf
"HEINONEN, Marina",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-05,NDA_doi_004.pdf
"HIRSCH-ERNST, Karen Ildico",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-23,NDA_doi_005.pdf
"MANGELSDORF, Inge",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-05,NDA_doi_006.pdf
"MCARDLE, Harry",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-25,NDA_doi_007.pdf
"NASKA, Androniki",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-23,NDA_doi_008.pdf
"NEUHÄUSER-BERTHOLD, Monika",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-25,NDA_doi_009.pdf
"NOWICKA, Grazyna",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-18,NDA_doi_010.pdf
"PENTIEVA, Kristina",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-21,NDA_doi_011.pdf
"SANZ, Yolanda",VII. Intellectual property rights,,CSIC,"Inventor of a patent in the field of probiotics (PCT/ES2008/070243). The patent belongs to the research institution (CSIC) and was licensed to Biopolis S.L. The responsible researcher does not receive economic exploitation rights. Inventor of a patent in the field of probiotics (PCT/ES2009/070285). The economic rights of the patent belonged to research institution (CSIC), not to the responsible researcher. This patent was not maintained active by CSIC because there were no expressions of interests.",2008-01,2010-12,2015-09-28,NDA_doi_012.pdf
"SIANI, Alfonso",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-03,NDA_doi_013.pdf
"SJODIN, Anders Mikael",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-24,NDA_doi_014.pdf
"STERN, Martin",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-23,NDA_doi_015.pdf
"TOMÉ, Daniel",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-21,NDA_doi_016.pdf
"VAN LOVEREN, Henk",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-23,NDA_doi_018.pdf
"VINCETI, MARCO",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-22,NDA_doi_019.pdf
"WILLATTS, Peter",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-21,NDA_doi_020.pdf
"BRAGARD, Claude",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-06,PLH_doi_000.pdf
"CAFFIER, David",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-01,PLH_doi_001.pdf
"CANDRESSE, Thierry",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-24,PLH_doi_002.pdf
"CHATZIVASSILIOU, Elisavet",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-15,PLH_doi_003.pdf
"DEHNEN-SCHMUTZ, Katharina",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-17,PLH_doi_004.pdf
"GILIOLI, Gianni",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-10,PLH_doi_005.pdf
"GREGOIRE, Jean Claude",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-09,PLH_doi_006.pdf
"JAQUES MIRET, Josep Anton",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-22,PLH_doi_007.pdf
"JEGER, Michael John",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-04,PLH_doi_008.pdf
"MACLEOD, Alan",VII. Intellectual property rights,,,NO INTEREST,,,2015-08-18,PLH_doi_009.pdf
"NAVAJAS, Maria",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-20,PLH_doi_010.pdf
"NIERE, Bjoern",VII. Intellectual property rights,,,NO INTEREST,,,2015-08-17,PLH_doi_011.pdf
