Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"BROCK, Theodorus",III. Member of a scientific advisory entity,,"Dutch ministry of Economic Affairs, and Dutch Ministry of Infrastructure and the Environment","Dutch BBW working group multi-stress. In 2011 to 2013 I participated as member in a Dutch WG on the impact of multiple-stress by pesticides in surface waters. The activities concerned desktop research to evaluate the impact of multiple-stress by pesticides used in important Dutch crops on aquatic organisms in drainage ditches. The purpose of the WG was to advise the Dutch Ministries on the potential consequences of multiple stress by pesticides, with special reference to the recoverability of vulnerable populations in Dutch drainage ditches. The output of the WG was a scientific report. This activity concerned on average 10 days per year. This activity is financed to Alterra by the Ministry of Economic Affairs. Financial compensation in my individusl capacity was not the case. I had the right to vote in the WG",2011-01,2013-01,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",IV. Employment,,"Alterra, Wageningen University and Research Centre","Senior Research Scientist Aquatic Ecology and Ecotoxicology of the ERA team of Alterra. Alterra is a non for profit organisation and research institute under the umbrella of Wageningen University and Research Centre. Its pupose is to conduct independent applied scientific research in the field of environmental sciences. In 2014, 44% of the funding of Alterra was provided by the Dutch Ministry of Economic Affairs, 16% by other Dutch ministries and other Dutch governmental organizations, 13% by the European Union, 18% by the private sector, and 8% by other funds (e.g. FAO, CEFIC, science foundations) The ERA team of Alterra conducts scientific research and develops scientific methods related to the risk assessment of pesticides. Alterra as an organization has not developed and published RA guidance or methodologies used in the regulatory process but Alterra scientists (including myself) have developed and published methodologies and proposals for decision trees in the ERA of pesticides in co-operation with scientists from other institutes inside and outside the Netherlands. Alterra owns a suite of software and computational models that are used in the regulatory process in the Netherlands and at the EU level (including GeoPEARL, PEARL, TOXSWA, TOP_RICE, SWASH, DROPLET, MASTEP). Most of these tools are available via internet (always free of charge). Part of these models are co-owned by the Dutch research institutes RIVM and PBL (e.g. GeoPEARL and PEARL). I was not directly involved in the development of these models. Alterra gives advice on scientific aspects of the risk assessment procedure to Dutch Ministries, regulatory authorities (e.g. Ctgb, the Dutch Board for the Registration of Pesticides and Biocides) and Agrochemical companies on an independent basis, and against funding. In addition, Alterra performs higher-tier micro-/mesocosm experiments under GLP. On behalf of Alterra I played a role in the co-ordination of the governmental funded research on ERA procedures for pesticides (BO- 20-002) from mid 2014 to 1 June 1015. I am not involved in any national or international regulatory body as a representative of my organization or my country.",1991-06,now,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",IV. Employment,,"Wageningen University and Research Centre, NETHERLANDS","The last 5 years, as an employee of Alterra (Wageningen University and Research Centre), I provided advice on how to interpret higher-tier toxicity data for the Dutch Board for the Registration of Biocides and Pesticides (Ctgb) and the chemical industry. This activity mainly concerns the interpretation of complex microcosm/mesocosm tests (performed by other institutes) and the writing of independent expert opinions on the exposure-response relationships that can be derived from these semi-field studies. These independent expert opinions are often required by regulatory authorities. On behalf of Alterra, and to support its internal quality assurance system, I act as internal reviewer of test protocols and final reports of semi-field experiments performed by Alterra under GLP and financed by the chemical industry and used for the registration procedure for pesticides. The goal of this internal quality assurance system is to critically review the scientific reports of studies (before their official publication) by an internal employee of Alterra not directly involved in these studies. On an annual basis approximately 100 h of my time is involved in these activities directly or indirectly funded by industry to Alterra. This activity does not concern financial compensation in my individual capacity.",1991-06,now,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",IX. Other relevant interest,,,NO INTEREST,,,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",V. Occasional consultancy,,,NO INTEREST,,,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",VI. Research funding,,Dutch Ministry of Economic Affairs,"In 2015 approximately 80% of my research activities are directly funded by the Dutch Ministry of Economic Affairs, to scientifically underpin the environmental risk assessment procedure for pesticides and to support national and international working group activities. The past 5 years this funding was more or less similar. Currently the research focuses on ERA of sediment-dwelling organisms and pesticide exposure and on chronic effect assessment procedures for pesticides and water organisms.",1991-07,now,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",VI. Research funding,,Alterra,"Since 2007, approximately 10% of my research activities are directly supported by Alterra. This research involves the impact of pesticides on freshwater ecosystems, recovery of aquatic populations and the development of risk assessment procedures for pesticides and sediment organisms. The deliverables are publications in scientific journals.",2007-01,now,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",VI. Research funding,,Chemical Industry,In 2010 I was involved as study co-ordinator in an open domain outdoor microcosm experiment on the effects of fungicides on freshwater communities in experimental ditches (funded by the Dutch Ministry of Economic Affairs and BASF). The output of this project concerns scientific publications in the open literature. The funding by industry involved in this activity went directly to Alterra. In 2010 approximately 5 % of my research time concerned this activity. My main task was supervising a Chinese post-doc in the conduct and interpretaion of outdoor mesocosm research.,2010-01,2010-12,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",VI. Research funding,,CEFIC LRI,"I was as researcher involved in the CEFIC LRI funded project ""Evaluation of test methods for measuring toxicity to sediment organisms"" to supervise a Ph-D student on aspects of tiered risk assessment approaches for toxicants and sediment organisms. The project concerned a colaboration of Wageningen University, IMARES and Alterra (project co-ordinator Prof A. Koelmans of Wageningen University). The project lasted 4 years (3 years funded by CEFIC LRI and 1 year funded by Wageningen University). On an annual basis I was approximately 2 to 3 weeks involved in this project. The deliverables of this research are a scientific report for CEFIC, scientific publications in refereed journals and a Ph-D thesis. This project had a focus on environmental risks of organic chemicals (so not specifically pesticides) and freshwater and marine sediment organisms.",2011-04,2014-07,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",VIII. Other memberships or affiliations,,Society of Environmental Toxicology and Chemistry (SETAC),Since 1995 member of SETAC Europe. From 2006 to 2009 I was chair of the SETAC/EU Workshop on Linking Aquatic Exposure and Effects in the Registration Procedure of Plant Protection Products. In 2012 and 2013 I participated in the SETAC Europe MODELINK workshop "How to use ecological effect models to link ectoxicological tests to protection goals". Currently I am member of the editorial board of the scientific journal Integrated Environmental Assessment and Management. I am invited to participate in the SETAC Pellston workshop "Improving the usability of ecotoxicology in regulatory decision- making" that will tage place at the U.S. Fish and Wildlife Service's National Conservation Training Center from 30 August to 4 September 2015. In 2015 and 2016 I am invited to participate in the CARES workshop (organized by CEFIC and SETAC Europe) to explore the use of the Ecosystem Services Concept in the definition of specific protection goals for all types of chemicals (including down-the-drain chemicals and pesticides). From 30 August 2015 to 4 September 2015 I participated in a SETAC Pellston workshop on Improving the Usability of Ecotoxicology in Regulatory Decision Making. No funding is involved with these activities.,1995-01,now,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",VIII. Other memberships or affiliations,,The Scientific World Journal,In the period 2011 - 2013 I was editorial board member of the open access The Scientific World Journal on issues related to aquatic ecology and ecotoxicology. No funding was involved with this activity.,2011-09,2013-09,2015-10-23,PPR_doi_002.pdf
"BROCK, Theodorus",X. Interests of close family members,,,NO INTEREST,,,2015-10-23,PPR_doi_002.pdf
"DUQUESNE, Sabine",I. Economic interest,,,NO INTEREST,,,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",III. Member of a scientific advisory entity,,"Agence Nationale de la Recherche, ANR, France","I am a temporary External expert in ANR for 3 years (2011-2013) (National Research Agency, France) for the evaluation and selection of research applications to be granted for the section « Contaminants et Environnements : Santé, Adaptabilité, Comportements et Usages » within the programme ""Environment and Biological Resources"" The ANR is a research funding organisation. It was established by the French government in 2005 to fund research projects, based on competitive schemes giving researchers the best opportunities to realize their projects and paving the way for ground-breaking new knowledge. The role of the Agency is to bring more flexibility to the French research system, foster new dynamics and devise cutting edge- strategies for acquiring new knowledge. By identifying priority areas and fostering private-public collaborations, it also aims at enhancing the general level of competitiveness of both the French research system and the French economy. Project-based research funding is known to stimulate research organisations and strengthen their synergies. The ANR’s approach to funding allows French research to reinforce its international position and better integrate the framework of European cooperation. ANR funds are available in all scientific fields, for both fundamental and industrial research and for public research organisations as well as private companies (through public/private partnerships). With a peer review process matching the highest international standards, ANR’s general goal is to fund excellent research, while also facilitating innovation and interdisciplinary work and developing European and international collaborations. The ANR is constantly attentive to the scientific community. Indeed, consulting the scientific community each year on the future needs in both fundamental and applied research is one of the agency’s priorities. The ANR’s goal is to identify themes which can respond not only to societal, environmental and economic needs, but also to technological and scientific challenges, through a broad consultation process. In order to enrich its portfolio of thematic programmes with the most strategic considerations, the Agency therefore implements a continuous foresight and programme planning process in which it consults the widest possible range of national and international stakeholders. ANR's programmes are organised in 6 thematic priorities: •Environment and Biological Resources •Engineering, Processes and Security •Health and Biology •Information and Communication Sciences and Technologies •Sustainable Energy •Social Sciences and Humanities Since July 2010, ANR's programme planning and selection processes are ISO 9001 certified.",2011-03,2014-04,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",III. Member of a scientific advisory entity,,"Foundation Rovaltain Research, Pole ecotox, Alixan, FRANCE","Member of the Scientific Committee of the Foundation Rovaltain, a public, non-profit organisation for research in ecotoxicology and environmental toxicology. The Foundation Rovaltain was created by the French Ministry for Higher Education and Research in July 2013 (decree ESRR1311420D published July 12th, 2013 in the French Official Journal). The source of funding of the Foundation Rovaltain are provided by public founding members including Rhône-Alpes and Drôme Council, Ecoparc Rovaltain, several French schools and universities, Chamber of commerce and industry of Drôme but also the public/private organization ""Compagnie Nationale du Rhône"" which is operating the Rhöne river for energy production, navigation and irrigation. The members of the Scientific Committee of the Foundation of Scientific Cooperation Rovaltain have an advising role regarding the scientific activities of this Public Foundation. These activities are from the domain of scientific animation (summer schools, Scientific days, support of projects). They are not linked to and do not compete with any private organisation. Furthermore the Administration Committee of the Foundation are responsible for decisional aspects. The scientific Committee has no role in this respect. I do not have receive a financial compensation for this activity. I dedicate about 2 days per year to this activity.",2014-04,now,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",IV. Employment,,"UBA, Federal Environment Agency","The Federal Environment Agency (UBA) is Germany’s central federal authority on environmental matters with the mission statement 'for man and the environment'. Its key statutory mandates are: To provide scientific support to the Federal Government; The implementation of environmental laws (e.g. plant protection products); The information of the public about environmental protection. Division IV of UBA is concerned with chemical safety; it investigates and assesses environmental risks of substances and preparations. The Department 'Plant Protection Products' deals with all aspects of the environmental risk assessment of plant protection products and the EU Active Substances Program. UBA does not participate in any way to the development of pesticides in view of their authorisation. By law UBA is involved in the regulatory assessment (RA) of pesticides as well as in development and publishing RA guidance or methodologies used in a regulatory process. So, for applicants and the public UBA explains the criteria underlying the national risk assessment. UBA is no owner of software and/or computational models used in regulatory process for which the organisation has been granted rights. UBA is responsible for the environmental risk assessment in the area of plant protection products and gives proposals for the authorisation and for standard phrases for the protection of the environment to the competent regulatory authority for registration in Germany (BVL). Personally, I act as a risk assessor and I am not empowered to validate/take management action/decisions. Duties as scientific officer: # Environmental risk assessment of active substances - preparation of DARs for the EU review programme as Rapporteur Member State; peer review and commenting on active substances in the European evaluation process - Environmental risk assessment in the national authorisation of plant protection products; indication of areas of concern requiring risk mitigation measures # Ecotoxicology of plant protection products - integration of new scientific developments in the evaluation of PPP ecotoxicity to non-target organisms - implementation of new environmental risk assessment schemes in authorization procedures - ecotoxicological assessment of active substances/plant protection products (e.g. study validation, higher tier test evaluation) Furthermore, UBA is Associated Partner in the Marie Curie Initial Training Network, EU FP7 “ CREAM Mechanistic Effect Models for Ecological Risk Assessment of Chemicals”; I am responsible for the UBA partnership.",2009-11,now,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",IX. Other relevant interest,,,,,,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",IX. Other relevant interest,X,"International Journals, research granting bodies","Reviewer of manuscripts for several international Journals (Aquatic toxicology, Environmental Toxicology and Chemistry, Ecotoxicology and Environmental Safety, Chemosphere, Science of Total Environment, Jopurnal of Vector Ecology etc) Reviewer of research application for several granting bodies: National Science Foundation, USA (2010), EU- FP7 (call on environment , 2010), region Rhone-Alpes, France (2012).",2005-01,now,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",IX. Other relevant interest,X,EFSA,My Partner- Matthias Liess- is member of a Scientific Panel of EFSA and its related working groups and is therefore subjected to the EFSA independence policy.,2012-11,now,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",V. Occasional consultancy,,,NO INTEREST,,,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",VI. Research funding,,European Union,"Reviewer for grant applications in the EU- FP7 (call on environment , 2010),",2010-01,2011-04,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-18,PPR_doi_003.pdf
"DUQUESNE, Sabine",VIII. Other memberships or affiliations,,SETAC,Active member of the SETAC since more than 15 years : session chair; numerous platform and poster presentations; scientifc committe of the SETAC- Europe 2014 in BAsel,2000-01,now,2015-04-18,PPR_doi_003.pdf
"GRILLI, Sandro",I. Economic interest,,,NO INTEREST,,,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",III. Member of a scientific advisory entity,,"Italian Ministry of Health, Rome, Italy, National Advisory Committee on Pesticides - Ministero della Salute, Roma, Italia - Commissione Consultiva Prodotti Fitosanitari",member with right to vote. I dedicated about 10 days/year to this activity and received no compensation. Type: Public Pesticides,2002-01,now,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",III. Member of a scientific advisory entity,,"Italian Ministry of Education and Research, Rome, Italy - Ministero dell'istruzione, universita' e ricerca, Roma, Italia MIUR",Evaluation Committe of two national special integrated research programs (FISR) on food safety (diet quality and wellbeing). I was the moniter of two out of many research projects. I dedicated about 5 days/year to this activity. I received a compensation of around 1% of my annual income. Type: Public Safety and health related food as nutrients and contaminants.,2004-04,now,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",III. Member of a scientific advisory entity,,"Ministero dell'Università e della Ricerca (MUR), Ministry of University and Research, Italy","Evaluation Committee of Applied research program (FAR) and moniter of the ""Study of a modified Superoxide dismutase (m-MN- SOD-2) from human liposarcoma, recombinant in E. coli, with antitumor and antioxidant properties"". I dedicated about 4 days/year to this activity. I received a compensation of around 0.5 % of my annual income. Type: Public Safety and health related tonew anticancer agents.",2005-12,2013-02,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",III. Member of a scientific advisory entity,,"Ministero dell'Università e della Ricerca (MUR), Ministry of University and Research, Italy",Evaluation Committee for the national research program (PNR) "Methodologies and Technologies to reduce the environmental impact from use of pesticides". I was also the moniter of project and dedicated about 5 days/year to this activity. I received a compensation of around 1% of my annual income. Type: Public Safety and health related food as nutrients and contaminants,2012-12,2013-03,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",III. Member of a scientific advisory entity,,"Ministero dell'Università e della Ricerca (MUR), Ministry of University and Research, Italy",Evaluation Committee for national research program (PRN) on Reduction of air pollution by optimized automobile engines and new fuels. I was also the moniter of the project. I dedicated about 5 days/year to this activity and received a compensation of around 1% of my annual income. Type: Public Safety and health related to presence of contaminants,2013-07,2014-03,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",IV. Employment,,"University of Bologna, Bologna, Italy - Universita' di Bologna, Bologna, Italia","The remit of University of Bologna is to perform education and research activity in many fliels of Sciences and Humanities being an ancient and great University. University of Bologna has particular interest in pesticide risk assessment capacity. My activity in the University is that typical of a university professor: i) education for students as to Oncology, General pathology, Carcinogenicity, Toxicology; ii) research: cancer risk assessment, experimental and environmental toxicology. Thus, I am full professor, formerly associate professor and assistant professor of Oncology Type: Public Risk assessment",1972-02,now,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",V. Occasional consultancy,,,NO INTEREST,,,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",VI. Research funding,,"Emilia-Romagna region Grant through ARPA ER , Bologna, Italy- Regione Emilia Romagna attraverso ARPA ER, Bologna Italia",Grant for 3-year Moniter research program on the effects on human health by the 8 incinerators working in that Region Type: public Risk assessment,2007-04,2010-12,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",VI. Research funding,,"Emilia-Romagna Region through ARPA ER, Bologna, Italy - Regione Emilia Romagna attraverso ARPA ER, Bologna, Italia","Grant for Supersite project, funding for 5 years to evaluate and monitor human health effects by urban air Type: public Risk assessment",2011-07,now,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-10-21,PPR_doi_004.pdf
"GRILLI, Sandro",X. Interests of close family members,,,NO INTEREST,,,2015-10-21,PPR_doi_004.pdf
"HERNANDEZ-JEREZ, Antonio F.",I. Economic interest,,,NO INTEREST,,,2015-04-21,PPR_doi_005.pdf
"HERNANDEZ-JEREZ, Antonio F.",II. Member of a managing entity or equivalent structure,,Spanish Association of Toxicology (AETOX),"Member of the Executive Committee. This is the steering Committee of the National Association of Toxicology (AETOX), a non-profit association involved in the promotion of Toxicology in Spain. It is also a member of the European Federation of Societies of Toxicology. The association is not involved in activities regarding pesticide (or other chemicals) regulation or regulatory assessment and has no relationships with private companies. The statutes of AETOX state that this association is aimed 'to foster the relationship and cooperation between its members and with other national and international associations and coordinate their efforts to contribute to the development and dissemination of scientific knowledge in different areas of the Toxicology'. Total time: 3-4 meetings per year (1 day meeting). No compensation received.",2005-09,2011-07,2015-04-21,PPR_doi_005.pdf
