Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"DE SCHRIJVER, Adinda",VI. Research funding,,The Netherlands Commission on Genetic Modification (COGEM),Can interactions between Bt proteins be predicted and how should effects on non-target organisms of GM crops with multiple Bt proteins be assessed?,2013-11,2014-08,2015-09-29,GMO_doi_002.pdf
"DE SCHRIJVER, Adinda",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-29,GMO_doi_002.pdf
"DE SCHRIJVER, Adinda",VIII. Other memberships or affiliations,,International Society for Biosafety Research,Member of ISBR,2015-07,now,2015-09-29,GMO_doi_002.pdf
"DE SCHRIJVER, Adinda",X. Interests of close family members,,,NO INTEREST,,,2015-09-29,GMO_doi_002.pdf
"GATHMANN, Achim",I. Economic interest,,,NO INTEREST,,,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",III. Member of a scientific advisory entity,,EU/ COST862 Bacterial Toxins for Insect Control.,Member of the Management Committee of COST 862 Action. The main objective of the Action is to increase the availability of new and improved bacterial antagonists and their toxins for use in biological control of insects in conventional and organic agriculture that will create economic value to the biocontrol industry and the growers. The task of the Management Committee was to control the implementation of the working plan and to decide on further activities of the COST action e.g. organization of workshops or on short term missions for the exchange of young scientists. The Action was completed in 2010.,2005-02,2010-07,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",III. Member of a scientific advisory entity,,Verein Deutscher Ingenieure,"Memeber of the Steering Committee for standardization of methodologies for GMO monitoring. The Association of German Engineers (VDI) is one of the largest technical-scientific associations in Europe, located in Düsseldorf. As a financially independent, politically unaffiliated and non-profit organization the VDI is recognized as the representative of engineers both within the profession and in public. The department Genetechnology of the VDI works on the development of standardized methodologies for the monitoring of GMOs. The steering committee decide on and control activies of the different working groups. The Steering Committee meets twice a year.",2007-07,now,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",III. Member of a scientific advisory entity,,Biosafety Clearing House,"Member of the open-ended expert group on Guidance on Risk Assessment of Living Modified Organisms of the Biosafety Clearing House. he Biosafety Clearing-House (BCH) is a mechanism set up by the Cartagena Protocol on Biosafety to facilitate the exchange of information on Living Modified Organisms (LMOs) and assist the Parties to better comply with their obligations under the Protocol. As a nominated national expert I participate on discussions developing general guidance documents on monitoring of LMO and on socio economics . The online consultations take place on a irregualr frequency, so far not more than twice a year",2011-07,now,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",III. Member of a scientific advisory entity,,European Commission,Expert of the Technical Working Group of the European GMO Socio- Economics Bureau (ESEB) The ESEB's primary focus will be to develop a set of reference documents that can be used as a tool to aid those performing a science- based analysis of the impactsof GMO cultivation in the Member States and the EU. The ESEB is located at the Joint Research Center in Sevillia and meets onr to two times per year. I'm nominated as a national expert of the working group.,2012-07,now,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",IV. Employment,,Federal Office of Consumer Protection and Food Safety,"Senior scinetist of the unit Coexistence & GMO monitoring; the BVL is the leading Competent Authority in Germany for GMO, providing decisions on applications for GMO field releases in Germany and national statements on applications for placing GMOs on the European market. BVL advises the Federal Ministry of Food, Agriculture and Consumer Protection (BMEL) in questions of GMO risk assessment and GMO biosafety. I'm not responsible for decision regarding EU market authorizations. My main task is to provide scientific and technical technical advice for",2004-12,2015-03,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",IV. Employment,,"BVL, Bundesamt fuer Verbraucherschutz und Lebensmittelsicherheit, Federal Office of Consumer Protection and Food Safety, GERMANY, Braunschweig","Acting head of the unit Coexistence & GMO monitoring; the BVL is the leading Competent Authority in Germany for GMO, providing decisions on applications for GMO field releases in Germany and national statements on applications for placing GMOs on the European market. BVL advises the Federal Ministry of Food, Agriculture and Consumer Protection (BMEL) in questions of GMO risk assessment and GMO biosafety. As the acting head I'm responsible to scientific and technical technical advice for the department in particular the evaluation of monitoring reports and coexitence measures as well as the assesment of socio economic impact of GMOs. I'm still not responsible for decision regarding EU market authorizations.",2015-04,now,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",IX. Other relevant interest,,,NO INTEREST,,,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",V. Occasional consultancy,,,NO INTEREST,,,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",VI. Research funding,,EU,"Research grants within the project PRICE Practical Implementation of Coexistence in Europe. The PRICE research follows a multi- disciplinary approach by a consortium of Eastern and Western European research partners working in the areas of gene flow modeling, agricultural and environmental sciences and economics. The overall Strategic Objective of PRICE is to support the coherent development and implementation of crop specific coexistence strategies for GM and non-GM production in the EU. The task of the BVL is to develop an harmonized location register for GMOs. I did not receive any (co-)funding from the private sector in the latest full budget year, and for the areas covered by the Panels.",2011-12,2015-02,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",VI. Research funding,,EU,"Research grants within the project GRACE (GMO risk assessment and communication of evidence). GRACE is an EU FP7 research project with two key research objectives: Assessing health, environmental and socio-economic impacts of GM plants (risks and benefits) and testing various types of animal feeding trials and alternative in-vitro methods for health risk assessments of GM food and feed. I'm responisble for systematic reviews in the area of insect resistance management. The fundung of the BVL starts in April 2013 (later compared to other partners) due to negotiaions with the EU. I did not receive any (co-)funding from the private sector in the latest full budget year, and for the areas covered by the Panels.",2013-04,now,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",VIII. Other memberships or affiliations,,Deutsch Gesellschaft für Allgemeine und Angewandte Entomologie (DGAAE),"The DGaaE (""German Society for General and Applied Entomology"") unites entomologists who are engaged in this research field by profession or privately. It is the purpose of the society to support entomological research and to gather and communicate the existing knowledge in entomology. In favour of these tasks the DGaaE promotes personal contact, exchange of information, and the national and international cooperation of professional and amateur entomologists. I'm member of the DGaaE.",1995-01,now,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",VIII. Other memberships or affiliations,,Ecological Society of Germany (GfÖ),"The The GfÖ is an independent, nonprofit scientific organisation founded in 1970. We aim to promote basic and applied ecological science, encourage collaborative work of all ecological disciplines, improve communication among ecologists in German speaking countries and beyond, facilitate education in ecology at universities and institutes of higher education, foster application and implementation of ecological knowledge and methods in practice and represent ecological interests in public. I#m member of the GfÖ.",1997-01,now,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",VIII. Other memberships or affiliations,,International Organisation for Biological and Integrated Control of Noxious Animals and Plants (IOBC)/ West Palearctic Regional Section.,"The International Organisation for Biological and Integrated Control of Noxious Animals and Plants (IOBC) fosters research and practical application, organises meetings, symposia, offers training and information, especially of biological methods of control, but also of all methods, including chemicals, within an integrated pest management context. Major activities include development and standardisation of testing methods for effects of pesticides on beneficial species, pest and disease damage assessment, modelling in relation to pest and disease management, and the practical implementation of biological and integrated controls for pests and diseases of particular crops. I'm member of the organisation.",1998-01,now,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",VIII. Other memberships or affiliations,,Julius Kühn Institute,"Working Group Monitoring of GMO. The Julius Kühn INstitute ( JKI) is a Federal Research Institute of the Ministry of Food and Agriculture. The working group is an information platform, and discussion forum for monitoring of GMO. Participants of this working group are scientists, regulators and representatives of companies.",2002-01,now,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",VIII. Other memberships or affiliations,,Eidgenössische Forschungsanstalt für Agrarökologie und Landbau (FAL) Reckenholz,Expert Group "Valuating environmental impacts of GM crops - ecological and ethical criteria for regulatory decision making (VERDI)". The goal of VERDI was to develop ecological and ethical criteria for regulatory decision-making in the area of GMO. The FAL Reckenholz is an scientific organization of the Swiss Ministry of Agriculture. The Expert group is part of a research project financed by th Swiss National Research Fond. I was member of the expert group supporting the VERDI research team. The project was completed in 2010.,2007-07,2010-04,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",VIII. Other memberships or affiliations,,Federal Office of Nature Conservation,Working Group "Indikatoren für die nationale Strategie zur biologischen Vielfalt" developed indicator for the national biodoversity strategy. I was memeber of this working group.,2008-03,2010-04,2015-09-29,GMO_doi_003.pdf
"GATHMANN, Achim",X. Interests of close family members,,,NO INTEREST,,,2015-09-29,GMO_doi_003.pdf
"GRALAK, Mikolaj Antoni",I. Economic interest,,,NO INTEREST,,,2015-09-29,GMO_doi_004.pdf
"GRALAK, Mikolaj Antoni",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-29,GMO_doi_004.pdf
"GRALAK, Mikolaj Antoni",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-09-29,GMO_doi_004.pdf
"GRALAK, Mikolaj Antoni",IV. Employment,,"Warsaw University of Life Sciences, Fac. Veterinary Medicine","Animal Physiology, animal nutrition, animal husbandry and technology - teaching activity Warsaw University of Life Sciences has not official responsibility to carry out neither risk assessment nor risk management. Position: professor",1983-10,now,2015-09-29,GMO_doi_004.pdf
"GRALAK, Mikolaj Antoni",IX. Other relevant interest,,,NO INTEREST,,,2015-09-29,GMO_doi_004.pdf
"GRALAK, Mikolaj Antoni",V. Occasional consultancy,,,NO INTEREST,,,2015-09-29,GMO_doi_004.pdf
"GRALAK, Mikolaj Antoni",VI. Research funding,,National Centre of Research and Development (NCBiR),Project number: OR00000909 Modelowanie i symulacja procesow oraz okreslenie komputerowo wspomaganych procedur w zakresie zarzadzania ryzykiem bezpieczenstwa zywnosci i zywienia. (Modelling and simulation of the processes and evaluation of computer assisted procedures in risk management of food safety and nutrition.) The topic of the research activity was related to the human epidemiology (food borne diseases). The deliverable was study report: ISBN-978-83-7798-013-2 published by Military Institute of Hygiene and Epidemiology (WIHE) Role: one of the performers. Searching and evaluation of literature data on epidemiology which later have been used for the modelling and simulation.,2009-12,2011-12,2015-09-29,GMO_doi_004.pdf
"GRALAK, Mikolaj Antoni",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-29,GMO_doi_004.pdf
"GRALAK, Mikolaj Antoni",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-09-29,GMO_doi_004.pdf
"GRALAK, Mikolaj Antoni",X. Interests of close family members,,,NO INTEREST,,,2015-09-29,GMO_doi_004.pdf
"GUERCHE, Philippe",I. Economic interest,,,NO INTEREST,,,2015-08-03,GMO_doi_005.pdf
"GUERCHE, Philippe",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-08-03,GMO_doi_005.pdf
"GUERCHE, Philippe",III. Member of a scientific advisory entity,,"Haut Conseil des Biotechnologies, FRANCE, Paris","I am a member of the scientific committee of the French High Council for Biotechnology which : - is in charge of advising the French Government on issues relating to biotechnologies, including GMOs - assesses the potential risks to the environment and public health associated with GMOs, as well as their social and economic impact - was created in accordance with the June 2008 French law relative to GMOs, following a broad consultation on the environment in France, the “Grenelle de l’Environnement”. HCB remit covers all fields of biotechnologies and is systematically consulted by the French CA for all GMO dossiers : - involving GM microorganisms, plants or animals, - for contained use or deliberate release, - for research, development, education, or commercial purposes, - in the sectors of agriculture, health, food and feed, energy and the environment. Scientific commitee met regularly (2 days per month) and I was mainly in charge of genetic and molecular studies of the GMO importation or GMO deliberate release dossiers. I was involved in generating comments (mostly on genetic molecular analysis) on GMO dossiers that have been sent to EFSA. I am also member of the scientific sub committee (of the scientific committee) in charge of the dossiers for contained use of GMOs which issues licences for French laboratories/hospitals to manipulate GMOs in contained conditions. In accordance with Dr E. Waigmann, Head of the GMO unit in EFSA and Dr JC Pagès, président of the HCB Scientific Comittee, to avoid possible dual roles, I did not take part in any activity in the scientific committee of HCB that was related to EFSA. I do not contribute to dossiers viewed in parallel by the EFSA, which will restrain my contribution to contained-use and specifically French questions (laws...).",2009-04,now,2015-08-03,GMO_doi_005.pdf
"GUERCHE, Philippe",IV. Employment,,"INRA, Institut National de la Recherche Agronomique, FRANCE, Paris cedex 07","The French National Institute for Agricultural Research (INRA) produces scientific knowledge and works for economic and social innovation in the areas of food, agriculture and the environment. I am Deputy-Director of the Institut Jean-Pierre Bourgin (IJPB) in INRA Versailles Center which is a large research unit devoted in Plant Science. I am mainly in charge of human ressources (±350 persons in all IJPB).",2010-01,now,2015-08-03,GMO_doi_005.pdf
"GUERCHE, Philippe",IX. Other relevant interest,,,NO INTEREST,,,2015-08-03,GMO_doi_005.pdf
"GUERCHE, Philippe",V. Occasional consultancy,,,NO INTEREST,,,2015-08-03,GMO_doi_005.pdf
"GUERCHE, Philippe",VI. Research funding,,"INRA, Institut National de la Recherche Agronomique, FRANCE, Paris cedex 07","Academic contract from INRA (Biology and Plant Breeding division) on the research project ""Identification of genetic factors controlling the implementation of lipid and protein reserves in Arabidopsis seed"". Within the last 5 years I was involved in an academic project on Arabidopsis male gametophyte development (with INRA fundings) and I am not involved or memberships to scientific societies, editorial activities for journals. I am just sometimes involve in reviewing papers for scientifc journals (Febs letter, Journal of experimental Botany, Molecular and General, Genomic Plant Cell Reports, Plant Physiol, Plant Physiology and Biochemistry, Plant Science, Sex Plant Reprod…)",2013-01,now,2015-08-03,GMO_doi_005.pdf
"GUERCHE, Philippe",VII. Intellectual property rights,,"INRA, Institut National de la Recherche Agronomique, FRANCE, Paris cedex 07","Patent on an High throughput phenotyping robotic platform (Guerche P, Bouchez D, Balasse H, Camilleri C) Patent for France, N° 09 51 653 (March 16th 2009) for Europe and USA n°PCT/FR2010/050460 (March 15th 2010)",2009-03,now,2015-08-03,GMO_doi_005.pdf
"GUERCHE, Philippe",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-08-03,GMO_doi_005.pdf
"GUERCHE, Philippe",X. Interests of close family members,,,NO INTEREST,,,2015-08-03,GMO_doi_005.pdf
"JONES, Huw",I. Economic interest,,,NO INTEREST,,,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",III. Member of a scientific advisory entity,,"Monogram, UNITED KINGDOM","My Role: member of the Steering Group. We meet twice per year and exchange occasional emails. Subject: to maintain the website http://www.monogram.ac.uk/. To organize an annual scientific meeting and to write the occasional blog. Remit of Organisation: The Monogram Network consists of UK based researchers with an active interest in small grain cereal and grass (including the C4 energy grasses) research. Commercial scientists and plant breeders are active members and provide the link between Monogram science and commercial exploitation. Monogram includes both basic and more applied research and its members span disciplines including plant genetics, physiology, pathology, breeding, and bioinformatics. We also have extensive expertise in outreach activities and links with industry. Monogram aims to promote coordination and information flow amongst the community and ensure its visibility at the national and international level, thereby strengthening UK efforts in these species. Monogram is the focal point for integration of the UK grass and cereals community and represents it at the UK Plant Sciences Federation. We also hope to integrate more closely with the wider plant sciences community and provide a link to help lower the entry barriers for new researchers in the area.",2013-01,now,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",III. Member of a scientific advisory entity,,"Communications & Public Engagement Group, Global Food Security programme, Swindon, UNITED KINGDOM","My role: member of the Communications & Public Engagement Group. We meet three times per year. Subject: To provide guidance on communication and public engagement activities of the Programme, including the website http://www.foodsecurity.ac.uk/index.html Remit of the organisation: The GFS programme links UK’s main public funders of food-related research and training. They work together through the Global Food Security programme to meet the challenge of providing the world’s growing population with a sustainable, secure supply of safe, nutritious, and affordable high- quality food using less land, with lower inputs, and in the context of global climate change, other environmental changes and declining resources. Our vision •To integrate, coordinate and disseminate research that will be influential in informing policy and practice and will support food security goals •To raise the profile of the food security challenge, providing leadership and coordinating our efforts •To be dynamic in identifying and responding to current and future challenges, leveraging existing funding, and co-designing new multidisciplinary research programmes •To encourage innovation •To help to translate existing knowledge in to practice •To provide a focus for UK contributions to wider international efforts",2013-02,now,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",III. Member of a scientific advisory entity,,"UK Plant Sciences Federation (UKPSF), London, UNITED KINGDOM","I chaired a UKPSF working group on regulations that cover biological research. Frequency: Two physical meetings and several emails between July - Nov 2014. Role: I chaired the meeting. Remit: The UKPSF is a special interest group of the Society of Biology, which aims to bring together the breadth of the UK Plant Science sector to: • Increase the understanding of the significance of plant sciences • Formulate a coordinated strategy and vision that will be used to inform policy • Improve the general funding environment • Create an independent and inclusive forum for debate • Provide a focus and contact point for UK plant science • Support efforts to inspire, educate and train the next generation",2014-07,2014-11,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",IV. Employment,,Rothamsted research,"I am employed as a research scientist, principle investigator and group leader.",1998-11,now,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",IX. Other relevant interest,,"Plant Biotechnology Journal, Wiley",Journal Editorial Advisory Board (unpaid),2004-09,2014-10,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",IX. Other relevant interest,,"Plant Cell Reports Journal, Springer",Advisory/handling editor for academic manuscripts,2007-09,now,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",IX. Other relevant interest,,GM Crops Journal,I am a member (unpaid) of the editorial board of the academic journal 'GM Crops' published by LANDES Bioscience.,2009-04,now,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",IX. Other relevant interest,,Dow AgroSciences LLC,Rothamsted Research signed a research agreement with Dow AgroSciences (DAS) to conduct research using proprietary EXZACT Precision Technology which is owned by Sangamo / DAS. Rothamsted Research did not receive funding from DAS in relation to this agreement.,2010-05,2013-04,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",V. Occasional consultancy,,,NO INTEREST,,,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",VI. Research funding,,EU Framework Programme 6,"Exploiting Bioactivity of European Cereal Grains for Improved Nutrition and Health Benefits (HealthGrain) Large consortuim inc. PR Shewry et al, EU FP6 2005 – 2010. Total &gt; £1M I did not receive any (co-)funding from the private sector in the latest full budget year, and for the areas covered by the Panels",2005-06,2010-09,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",VI. Research funding,,EU Framework 6 programme,"Participation in Exploitation of Natural Plant Biodiversity for the Pesticide-Free Production of Food. (BioExploit) (K H-Kosak, HD Jones et al.. EU FP6 2005 - 2010. Total &gt; £1M I did not receive any (co-)funding from the private sector in the latest full budget year, and for the areas covered by the Panels",2005-09,2010-09,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",VI. Research funding,,Biotechnology and Biological Sciences Research Council,"A new generation of insect resistance GM crops: transgenic wheat synthesising the aphid alarm signal. J Pickett, JA Napier and HD Jones I did not receive any (co-)funding from the private sector in the latest full budget year, and for the areas covered by the Panels",2008-10,2014-04,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",VI. Research funding,,"Tokyo University,","Rothamsted Research received funding from Biotech Research Centre, Tokyo University, Japan to make transgenic wheat plants for a research project. I did not receive any (co-)funding from the private sector in the latest",2009-02,2011-03,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",VI. Research funding,,Plastid ac.,"Rothamsted Research received funding from the Plastid ac, an SME basted at Stavanger University, Norway to conduct research into plastid transformation. I did not receive any (co-)funding from the private sector in the latest full budget year, and for the areas covered by the Panels",2010-04,2010-12,2015-07-28,GMO_doi_006.pdf
"JONES, Huw",VI. Research funding,,Biotechnology and Biological Sciences Research Council UK,"Rothamsted Research receives funding from Biotechnology and Biological Sciences Research Council UK for a PhD studentship entitled Manipulation of chloroplast characteristics to enable plastid transformation of wheat. I did not receive any (co-)funding from the private sector in the latest full budget year, and for the areas covered by the Panels",2011-03,now,2015-07-28,GMO_doi_006.pdf
