Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"FRUTOS FERNANDEZ, Maria Jose",V. Occasional consultancy,,"The project management Agency (PT-DLR), Bonn, GERMANY","Evaluation of ERA-Net ERAfrica research proposals as member of the EVAL-INCO expert database, to select the projects to be funded under this program.",2013-08,2013-08,2015-11-10,ANS_doi_004.pdf
"FRUTOS FERNANDEZ, Maria Jose",V. Occasional consultancy,,"Russian International Affairs Council (RIAC), Russian International Affairs Council, Moscow, RUSSIAN FEDERATION",Written assessment of Research proposals submitted to the Russian Science Foundation (RSF) Competition for grants on the priority area of RSF activities “Performing fundamental scientific research and exploratory investigations in high-priority research topic areas”,2015-05,now,2015-11-10,ANS_doi_004.pdf
"GALTIER, Pierre",V. Occasional consultancy,,Comité français de la semoulerie industrielle,"Related to mycotoxins, including zearalenone: provision of scientific advice to the redaction of a guide on good agricultural and industrial practices regardind the presence of chemical contaminants in semolina used in cereal industry. This activity represented a total of six meeting days, of which only one in the period 2009-2010.",2006-11,2010-11,2015-10-11,ANS_doi_005.pdf
"GOTT, David",V. Occasional consultancy,,,NO INTEREST,,,2014-12-19,ANS_doi_006.pdf
"GUNDERT-REMY, Ursula",V. Occasional consultancy,,,NO INTEREST,,,2015-10-08,ANS_doi_007.pdf
"LAMBRÉ, Claude",V. Occasional consultancy,,COFRAC/OECD,"Technical audits and Inspections for the ""Groupe Interministeriel pour les Produits Chimiques"" (GIPC) in the framework of Quality accreditation and Good Laboratory Practice Compliance of Laboratories",2000-01,now,2015-10-13,ANS_doi_008.pdf
"LAMBRÉ, Claude",V. Occasional consultancy,,Algerian Ministry of trade Support for the drafting of a regulatory text on the microbiological,specifications of foods,2011-09,2011-11,2015-10-13,ANS_doi_008.pdf
"LEBLANC, Jean-Charles",V. Occasional consultancy,,DG-SANCO,"invited hearing expert of the AD HOC working group on dietary intake of food additives in the EU. no right to vote, just particpating in given expertise in the field of food exposure additives methodology. Overlap with efsa activities within the ANS Panel exist off course due to personel expertise views on how exposure assemment methodologie need to be made to answer properly to the consumer safety. no involvement in aspartame or any other intense sweeteners",2007-09,2010-09,2015-06-10,ANS_doi_009.pdf
"LEBLANC, Jean-Charles",V. Occasional consultancy,,Food and Agricultural Organization of the United Nations (FAO),"FAO consultant in providing technical expertise on exposure assessment activities to the food safety unit Under the Agriculture and Consumer Protection Department Representing FAO JECFA Secretariat to the codex committee on food additives , 20-28 mars 2015, Xi An china FAO JECFA secretariat for the 80th FAO/WHO meeting, 16 to 28 June 2015, Roma, providing technical support in dietary exposure assessment for additives, enzymes and contaminants on the agenda.",2014-03,now,2015-06-10,ANS_doi_009.pdf
"LINDTNER, Oliver",V. Occasional consultancy,,,NO INTEREST,,,2015-02-09,ANS_doi_010.pdf
"MOLDEUS, Peter",V. Occasional consultancy,,HESI ( ILSI Health and Environmental Science Institute ),I was as representative for AstraZeneca member of HESI Board of Trustiess. That terminated June 2012 and I am no longer involved in this organisation.,2006-01,2012-06,2015-09-21,ANS_doi_011.pdf
"MOLDEUS, Peter",V. Occasional consultancy,,Karolinska Institute,"I am affiliated as Professor of Toxicology at Karolinska Institute, Department of Environmental Medicine but not formally employed. I attend seminars lectures and advisegraduate students about 1 - 2 days per month",2012-06,now,2015-09-21,ANS_doi_011.pdf
"MORTENSEN, Alicja",V. Occasional consultancy,,,NO INTEREST,,,2015-10-09,ANS_doi_012.pdf
"MOSESSO, Pasquale",V. Occasional consultancy,,,NO INTEREST,,,2015-10-21,ANS_doi_013.pdf
"OSKARSSON, Agneta",V. Occasional consultancy,,,NO INTEREST,,,2015-11-06,ANS_doi_014.pdf
"PARENT-MASSIN , Dominique",V. Occasional consultancy,,"ORCHIDEE : MILUPA, PHARMANAGER, CIT","FORMATION AND INFORMATION IN FOOD TOXICOLOGY : lectures, articles, expertises of research project, consultancy in flavours, novel foods, enzymes or botanical food supplements toxicology (details have been provided to EFSA in letter in September 2011, there is no new interest). No consultancy in food additives, nutrient sources or food contaminants",2009-11,2010-12,2015-07-03,ANS_doi_015.pdf
"STANKOVIC, Ivan",V. Occasional consultancy,,,NO INTEREST,,,2015-02-21,ANS_doi_016.pdf
"WAALKENS-BERENDSEN, Ine",V. Occasional consultancy,,,NO INTEREST,,,2015-11-09,ANS_doi_017.pdf
"WOUTERSEN, Rudolf Antonius",V. Occasional consultancy,,,NO INTEREST,,,2015-10-12,ANS_doi_018.pdf
"WRIGHT, Matthew",V. Occasional consultancy,,,NO INTEREST,,,2015-02-02,ANS_doi_019.pdf
"YOUNES, Maged",V. Occasional consultancy,,"World Health Organization, Western Pacific Regional Office, Manila, Philippines","Lead the work of the Regional Office on Food Safety from 1 March till 7 April 2014, particularly assess progress made on implementing the WHO Western Pacific Food Safety Strategy (2011-2015). Outputs are a progress report on country and Regional Office activities, a paper to be presented to the Regional Committee Meeting on the subject, as well as ad hoc advice to individual Member States on specific food safety issues.",2014-03,2014-04,2015-05-13,ANS_doi_020.pdf
"ALLENDE, Ana",V. Occasional consultancy,,"ANEP, Agencia Nacional de Evaluación y Prospectiva (National Evaluation and Foresight Agency ), Spain, National Evaluation and Foresight Agency, Spain",Evaluation committed which assests research projects and proposal to be approved by the MINECO (Spanish Goberment),2014-03,now,2015-11-27,BIOHAZ_doi_000.pdf
"ALLENDE, Ana",V. Occasional consultancy,,"3M, St. Paul, Minnesota, UNITED STATES","To provide one or more educational presentations using my experience and knowledge related to Food Safety. My involvement with this occasional consultancy refers to one presentation which will be held the 5th of October 2015 in Murcia by video conference, where aspects of food safety in primary production will be addressed. Until now, I was not involved in any other lecture and up to now, no future educational prsentations have been agreed. I do not have any role in advising the company on decontamination methods used for foods.",2015-04,now,2015-11-27,BIOHAZ_doi_000.pdf
"BOLTON, Declan",V. Occasional consultancy,,,NO INTEREST,,,2015-04-20,BIOHAZ_doi_001.pdf
"CHEMALY, Marianne",V. Occasional consultancy,,WHO/FAO,"FAO/WHO Expert Meeting on Salmonella and Campylobacter in chicken meat FAO Headquarters, Rome, Italy 4 – 8 May 2009",2009-05,2009-05,2015-04-16,BIOHAZ_doi_002.pdf
"DAVIES, Robert",V. Occasional consultancy,,"British Egg Industry Council (BEIC), London, UK, Meat and Livestock Commission (MLC), Milton Keynes, UK- Agricultural industries Confederation (AIC), London, UK - various producer organisations, veterinarians (e.g. memembers of British Poultry Veterinary Association; Pig Veterianary Society, corporate technical managers","Scientific advice is provided in the areas of hygiene in primary production and during slaughter, farm biosecurity (mainly for Salmonella), and antimicrobial resistance in zoonotic bacteria. The advice provided is not related to any given commercial product, application or process in particular. The advice is provided though my employer (APHA) with the primary aim to support governmental bodies (DEFRA, UK) in implementing the hygiene and zoonoses EU legislation and improving food safety on a National basis. No money is exchanged and no personal profit is involved. The outputs are provided by means of E.mail, telephone conversations or occasional face to face meetings. No study or assessment reports are provided but guidance on where to find published information may be provided. Occasionally I have attended food safety conferences that have been organized by pharmaceutical companies. In these meetings I only present independent scientific data to enhance food safety in primary production, and do not support any particular products. I would be happy to avoid this type of activity in future if there is any conflict with EFSA responsibilities. The organizations may use the publically available UK surveillance data provided or other scientific information to inform their management decisions, e.g. data on detection of live salmonella vaccine strains in surveillance programs. No past or current activity in relation to E.coli or other WG remits. If asked my organisation would be likely to provide advice on methodology and provide molecular typing services to the organisations mentioned. Activity ivolves c. 24 hours per year currently",1995-01,now,2015-06-16,BIOHAZ_doi_003.pdf
"DAVIES, Robert",V. Occasional consultancy,,"Department for Environment Food and Rural Affairs (Defra - London UK), Food Standards Agency (FSA - London, UK), Health and Consumer Protection Directorate General (DG-SANCO - Brussels, Belgium)","Monitoring and control of foodborne zoonoses, hygiene in primary production and at slaughter, biosecurity, animal feed hygiene Topics may include monitoring and control of Salmonella, Campylobacter and antimicrobial resistance and general hygiene in primary production. Outputs take the form of provision of scientific data, scientific opinion, acting as independent scientific expert in working groups on control of Zoonoses (e.g. in UK and EC Zoonoses working groups, EC Zoonoses Task Force that provides scientific advice on salmonella control by means of visits to member states, scientific comments on community hygiene guides, involvement in TAIEX educational activities The advice and information that is provided is taken into account by risk managers and stakeholders, alongside other advice, to help inform their decisions on food hygiene control in primary production As part of consultancy to Defra and research projects I would often request molecular investigations of strains to be carried out by another team in the Department. Other sections of the Bacteriology and Food Safety Department that are not under my control are involved in some commercial development of molecular typing methodologies, arrays etc. I am not involved in this other than to advise on strain selections for validation. This activity has taken place during the last 5 years, is currently active and is likely to be ongoing in future years. I am advisor to a Defra-funded research project that will involve WGS and associated bioinformatics. I occasiionally provide advice on hatchery hygiene or carry out hatchery investigations on behalf og Defra. I am E. coli disease consultant for APHA. All of this consultancy is part of my employement remit and amounts to around 100 hours per year.",1995-01,now,2015-06-16,BIOHAZ_doi_003.pdf
"FERNANDEZ ESCAMEZ, Pablo S.",V. Occasional consultancy,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_004.pdf
"GIRONES, Rosina",V. Occasional consultancy,,"GRUPO ALIMENTARIO CITRUS, S.L.U. (GAC), CITRUS FOOD GROUP, Ribarroja, Valencia, SPAIN",Study report on the safety of fresh vegetables over the production chain. Used to improve safety and quality of the final product . The dedication is of around 25 hours per year.,2014-01,now,2015-04-20,BIOHAZ_doi_005.pdf
"HERMAN, Lieve",V. Occasional consultancy,,,NO INTEREST,,,2015-09-24,BIOHAZ_doi_006.pdf
"KOUTSOUMANIS, Kostas",V. Occasional consultancy,,,NO INTEREST,,,2015-11-30,BIOHAZ_doi_007.pdf
"LINDQVIST, Roland",V. Occasional consultancy,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_008.pdf
"NOERRUNG, Birgit",V. Occasional consultancy,,Danish Ministry for Food,"I have beeing involved i consultancy work for Ministry for Food related to management of Salmonella in the Food chain, including investigation of a big Salmonella outbreak in 2008-2009. I participate in ad hoc consultanty work on i.e. Foodborne ourbreaks etc.",2009-02,now,2015-10-21,BIOHAZ_doi_009.pdf
"RICCI, Antonia",V. Occasional consultancy,,,NO INTEREST,,,2015-07-10,BIOHAZ_doi_010.pdf
"ROBERTSON, Lucy",V. Occasional consultancy,,Lucy Robertson Writing Services,Copy editing (language improvement) particularly of scientific articles. This work involves no meetings and is done outside the normal working day (that is during weekends and evenings).,2004-07,now,2015-04-29,BIOHAZ_doi_011.pdf
"RU, Giuseppe",V. Occasional consultancy,,"European Commission, Bruxelles, ITALY","Without any economical compensation, I was asked by the European Commission (Dr- Plantady and coll.) to provide ""informal comments on the applications from Austra and Denmark (2013) and from Finland and Sweden (2014) to be recognised as having a classical scrapie negligible risk status. In particular help was requested in evaluating the requirement that: “for a period of at least seven years, a sufficient number of ovine and caprine animals over 18 months of age, representative of slaughtered, culled or found dead on farm, have been tested annually, to provide a 95 percent level of confidence of detecting classical scrapie if it is present in that population at a prevalence rate exceeding 0,1 percent and no case of classical scrapie has been reported during that period;” The original request was: Would you be willing to provide us with informal comments on this specific point? The consultancy ended by January 2015. (note: as a country in the above field related to the organization (EU Commission"" I entered Italy as the EU is not in the list)",2013-09,2015-01,2015-10-19,BIOHAZ_doi_012.pdf
"SANAA, Moez",V. Occasional consultancy,,Microbial RisK assessment Workshops,"2013 - Edes program for ACP (African, Caribbean and Pacific) Group of States : COLEACP (Europe-ACP Liaison Committe) with a consortium of European food safety agencies (CIRAD, anses, DTU, NRI): consultancy mission to provide a scientific support to the local team on developing good hygien practices guide (fish anf fish products): 10 days Nairobi, Kenya and 10 days Dakar, Senegal. Risk assessment workshops: Workshop in ICPMF8: Risk Based Control Measures in Food Establishments (Paris 1 day september 2013) - Microbial Risk Assessment and Mitigation Workshop: towards a Quantitative HACCP Approach (DIFSC, Dubai 2012)",2009-01,2015-03,2015-04-28,BIOHAZ_doi_013.pdf
"SIMMONS, Marion",V. Occasional consultancy,,Defra; Food Standards Agency; Public Health England (UK); EU Reference Laboratory; OIE reference laboratory,"Provision of consultancy/advice nationally (to UK government departments and agencies) and worldwide. Ad hoc advice to any countries on behalf of the OIE - contribution to OIE Manual chapters, referral diagnostics and EQA on behalf of the European Commission through the Community Reference Laboratory functions since 2002. Such reference laboratory consultancy is infrequent now that the prevalence of TSE is so low, and rarely exceeds 1 day a year for any individual country. Much of it takes the form of email advice, and/or diagnostic sample referral. As of 2009 I am on the WHO IHR roster of Experts (Veterinary issues).My presence on the WHO roster has yet to lead to any direct involvment with the work of this agency.",1996-08,now,2015-07-30,BIOHAZ_doi_014.pdf
"SKANDAMIS, Panagiotis",V. Occasional consultancy,,,NO INTEREST,,,2015-09-30,BIOHAZ_doi_015.pdf
"SNARY, Emma",V. Occasional consultancy,,,NO INTEREST,,,2015-04-28,BIOHAZ_doi_016.pdf
"SPEYBROECK, Niko",V. Occasional consultancy,,CONFIDENTIAL,Evaluator of Research funding applications of the Romanian - EEA Research Programme,2013-01,now,2015-04-17,BIOHAZ_doi_017.pdf
"SPEYBROECK, Niko",V. Occasional consultancy,,CONFIDENTIAL,"Research funding application evaluator, 2013",2013-09,now,2015-04-17,BIOHAZ_doi_017.pdf
"TER KUILE, Benno",V. Occasional consultancy,,,NO INTEREST,,,2015-06-29,BIOHAZ_doi_018.pdf
"THRELFALL, John",V. Occasional consultancy,,,NO INTEREST,,,2015-09-23,BIOHAZ_doi_019.pdf
"WAHLSTROM, Helene",V. Occasional consultancy,,,NO INTEREST,,,2015-11-09,BIOHAZ_doi_020.pdf
"BOLOGNESI, Claudia",V. Occasional consultancy,,Ministry of Health,"Consultancy on the genotoxicity of PPPs through the delivery of assessment report, as support of the Italian National Committee for Pesticide registration.",2011-05,now,2014-12-03,CEF_doi_000.pdf
"CASTLE, Laurence",V. Occasional consultancy,,,NO INTEREST,,,2015-04-19,CEF_doi_001.pdf
"CRAVEDI, Jean-Pierre",V. Occasional consultancy,,Danone,Analyses of water samples in order to detect possible endocrine disruptors,2009-10,2013-06,2015-03-05,CEF_doi_002.pdf
"ENGEL, Karl-Heinz",V. Occasional consultancy,,Dr Wilmar Schwabe,Advice on functional foods (subjects do not fall within the remit of the CEF Panel).,2007-01,2010-04,2015-09-25,CEF_doi_003.pdf
"FOWLER, Paul",V. Occasional consultancy,,"Swedish Research Council Member, Standing Evaluation Panel, Environmental Pollution at the","Swedish Research Council Formas. This involved evaluating grant applications, including applications with direct analysis of BPA. However, only evaluated the projects, I played no role in the projects themselves, if funded.",2010-01,2010-12,2014-11-19,CEF_doi_004.pdf
"FOWLER, Paul",V. Occasional consultancy,,"Agence d'Evaluation de la Recherche et de l'Enseignement Supérieur (AERES), FRANCE","Assessment of research institutes and universities, confidential. Appointments are ad hoc, this is my second since 2013.",2014-11,now,2014-11-19,CEF_doi_004.pdf
"FRANZ, Roland",V. Occasional consultancy,,,NO INTEREST,,,2015-08-07,CEF_doi_005.pdf
"GROB, Konrad",V. Occasional consultancy,,"Schweizer Verpackungsinstitut (SVI/JIG), Bern, SWITZERLAND","ad hoc group trying to develop a standard for minimum required efficiency of barriers against the migration from recycled paperboard (internal bag or coating on the paperboard). Group composed of packaging manufacturers, food manufacturers and members of enforcement authorities. The Kantonales Labor performs testing of some plastic films in the framework of the SVI and is partially paid for this. I participate at perhaps 5 meetings per year which mostly last half a day.",2014-01,now,2015-09-11,CEF_doi_006.pdf
"GUERTLER, Rainer",V. Occasional consultancy,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"HUSOY, Trine",V. Occasional consultancy,,,NO INTEREST,,,2015-03-02,CEF_doi_008.pdf
"KÄRENLAMPI, Sirpa",V. Occasional consultancy,,Finnish Food Safety Authority EVIRA,"National expert network on the assessment of chemical risks in food, invited external expert. I am an advisor, not a consultant.",2009-10,now,2015-09-11,CEF_doi_009.pdf
"MENNES, Wim",V. Occasional consultancy,,,NO INTEREST,,,2014-11-17,CEF_doi_010.pdf
"MILANA, Maria Rosaria",V. Occasional consultancy,,,NO INTEREST,,,2015-02-22,CEF_doi_011.pdf
"PENNINKS, André",V. Occasional consultancy,,"TNO Triskelion BV, Zeist, The Netherlands","01/01/2013-01/03/2014 From January 2013 until March 1, 2014 I was part time consultant for TNO Triskelion BV for the Marketing and Sales Groups (Food and Pharma) and the Experimental Immunology group giving mainly advice without direct contacts with customers.",2013-01,2014-03,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",V. Occasional consultancy,,"Intertek Cantox, Mississauga, Canada",I participated in October 2013 as consultant in an Expert Panel to evaluate/advice (newly conducted safety studies + final safety evaluation report) on the safety of a food additive for infant formula. Final safety evaluation report will be submitted to JECFA.,2013-10,2013-10,2015-10-13,CEF_doi_012.pdf
"SILANO, Vittorio",V. Occasional consultancy,,"Ministry of Food, Agriculture and Livestock, Turkey","team leader of small task force of four experts to prepare a report on how to set up a risk assessment body within the ministry. project was co financed by the european comission and the republic of turkey specific contract n altun/TANRA/TR2010/0740.01-2/FWC/009 ""tehcnical assistance to ministry of food agriculture and livestock for determination of the needs of the risk assessment department""",2011-11,2012-02,2015-09-30,CEF_doi_013.pdf
