Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"MICHEL, Virginie",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - Broiler breeder welfare (AHAW),2009-06,2010-08,2015-04-27,AHAW_doi_009.pdf
"MICHEL, Virginie",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Hearing Expert - AHAW Meat Inspection (AHAW),2011-03,2013-07,2015-04-27,AHAW_doi_009.pdf
"MICHEL, Virginie",III. Member of a scientific advisory entity,,French Agency for Food Safety (Anses),Expert in the french panel "animal welfare" of Anses The experts are voting and drafting opinions opinions are used by french ministry of agriculture,2012-09,now,2015-04-27,AHAW_doi_009.pdf
"MICHEL, Virginie",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - Data collection in BROILER SLAUGHTERHOUSES (AHAW),2013-01,2013-08,2015-04-27,AHAW_doi_009.pdf
"MICHEL, Virginie",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",member of the working group on "Welfare aspects of the use of perches for poultry" ofr the panel AHAW,2014-05,now,2015-04-27,AHAW_doi_009.pdf
"MIRANDA, Miguel Angel",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-11-29,AHAW_doi_010.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,"Department of Agriculture, Food and the Marine","Member, Scientific Advisory Committee on Animal Health and Welfare. This Committee was established by Ireland's Chief Veterinary Office, to provide independent scientific guidance on a range of issues relevant to animal health and welfare in Ireland, including non-stunning slaughter, exotic disease preparedness and response, tail docking of dogs etc. The committee meets approximately every 2 months, taking about 0.5 days of my time during every 2 month cycle. I perform this work in a private capacity.",2008-01,2014-12,2015-07-03,AHAW_doi_011.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Defra,"Member of the Epidemiology & wildlife risks programme advisory sub-group (EWRPAG). The role of this group is to advise Defra (the government department with responsibility in the UK for TB control and eradication) on TB science relating to epidemiology and wildlife risks. As part of a small (3 person: including Profs Dirk Pfeiffer and Tim Roper), I provide advice on prospective and ongoing research projects supported by Defra, and more-general advice on current scientific advances in this area, based on research conducted in the UK, in Ireland and elsewhere. The sub-group met approximately 2 times annually. I spent about 2 days in preparing for, and attending, each of these meetings. Performed in personal capacity.",2008-01,2013-06,2015-07-03,AHAW_doi_011.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on Johne's disease. In this role, I chair a technical group of experts focused on issues relating to Johne's disease. The group provides scientific advice to Animal Health Ireland, including AHI's Johne's Disease Implementation Group. The group meets approximately every 2 months. I would spend approximately 1.5 days on TWG issues every 2 month cycle. I perform this work in a private capacity.",2010-01,2014-12,2015-07-03,AHAW_doi_011.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on mastitis. In this role, I chair a technical group of experts focused on issues relating to mastitis and milk quality. The group provides scientific advice to Animal Health Ireland, including AHI's CellCheck Consultative Group. The group meets approximately every 2 months. I would spend approximately 1.5 days on TWG issues every 2 month cycle.",2010-01,2014-12,2015-07-03,AHAW_doi_011.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on calf health. In this role, I chaired a technical group of experts focused on issues relating to calf health. The group provides scientific advice to Animal Health Ireland, including the development of technical material to assist Ireland's dairy producers. The group met approximately every 2 months, whilst I was involved. I performed this work in a private capacity.",2010-01,2011-12,2015-07-03,AHAW_doi_011.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on biosecurity. In this role, I chaired a technical group of experts focused on issues relating to biosecurity. The group provides scientific advice to Animal Health Ireland, including the development of technical material to assist Ireland's cattle producers. The group met approximately every 2 months, whilst I was involved. I performed this work in a private capacity.",2010-01,2011-12,2015-07-03,AHAW_doi_011.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Food Safety Authority of Ireland,"Member of the Biological Safety Sub-Committee, covering a broad range of areas in support of the Food Safety Authority of Ireland including: 1. To provide advice on possible risks to the public health arising from exposure to micro-organisms (parasites, bacteria, viruses), microbial toxins and other biological agents (including TSE-related agents) in food 2. To carry out risk assessments on specific biological hazards in food and evaluate risk management options 3. To advise on the content and effectiveness of national surveillance and official monitoring of foodstuffs for micro-organisms 4. To advise on emerging and newly emerged and re-emerging biological hazards in foods; 5. To advise on relevant aspects of new EC and national legislative proposals related to the control of biological agents in foods 6. To advise on the scientific content, impact on food safety in Ireland and relevance to food safety in Ireland of biological risk assessment work carried out in other international and national organisations including the following: - European Food Safety Authority (EFSA) - World Health Organisation / Food and Agricultural Organisation committees - Other food agencies - Academic institutions 7. To advise the Scientific Committee on research gaps and needs in the area of biological hazards in food 8. To undertake any other such work or assessments in the area of biological hazards in food as proposed by the Sub-committee subject to approval from the Scientific Committee. Performed in private capacity. The sub-committee meets approximately every 2 months. I would spend about 1 day on Sub-Committee work during each 2 month cycle.",2011-11,2014-12,2015-07-03,AHAW_doi_011.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,ANSES,"Participation in an ANSES scientific working group on the use of gamma-interferon to diagnose bovine tuberculosis. This was an ad hoc group that met several times over a 9 month period to address a specific issue relevant to animal health and welfare in France. The group met on several occasions, taking about 4 days of my time during this 9 month period. I performed this work in a private capacity.",2012-05,2012-12,2015-07-03,AHAW_doi_011.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,"Food Standards Agency (FSA), UK, London, UK","Member of a committee to review scientific projects relating to data collection around slaughter of livestock (Food Chain Information to abattoir, feedback to primary producers). The committee met on a single occasion earlier this year, to consider 5 'bids' for this project. This work took approximately 2 days of my time. This is a possibility that I may assist FSA in the future. I performed this work in a private capacity.",2014-01,2014-01,2015-07-03,AHAW_doi_011.pdf
"NIELSEN, Søren Saxmose",III. Member of a scientific advisory entity,,Knowledge Centre for Agriculture |Cattle,Scientific advisor on the Danish control programme on paratuberculosis.,2005-01,2013-12,2015-04-23,AHAW_doi_012.pdf
"NIELSEN, Søren Saxmose",III. Member of a scientific advisory entity,,"Copenhagen Zoo (ZOO), Copenhagen Zoo, Frederiksberg, DENMARK","Scientific Advisory Committee of Copenhagen Zoo, including collaboration on veterinary MSc projects.",2015-04,now,2015-04-23,AHAW_doi_012.pdf
"RAJ, Mohan",III. Member of a scientific advisory entity,,"World Organisation for Animal Health (OIE), Paris, FRANCE",Electronic consultation ending in January 2015 with a possible teleconference of the ad hoc working group regarding proposed revision to the Chapters 7.5 and 7.6 of the OIE standards.,2014-11,now,2015-10-06,AHAW_doi_013.pdf
"SIHVONEN, Liisa",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-04-22,AHAW_doi_014.pdf
"SPOOLDER, Hans",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - Pig welfare indicators (AHAW),2011-05,2012-02,2015-10-09,AHAW_doi_015.pdf
"SPOOLDER, Hans",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Chair - Monitoring procedures at slaughter (AHAW),2014-01,2014-01,2015-10-09,AHAW_doi_015.pdf
"STEGEMAN, Jan Arend",III. Member of a scientific advisory entity,,Q-Fever Evaluation committee,"Member of the independent committee to evalaute the measures taken in the Control of Q fever in The Netherlands. In total I attended 12 meetings, total time sent 12 days",2010-01,2010-12,2015-10-06,AHAW_doi_016.pdf
"STEGEMAN, Jan Arend",III. Member of a scientific advisory entity,,Gezondheidsraad,"Advisory committee on antibiotic resistance related to farmed animals. Total time 3 meetings, time spent 3 days in total",2011-03,2011-08,2015-10-06,AHAW_doi_016.pdf
"STEGEMAN, Jan Arend",III. Member of a scientific advisory entity,,Gezondheidsraad (Dutch Health Council),"Committee on the risks of living near industrial farms. Three meetings, total time spent 3 days.",2011-12,2013-06,2015-10-06,AHAW_doi_016.pdf
"STEGEMAN, Jan Arend",III. Member of a scientific advisory entity,,Gezondheidsraad,"Member of the Dutch National Health Council, an independent advisory council advising the Dutch Ministry of Health upon request. Time involved is 1-2 meetings a year and total time spent 2 days/year. Advices of this committee are absolutely independent of any influence from ministry or industry (acts like EFSA). So far there has not been a request for an advice regarding Avian Influenza. Money involved goes directly to my employer, Utrecht University. So in that sense it is part of my normal job and there are no private financial incentives involved.",2012-05,now,2015-10-06,AHAW_doi_016.pdf
"STEGEMAN, Jan Arend",III. Member of a scientific advisory entity,,Deskundigengroep Dierziekten,"Chair of independent committee to advise Dutch ministry of Economic Affairs on matters associated with contagious animal diseaseses. This group advises upon request or upon its own initiative and is totally independent from the government and industry, but a way for the government to obtain independent advise. My involvement is 6 meetings/year and the work takes a total of 100 hours. The money involved is payed to Utrecht University. Important is that the group acts independent, so there is absolutely no influence of the ministry or any industry on the advices given by this group (acts like EFSA in this way). The contagious diseases of relevance to this group include Avian Influenza, but at current there is no request for an advice on Avian Influenza to this group. Money received for this task goes directly to my employer Utrecht University, so in that sense it is part of my normal job. There are no personal financial incentives involved.",2013-03,now,2015-10-06,AHAW_doi_016.pdf
"THULKE, Hans-Hermann",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-11-27,AHAW_doi_017.pdf
"VELARDE, Antonio",III. Member of a scientific advisory entity,,"IRTA, Institut de Recerca i Tecnologia Agroalimentàries, SPAIN, Barcelona","Member of the Institutional Animal Care and Use Committee of IRTA, in the role of Animal Welfare adviser.",2012-09,now,2015-10-07,AHAW_doi_018.pdf
"VELARDE, Antonio",III. Member of a scientific advisory entity,,"AECOSAN, Agencia Española de Consumo, Seguridad Alimentaria y Nutricion, Spanish Food Safety and Nutrition Agency, Spain","Technical and scientific support to assist the competent authorities, according to the article 20 of the Council Regulation (EC) No 1099/2009 of 24 September 2009.",2012-10,now,2015-10-07,AHAW_doi_018.pdf
"VELARDE, Antonio",III. Member of a scientific advisory entity,,"ACSA, Agència Catalana de Seguretat Alimentària, SPAIN, Barcelona",Member of Scientific Advisory Committee,2013-01,now,2015-10-07,AHAW_doi_018.pdf
"WILLEBERG, Preben",III. Member of a scientific advisory entity,,"European Foot-and-Mouth Disease Commission, Standing Technical Committee, EUFMD, FAO, Rome",Discussions on technical issues reting to the FMD control in Europe and adjacent countries and regions.,2011-05,2015-04,2015-07-01,AHAW_doi_019.pdf
"WILLEBERG, Preben",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - Scientific coordination group on meat inspection (BIOHAZ),2012-08,2013-06,2015-07-01,AHAW_doi_019.pdf
"WILLEBERG, Preben",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - AHAW Meat Inspection (AHAW),2012-09,2013-07,2015-07-01,AHAW_doi_019.pdf
"WILLEBERG, Preben",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - AHAW Network (AHAW),2012-10,now,2015-07-01,AHAW_doi_019.pdf
"WILLEBERG, Preben",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Chair - M-2013-0174 Bovine Tuberculosis selftask (AHAW),2014-01,2014-06,2015-07-01,AHAW_doi_019.pdf
"WINCKLER, Christoph",III. Member of a scientific advisory entity,,"Bundesministerium für Gesundheit (BMG), Federal Ministry of Health, Vienna, AUSTRIA",Member of the Austrian Animal Welfare Council,2005-04,now,2015-10-09,AHAW_doi_020.pdf
"WINCKLER, Christoph",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Hearing Expert - Animal-based welfare indicators (dairy cows) (AHAW),2011-03,2012-07,2015-10-09,AHAW_doi_020.pdf
"WINCKLER, Christoph",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - Welfare of calves and beef cattle (AHAW),2011-05,2012-07,2015-10-09,AHAW_doi_020.pdf
"WINCKLER, Christoph",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - Working group on welfare assessment in small scale dairy farms,2014-07,2015-05,2015-10-09,AHAW_doi_020.pdf
"AGUILAR, Fernando",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-03-02,ANS_doi_000.pdf
"CREBELLI, Riccardo",III. Member of a scientific advisory entity,,Ministry of Health (Advisory Committee on Pesticides),Advising activity on genotoxicity of Pesticides as member of the National Advisory Committee on Pesticides (4-6 meetings per year).,2002-01,now,2015-10-19,ANS_doi_001.pdf
"CREBELLI, Riccardo",III. Member of a scientific advisory entity,,OECD - Test Guideline Programme,"Within the framework of the OECD Test Guideline Programme, an expert group to review the set of OECD Test Guidelines on Genotoxicity has been established on July 2010. R.C has been appointed to participate as national expert. The working group is revising existing and newly proposed test guidelines, and will update the OECD introductory document on genetic toxicology testing and testing strategies. Testing strategies have also been recently reviewed by the EFSA working group on Genotoxicity testing strategies. It is noted that there is no overlap between the EFSA and scheduled OECD activities, because the EFSA opinion on testing startegies has already been finalized and published in 2011. No physical meeting are attended. Written comments forwarded through the National Coordinator (one-three for year) .",2010-07,now,2015-10-19,ANS_doi_001.pdf
"DI DOMENICO, Alessandro",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-11-12,ANS_doi_002.pdf
"DUSEMUND, Birgit",III. Member of a scientific advisory entity,,International Organisation of Vine and Wine (OIV),"Expert Groups ""Food Safety"" and ""Consumption, Nutrition and Health"". Nominated as delegate by the Government (advisory activity with voting role), vice-chair in the Food Safety group (2009-2012) Risk assessment including evaluation of clinical, toxicological and immunological/allergicological data concerning ingredients, additives, contaminants and processing aids concerning grapes, wine, must, and grape-based products. The expert groups are drafting resolutions giving guidance to risk managers and manufacturers. I take part in the experts group once a year.",2005-03,now,2015-10-09,ANS_doi_003.pdf
"DUSEMUND, Birgit",III. Member of a scientific advisory entity,,"Federal Office for Agriculture and Food, Bonn (BLE), Sachverständigen- Ausschuss gemäß §3c Abs. 1 des Weingesetzes, Bonn, GERMANY","The role of the Federal Office for Agriculture and Food in Bonn is i.a. quality control and research funding in the field of food. The above mentioned Panel is giving advice to the government in the framework of EU programs. My task in the Panel of the BLE is primarily the assessment of adverse health effects of wine consumption, e.g. cancerogenicity, developmental toxicity.",2014-12,now,2015-10-09,ANS_doi_003.pdf
"FRUTOS FERNANDEZ, Maria Jose",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-11-10,ANS_doi_004.pdf
"GALTIER, Pierre",III. Member of a scientific advisory entity,,Agence Française de sécurité sanitaire de l'environnement et travail,Not related to DIOXINS : Environmental pollutants of biological or chemical origin. Member of scientific advisory committee of research programs of the French environmental and occupational safety agency.,1997-01,2009-02,2015-10-11,ANS_doi_005.pdf
"GALTIER, Pierre",III. Member of a scientific advisory entity,,AFSSA,"Pesticides, hydrocarbons, metals, biotoxins, disinfectants, contact materials, endocrine diruptors. AFSSA scientific panel on ""Physical and chemical contaminants and residues"".",2000-09,2009-09,2015-10-11,ANS_doi_005.pdf
"GALTIER, Pierre",III. Member of a scientific advisory entity,,AFSSA,Not related to dioxins and/or dioxin : food contaminants of chemical and biological. AFSSA Scientific advisory committee.,2003-09,2009-09,2015-10-11,ANS_doi_005.pdf
"GALTIER, Pierre",III. Member of a scientific advisory entity,,AFSSAPS,"Drugs, treatments and vaccines are discussed in terms of pharmacogenetics, side effects or dosage regimen. Member of the scientific advisory committee of the French Health Product Safety Agency (AFSSAPS).",2006-09,2009-12,2015-10-11,ANS_doi_005.pdf
"GOTT, David",III. Member of a scientific advisory entity,,Food Standards Agency,"National food authority Secretariat to the UK Committee on Toxicity of Chemicals in Food, Consumer, Products and the Environment (COT). Involved in risk assessment of all types of chemicals in food,",2007-01,now,2014-12-19,ANS_doi_006.pdf
"GUNDERT-REMY, Ursula",III. Member of a scientific advisory entity,,Committee on Drugs of the German Medical Association,"Giving advice to the German Medical Association in all fields of drug treatment for patients, inclusive side effects of drugs. I am a member of the committee and currently a board member. The subject is related to drugs only. The board meets 6 times per year for 1 day. I have to spend 2-4 hours per week for this activity.",1986-11,now,2015-10-08,ANS_doi_007.pdf
"GUNDERT-REMY, Ursula",III. Member of a scientific advisory entity,,DG Health and Consumer Protection,"Expert in a working group on BPA in medical devices of SCENIHR; I am a member and this is an ad hoc membership in the WG on BPA in medical devices. The output is a draft opinion which will be submitted to SCENHIR (Scientifc committee on emerging and new Health Risks), one of the non-food committees of DG Health and Consumer Products.",2012-03,2015-02,2015-10-08,ANS_doi_007.pdf
"GUNDERT-REMY, Ursula",III. Member of a scientific advisory entity,,Federal Institute for Risk Assessment (BfR),"I am a Member of the Committee on Food Additives, Flavourings, and Processing Aids. The role of this committee is to advise the Institute on substances and products. The advice is an advice. Independent external experts have been appointed to this BfR Committee who input their expertise into the Institute´s work on a volontary basis. This expert network gives BfR access to expertise on the highest scientific level for its risk assessments of food, feed, chemicals, consumer products and other articles of daily use as well as on risk research and risk perception. The Committee has 1 meeting (1 day) per year. The time to be spnet is 8 hours per year. I have not been involved in the safety assessment or in discussions about caffeine.",2012-05,now,2015-10-08,ANS_doi_007.pdf
"LAMBRÉ, Claude",III. Member of a scientific advisory entity,,European Commission DG Research,Expert evaluator of various research projects within FP 7,2005-10,now,2015-10-13,ANS_doi_008.pdf
"LAMBRÉ, Claude",III. Member of a scientific advisory entity,,OECD,"member of the Working Party on Manufactured Nanomaterials. Involved in the subgroups assessment of toxicity, ecotoxicity, alternative methods, risk assessment",2007-02,2012-07,2015-10-13,ANS_doi_008.pdf
"LAMBRÉ, Claude",III. Member of a scientific advisory entity,,"European Commission, DG SANCO","Scientific advisor on Risk Assessment, list of advisors for the non food scientific committees. Human health and environmental risk assessment of chemical substances and environmental contaminants. No current or past involvement in the assessment of sweeteners in this activity",2009-03,now,2015-10-13,ANS_doi_008.pdf
"LAMBRÉ, Claude",III. Member of a scientific advisory entity,,Joint Expert Committee on Food Additives (WHO-FAO),Assessment of the safety of food contaminants and additives for the lists of the Codex Alimentarius No current or past activity for the assessment of sweeteners in this Committee,2011-05,now,2015-10-13,ANS_doi_008.pdf
"LAMBRÉ, Claude",III. Member of a scientific advisory entity,,"ANSES, Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail, FRANCE, Maisons- Alfort",Member of the expert panel: Evaluation des risques physico-chimiques dans les aliments (ERCA) Member of the working Group : Evaluation des substances et procédés soumis à règlementation en alimentation humaine,2012-09,now,2015-10-13,ANS_doi_008.pdf
"LAMBRÉ, Claude",III. Member of a scientific advisory entity,,"WHO/FAO (JMPR), Joint Meeting on Pesticide Residues, geneva, SWITZERLAND","Safety evaluation, Setting MRLs for pesticide residues",2014-11,now,2015-10-13,ANS_doi_008.pdf
"LEBLANC, Jean-Charles",III. Member of a scientific advisory entity,,FAO/WHO or JECFA,"Invited particpating expert in JECFA (Joint FAO/WHO expert committee on Food Additives) meetings/public organisation or FAO/WHO consultations. Acting as rapporteur or reviewer in exposure assessment for food additives, food contaminants and toxins as part of the final report adopted by the committee. Nature of advices delivered are like an opinion which are adressing risk assessment of substances for international risk managers within horizontal codex alimentarius committees (e.g food additives, food contaminants). no right to vote. no involvement in aspartame activities. indirect involvement (not drafting the exposure assessment, just participations to the discussion) in steviols exposure assessment, 2008.",2007-02,now,2015-06-10,ANS_doi_009.pdf
"LEBLANC, Jean-Charles",III. Member of a scientific advisory entity,,National Research Agency (ANR),Member of ANR scientific steering committee on Ecosystems and Sustainable Developpement. This committee is dealing with research planification and programm to be adressed by research collectivity for the 2014-2018 period. Deliver advices are made to the council of administration of ANR which is the final comittee who is deciding the nature and content for the call of annual research action programm to be adressed by national research institute.,2012-03,2013-04,2015-06-10,ANS_doi_009.pdf
"LINDTNER, Oliver",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-02-09,ANS_doi_010.pdf
"MOLDEUS, Peter",III. Member of a scientific advisory entity,,Swedish Toxicolgy Sciences Research Center,"Swedish Toxicolgy Sciences Research Center ( Swetox), an academic research center run by 11 Swedish Universities is now established. I will act as scientific advisor to the center. I serve as an advisor for approximately 1,5 days per month.",2012-10,now,2015-09-21,ANS_doi_011.pdf
"MORTENSEN, Alicja",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-10-09,ANS_doi_012.pdf
"MOSESSO, Pasquale",III. Member of a scientific advisory entity,,"OECD, Organisation for Economic Co- operation and Development, France, Paris, OECD, Paris, FRANCE",He has been involved as Member of the OECD "Expert Group" for developing the OECD Test Guideline on In vivo Mammalian Alkaline Comet Assay which has been approved on may 2014. Since then no involvement with the entity,2013-03,2014-05,2015-10-21,ANS_doi_013.pdf
"OSKARSSON, Agneta",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-11-06,ANS_doi_014.pdf
"PARENT-MASSIN , Dominique",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-07-03,ANS_doi_015.pdf
"STANKOVIC, Ivan",III. Member of a scientific advisory entity,,Joint FAO/WHO Expert Committee on Food Additives (JECFA),Invited expert to meetings on food additives assessment. Meetings are organized once per year in duration of 7 working days.,2002-01,now,2015-02-21,ANS_doi_016.pdf
"STANKOVIC, Ivan",III. Member of a scientific advisory entity,,"Ministry of Health of the Republic of Serbia (MZ), Belgrade, SERBIA","Chair of the ad hoc expert working groups for preparation of amendments of the national regulation (harmonization with the EU legislation) on PARNUTS, Food Additives and Health claims.",2009-05,2014-11,2015-02-21,ANS_doi_016.pdf
"WAALKENS-BERENDSEN, Ine",III. Member of a scientific advisory entity,,Dutch Health Council,Classification and Labelling of Chemicals for Reproduction Toxicology 5 half day meetings per year (total including preparation 5-7 days/year).,1995-01,now,2015-11-09,ANS_doi_017.pdf
"WOUTERSEN, Rudolf Antonius",III. Member of a scientific advisory entity,,Medicines Evaluation Board Novel Food Unit,"Safety evaluation of novel, functional food. Four meetings of 0,5 day/year.",2000-01,now,2015-10-12,ANS_doi_018.pdf
"WOUTERSEN, Rudolf Antonius",III. Member of a scientific advisory entity,,The Netherlands Health Council,"Chairman of the Dutch Expert Committee on Occupational Standards (DECOS): Safety assessment of industrial chemicals and classification of carcinogenic compounds. Up to 10 meetings of 0,5 day/year, Chairman of the subcommittee of DECOS ""Classification of Carcinogens"". Four meetings of 0,5 day/year.",2001-06,now,2015-10-12,ANS_doi_018.pdf
"WOUTERSEN, Rudolf Antonius",III. Member of a scientific advisory entity,,Scientific Committee on Occupational Exposure Limits,"Safety assessment of industrial chemicals: recommending the maximum allowable exposure limit at the workplace. Four meetings of 1,5 day/year.",2002-06,2015-06,2015-10-12,ANS_doi_018.pdf
"WRIGHT, Matthew",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-02-02,ANS_doi_019.pdf
