Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"BARREGARD, Lars",I. Economic interest,,,NO INTEREST,,,2015-04-20,CONTAM_doi_001.pdf
"BARREGARD, Lars",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-20,CONTAM_doi_001.pdf
"BARREGARD, Lars",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-04-20,CONTAM_doi_001.pdf
"BARREGARD, Lars",IV. Employment,,"University of Gothenburg and Sahlgrenska University Hospital, University of Gothenburg and Sahlgrenska University Hospital, Gothenburg, SWEDEN","Clinical work, research and teaching in Environmental Medicine. The employment includes risk assessment, but not risk management.",1980-09,now,2015-04-20,CONTAM_doi_001.pdf
"BARREGARD, Lars",IX. Other relevant interest,,,NO INTEREST,,,2015-04-20,CONTAM_doi_001.pdf
"BARREGARD, Lars",V. Occasional consultancy,,,NO INTEREST,,,2015-04-20,CONTAM_doi_001.pdf
"BARREGARD, Lars",VI. Research funding,,"FORTE, FORMAS, Sahlgrenska University Hospital","Topics Exposure sources: Toxic metals, Air pollution, Water contamination, Contaminated land, Residential Radon and other ionizing radiation, Noise. Topics outcomes: Overall morality, cancer, cardiovascular disease, kidney disease, neurological disease, annoyance. Funding and proportions private: Various research grants from state or other public research agencies. Never any private funding.",1985-01,now,2015-04-20,CONTAM_doi_001.pdf
"BARREGARD, Lars",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-20,CONTAM_doi_001.pdf
"BARREGARD, Lars",VIII. Other memberships or affiliations,,ICOH (International Commission on Occupational Health),"ICOH is the International Commission on Occupational Health. I am chair of the ICOH Scientific Committee on the Toxicology of Metals. This committee organizes symposia and conferences on human exposure and risk in the area of toxic metals. My position as chair will cease June 1st 2015, when my 6-year period as chair is ended.",1995-01,now,2015-04-20,CONTAM_doi_001.pdf
"BARREGARD, Lars",X. Interests of close family members,,,NO INTEREST,,,2015-04-20,CONTAM_doi_001.pdf
"BIGNAMI, Margherita",I. Economic interest,,,NO INTEREST,,,2015-04-30,CONTAM_doi_002.pdf
"BIGNAMI, Margherita",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-30,CONTAM_doi_002.pdf
"BIGNAMI, Margherita",III. Member of a scientific advisory entity,,"CNRS, Centre National de la Recherche Scientifique, FRANCE, Paris","Evaluation of research projects ATIP-AVENIR for CNRS and INSERM, France (2010-2012).",2010-01,now,2015-04-30,CONTAM_doi_002.pdf
"BIGNAMI, Margherita",IV. Employment,,"ISS, Istituto Superiore di Sanità, Italian National Institute of Health, Italy","Head of Section of Experimental Carcinogenesis, Dpt. of Environment and Primary Prevention (former).",2007-01,2014-02,2015-04-30,CONTAM_doi_002.pdf
"BIGNAMI, Margherita",IX. Other relevant interest,,Società Italiana di Mutagenesi Ambientale (SIMA),President of SIMA (2014-2016),2014-01,now,2015-04-30,CONTAM_doi_002.pdf
"BIGNAMI, Margherita",V. Occasional consultancy,,"European Medicinal Agency (EMA), European Medicinal Agency, London, UNITED KINGDOM",European expert for Preclinical safety evaluation (mutagenesis and carcinogenesis) of new medicinal products (European Medicinal Agency),2010-01,now,2015-04-30,CONTAM_doi_002.pdf
"BIGNAMI, Margherita",V. Occasional consultancy,,"Istituto Superiore di Sanità (ISS), Rome, ITALY",guest expert for the ISS,2014-02,2014-09,2015-04-30,CONTAM_doi_002.pdf
"BIGNAMI, Margherita",VI. Research funding,,Associazione Italiana Ricerca sul cancro,Research Projects funded by Associazione Italiana Ricerca sul Cancro Research projects funded by Telethon,2009-01,now,2015-04-30,CONTAM_doi_002.pdf
"BIGNAMI, Margherita",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-30,CONTAM_doi_002.pdf
"BIGNAMI, Margherita",VIII. Other memberships or affiliations,,Various scientific journals Member of the Editorial Board:,Mutation Research: Molecular Mechanisms of Mutagenesis; DNA Repair,2009-01,now,2015-04-30,CONTAM_doi_002.pdf
"BIGNAMI, Margherita",X. Interests of close family members,,,NO INTEREST,,,2015-04-30,CONTAM_doi_002.pdf
"CECCATELLI, Sandra",I. Economic interest,,,NO INTEREST,,,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",III. Member of a scientific advisory entity,,The Swedish Brain Foundation,"Grant evaluation and funding distribution Member of the boards that evaluate scientific proposals and give advise to the Research council and the Brain foundation, respectively, about the allocation of research grants. moreover, the members have to evaluate the scientific reports from previous grants that are considered for continuation. The advice formulated by the members of the panels are taken into consideration by the council and transmitted to the applicants. All members have to express their opinion and give a score that is delivered to the applicant. The outputs of these advisory boards have never addressed the same issues as the EFSA Panel. The remit: Review of and advice on the research program The nature of the advices delivered: Provide advice The experts role: Member No voting and no vetoing No participating at the preparation of outputs addressing the same issue as the mandate of the CONTAM Panel.",2004-01,now,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",III. Member of a scientific advisory entity,,"The Swedish Research Council (VR), Stockholm, SWEDEN","Grant evaluation and funding distribution Member of the boards that evaluate scientific proposals and give advise to the Research council and the Brain foundation, respectively, about the allocation of research grants. moreover, the members have to evaluate the scientific reports from previous grants that are considered for continuation. The advice formulated by the members of the panels are taken into consideration by the council and transmitted to the applicants. All members have to express their opinion and give a score that is delivered to the applicant. The outputs of these advisory boards have never addressed the same issues as the EFSA Panel. The remit: Review of and advice on the research program The nature of the advices delivered: Provide advice The experts role: Member No voting and no vetoing No participating at the preparation of outputs addressing the same issue as the mandate of the CONTAM Panel.",2009-05,2014-12,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",III. Member of a scientific advisory entity,,"Neuroscience Center, Helsinki, FINLAND",Member of the boards that evaluates research groups and candidates for possible recruitment. The advice formulated by the members of the panels are taken into consideration by the head of the Center. The outputs of these advisory boards will never addressed the same issues as the EFSA Panel. The nature of the advices delivered: Provide advice The experts role: Member No voting and no vetoing No participating at the preparation of outputs addressing the same issue as the mandate of the CONTAM Panel.,2015-01,now,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",IV. Employment,,Karolinska Institutet,"Research in the field of neuroscience with special focus on mechanisms of neurotoxicity. In 1995 I established my own research group at the Karolinska Institutet. I also served as vice-chair at the Institute of Environmental Medicine. My major research interest is in neurotoxicology, and I have extensive experience with in vitro work with neuronal culture, as well as with in vivo experimental work with rodents. My recent studies focus on the mechanisms of toxicity of neurotoxicants such as PCBs, MeHg, TCDD, PFOS, PFOA and Mn. The Department where I work does not have official responsibility to carry out risk management.",1987-09,now,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",IX. Other relevant interest,,,NO INTEREST,,,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",V. Occasional consultancy,,,NO INTEREST,,,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",VI. Research funding,,The Swedish research Councils VR,EFFECTS OF HORMONES ON NEURAL CELL DEATH AND SURVIVAL: long-lasting consequences of adverse prenatal factors.,2005-01,now,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",VI. Research funding,,EC,Toxicity of non dioxin like PCBs.,2006-10,2009-10,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",VI. Research funding,,FORMAS,Developmental neurotoxicity of PFOS and PFOA.,2007-01,2010-12,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",VI. Research funding,,The Swedish Research Council FORMAS,Gender-related differences in behavioral and molecular effects induced by neurotoxic environmental contaminants (special focus on MeHg and Mn).,2008-10,2010-12,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",VI. Research funding,,"Nihon Trin Co, Osaka, JP",Study on the effects of molecular hydrogen on oxidative-stress-related neuronal damage during aging.,2013-07,now,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-21,CONTAM_doi_003.pdf
"CECCATELLI, Sandra",X. Interests of close family members,,,NO INTEREST,,,2015-04-21,CONTAM_doi_003.pdf
"COTTRILL, Bruce",I. Economic interest,,,NO INTEREST,,,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",III. Member of a scientific advisory entity,,Advisory Committee on Animal Feedingstuffs,"Member and deputy chairman of the UK Advisory Committee on Animal Feedingstuffs (ACAF). The Committee provides advice to the UK Government and its Agencies on the safety and use of animal feeds and feeding practices, with particular emphasis on protecting human health and with reference to new technical developments and new feed materials and products. It also addresses animal health aspects and a wide range of contemporary issues including advice on the UK negotiating line on new European Community (EC) proposals, animal feed ingredients including genetically modified organisms (GMOs) and labelling and information for purchasers of animal feed. ACAF is a UK-wide committee made up of independent experts who are appointed for their individual expertise and experience and are not representative of any organisation. The committee is committed to a policy of openness and publishes its agendas, minutes, reports and most of its papers. The recommendations of the committee are agreed after full and open discussions, and there is no voting procedure. Any dissenting opinions are recorded in the minutes of the meeting, which are forwarded to the relevant Government bodies and published on the internet. As a member of ACAF I have not contributed to any publications or recommendations from the Committee that address issues that are dealt with by the CONTAM Panel, although notice is taken in all of the ACAF meetings of Opinions published by EFSA. My term of office ended in September 2011.",2002-09,2011-09,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",IV. Employment,,ADAS UK Ltd,"I was employed by ADAS until April 2012. ADAS is a privately- owned company providing environmental services and policy advice to the agricultural industries, regional authorities and the UK Government and its Agencies. It includes risk assessment, but not related to food or feed, nor to contaminants in food or feed. In my employment with the Company I undertook reviews of scientific literature and produced guidance documents on livestock nutrition, feeds and feeding systems. These did not relate to contaminants in livestock feeds, the effects of contaminants on livestock consuming them or on the possible transfer of contaminants into milk, meat or eggs. I was not involved in any research (either public or commercially funded), consultancy or risk assessment nor risk management relating to contaminants in food or feed on behalf of ADAS in the last 5 years. I retired from ADAS in April 2012, and have no full-time involvement with the Company.",2000-01,2012-04,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",IX. Other relevant interest,,,NO INTEREST,,,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",V. Occasional consultancy,,"Department of Environment, Food and Rural Affairs (Defra). Department of the UK Government.","Provision of advice and guidance documents on livestock feeds, and feeding, and strategies to reduce the environmental impact of farmed livestock. This has not involved any public or commercially funded research in connecrtion with additives in food or feed, or contaminants in food or feed, in the last 5 years.",2000-01,2012-04,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",V. Occasional consultancy,,"Food Standards Agency, London, UK. An Executive Agency of the UK Government.","Provision of advice and production of guidance documents for the Food Standards Agency on livestock feeds and feeding, and on implementing, in the UK, EC policies relating to animal feedingstuffs. I have not been involved in any public or commercially funded research relating to the presence of contaminants in food or feed in the last 5 years.",2002-01,2012-04,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",V. Occasional consultancy,,"ADAS UK Ltd, Wolverhampton, UNITED KINGDOM","ADAS is an independent provider of environmental consultancy. I provide information to ADAS only on the environmental impact of farm animal production, and in particular on the effects of feeds and feeding systems on emissions of greenhouse gasses. This work does not involve advice on food or feed contaminants, not overlap with any work being undertaken for EFSA. The information is used by ADAS in the development of environmental impact models for the UK government. Frequency of advice is ad hoc, but no more than 10 days/year.",2014-04,now,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",VI. Research funding,,,NO INTEREST,,,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-04-17,CONTAM_doi_004.pdf
"COTTRILL, Bruce",X. Interests of close family members,,,NO INTEREST,,,2015-04-17,CONTAM_doi_004.pdf
"DINOVI, Michael",I. Economic interest,,,NO INTEREST,,,2015-04-27,CONTAM_doi_005.pdf
"DINOVI, Michael",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-27,CONTAM_doi_005.pdf
"DINOVI, Michael",III. Member of a scientific advisory entity,,Joint WHO/FAO Expert Committee on Food Additives (JECFA),"Food Additives and Contaminants. The Committee publishes opinions under the aegis of the WHO and FAO on risk assessments for additives and contaminants in food. I have participated in the Committee as both a Member (5 meetings, 2010-14, with voting power, responsible for decisions concerning published opinions) and as a Temporary Expert (14 meetings, 1998-2010, non-voting, responsible for preparing draft documents concerning risk assessments for substances in food). The documents prepared are non-binding opinions of the expert attendees. I have completed numerous dietary exposure assessments for food additives as well as contaminants, including mycotoxins, chloropropanols, methylmercury, perchlorate, and others. I helped develop the Single Portion Exposure Technique (SPET) system for the JECFA procedure for safety assessment of flavouoring substances. I worked as a member of the WHO/FAO update project to renew Environmental Health Criteria (EHC) 70 (now EHC 240), participating in an international workshop in Annapolis MD, USA in May 2005. I am currently invited to participate in the 80th meeting of the JECFA in Rome, June 6-25 2015.",1998-06,now,2015-04-27,CONTAM_doi_005.pdf
"DINOVI, Michael",IV. Employment,,US Food and Drug Administration,"Food Additives and Contaminants. Group Supervisor, Division of Biotech and GRAS Notification Review (DBGNR). Supervise and mentor members of the Chemistry Group of DBGNR. Duties include the scientific review of GRAS (generally recognized as safe) notifications, the review, comment and sign-off of review documents produced by members of the group, the estimation of exposure to constituents and contaminants in foods, review of GRAS notice summary memoranda and response letters, guidance documents, and draft Federal Register documents. Support Agency (inter-Office) activities, such as recalls and Food Advisory Committees (FAC). Participation in special projects as necessary. Presentations before FDA Food Advisory Committee on olestra, acrylamide, furan, and bovine spongiform encephalopathy (BSE) from gelatin intake. Advise FDA management on dietary exposure aspects of risk assessments for foods, ingredients, nutients and contamininats. Currently advising on dietary exposure to sodium in the whole diet and caffeine from alcoholic beverages. Re-estimated dietary exposure to acrylamide beginning 2 January 2014, finishing 10 November 2014. Results to appear on FDA website following overall Agency re- evaluation. I do not carry out research as a part of this position and therefore I do not receive private (or public) research funding.",1988-07,now,2015-04-27,CONTAM_doi_005.pdf
"DINOVI, Michael",IX. Other relevant interest,,,NO INTEREST,,,2015-04-27,CONTAM_doi_005.pdf
"DINOVI, Michael",V. Occasional consultancy,,,NO INTEREST,,,2015-04-27,CONTAM_doi_005.pdf
"DINOVI, Michael",VI. Research funding,,,NO INTEREST,,,2015-04-27,CONTAM_doi_005.pdf
"DINOVI, Michael",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-27,CONTAM_doi_005.pdf
"DINOVI, Michael",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-04-27,CONTAM_doi_005.pdf
"DINOVI, Michael",X. Interests of close family members,,,NO INTEREST,,,2015-04-27,CONTAM_doi_005.pdf
"EDLER, Lutz",I. Economic interest,,,NO INTEREST,,,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",II. Member of a managing entity or equivalent structure,,Central European Society for Anticancer Drug Research (CESAR)-EWIV,"Board Member of CESAR-EWIV, CESAR = Central European Society for Anticancer Drug Rsearch SUBJECT: Pharmaceutical drug development through clinical trials in cooperation with pharmaceutical industry. FUNCTION: Responsible Statistician of the Section for Biometry of CESAR-EWIV",2002-01,2011-07,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",III. Member of a scientific advisory entity,,National Center for Tumor Disease (NCT),"Member of several Data Safety Monitoring Boards (DSMB) of oncological clinical trials involving novel substances or novel treatment modalities of cancer patients perfomed the National Center for Tumor Diseases (NCT) Heidelberg inlcduingg cooperations of it with the University of Heidelberg The remit: Provide advice on the scientific and ethical quality of clinical studies to protect the safety of patients included in the specific clincal trial or who may be subject in future clinical trials on that indication and the medication under that investigation. The nature of the advices delivered: Review study protocols and patient information and provide advice for changes of the study plan, including regular saftey and progress reports as forseen at the planning of the study. Focus is in biostatstistical and clinical trials methdology The experts role: Member including chair is elected Voting in the group, no vetoing All these clical trials trials investigate neither food nor food related compunds but are restricted to oncological drugs, products and devices.",2006-01,now,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",III. Member of a scientific advisory entity,,University of Heidelberg,"Member of the Ethics Committee I of the University Clinic Heidelberg and of several Data Safety Monitoring Boards (DSMB(DMCIof University Clinic The remit and the rules of the Ethics Committe is laid down on the local website The remit of the DSMB/DMC: Provide advice on the scientific and ethical quality of clinical studies to protect the safety of patients included in the specific clincal trial or who may be subject in future clinical trials on that indication and the medication under that investigation. The nature of the advices delivered: Review study protocols and patient information and provide advice for changes of the study plan, including regular saftey and progress reports as forseen at the planning of the study. Focus is in biostatstistical and clinical trials methdology The experts role: Member including chair is elected Voting in the group, no vetoing All these clical trials trials investigate neither food nor food related compunds but are restricted to oncological drugs, products and devices.",2006-06,now,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",III. Member of a scientific advisory entity,,Bundesinstituts für Arzneimittel und Medizinprodukte (BfArM),Member of Off Label Use in Oncology Expert Group The remit is to rovide advice to scientific documents on the off label use of medicinal products for cancer patients provided by invited experts and formulation of a recommnedation for the Gemeinsame Bundesauschuss in Germany (BGA). The subejct is the recomenndation of off-label use of anticancer drugs in Germany Voting on the recommendations elaborated by the gropr,2007-05,now,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",III. Member of a scientific advisory entity,,Covance Clinical Research Unit Ltd,"Member of the Safety Monitoring Board of POL6326 Clinical TRial in Multiple Myeloma Patients. The remit: Provide advice on the assessment of drug safety and dose escalation of a novel medicinal product for cancer therapy. The nature of the advices delivered: Provide advice. The experts role: Member. Voting in the group, no vetoing. Participating not to the preparation of outputs addressing the same issue as the mandate of the CONTAM Panel.",2009-04,2011-06,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",III. Member of a scientific advisory entity,,ILSI Europe,Member and Chair of the Expert Group on data selection for Benchmark Dose (BMD ) modelling The remit: Contribution to a peer reviewed scientific publication on the topic of the expert group and discussion of all contributions for the publication. Chairing and coordinating the sessions to provide guidance on data selection for Benchmark Dose (BMD ) modelling and the use the BMD Approach. The nature of the advices delivered: Publication The experts role: Member and Chair No voting or vetoing in the EG No fulltime consulting.,2009-09,2012-04,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",III. Member of a scientific advisory entity,,"Bundesinstitut für Risikobewertung BfR, Berlin, Germany","Member of the BfR-Kommission on ""Kontaminanten und andere gesundheitlich unerwünschte Stoffe in der Lebensmittelkette"" and Member of the Ausschuß on Mykotoxins of this Kommission. The remit is to provide advice on the risk assessment contaminants in food and feed in the food chain. The function and role of the Kommission and the Ausschuß is defined in documents with the BfR see the website of the BfR The outputs are prepared by the BfR itself and not be the Kommission and such alos not by the Ausschuß. see the published policy of the BfR",2009-12,now,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",III. Member of a scientific advisory entity,,4SC,"Member of the Data Safety Monitoring Board (DSMB) for the clinical Phase I Study , called AEGIS Study. The remit: Provide advice on the assessment of drug safety and dose escalation of a novel medicinal product for cancer therapy The nature of the advices delivered: Provide advice The experts role: Member Voting in the group, no vetoing Participating not to the preparation of outputs addressing the same issue as the mandate of the CONTAM Panel.",2010-03,2011-12,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",III. Member of a scientific advisory entity,,4SC,"Member of the Data Safety Monitoring Board (DSMB) for the clinical Phase I/II Study, called SHORE Study. The remit: Provide advice on the assessment of drug safety and dose escalation of a novel medicinal product for cancer therapy The nature of the advices delivered: Provide advice The experts role: Member Voting in the group, no vetoing Participating not to the preparation of outputs addressing the same issue as the mandate of the CONTAM Panel.",2010-12,2013-07,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",IV. Employment,,,NO INTEREST,,,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",IX. Other relevant interest,,ELSEVIER,"Member of the Advisory Board of the Journal""Journal of Computational Statistics and Data Analysis""",2007-09,now,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",IX. Other relevant interest,,Taylor and Francis Group LLC 530 Walnut Street Suite 850 Philadelphia PA 19106 USA,"Member of the Honorary Editorial Board of the ""Journal of Biopharmaceutical Statistics""",2011-01,now,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",IX. Other relevant interest,,Wiley VCH Publisher,Editor of the Biometrical Journal ISSN 0323-3847 joint with a second editor from Italy,2011-05,now,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",V. Occasional consultancy,,"Deutsches Krebsforschungszentrum (German Cancer Research Center), DKFZ, Heidelberg, Germany, Stiftung des Öffentlichen Rechts der Bundesrepublik Deutschland","Consultancy of projects at the Department of Biostatistics of the German Cancer Research Center which started before end of regular employment in February 2010 and which had not been finished by that time or which were extended by the collaborators afterwards. The number of such ongoing or re-opened projects has been since February 2010 less than five and requires work forf 2-5 meetings per year. The German Cancer Research Center (DKFZ) is a Foundation of Public Law located in Im Neuenheimer Feld 280 | 69120 Heidelberg Germany. The legal remit is to perform research on cancer and described in full detail in https://www.dkfz.de/de/dkfz/download/Satzung.pdf. The expert's role in the organization and his/her main tasks during the employment from 1979 to 2010 was to perform biostatistical research to support the centers remit by in the design and analysis of experimental and clinical studies of the research on cancer. The organisation does not make direkt use of the results of this work, except registering scientific puablication in its reports The work is restricted to give advice in design, evaluation of the data and publication of the results of biomedical studies related to cancer. The organisation has no official responsibility to carry out risk management and is exclusively engaged in the science risk assessment and evaluation related to the incidence and treatment of cancer. The work reported here concerns also Biostatistical research and application of mathematical and statistical methods in the 7th Framework Project BASELINE EU Grant Agreement No 222 738 in a part time contract of 12-34 h/months which ends in 2013 The BASELINE project's objective is to provide harmonised and validated sampling strategies, to support the European policies in food safety and to be suitable for food producers, in order to collect comparable data to improve quantitative risk analysis of selected biological and chemical agents. My work for the project is to support workpackage 6 (WP6) on Model Development by supportimg the WP 6 leader located at the DKFZ in the development of predictive mathematical models for biological risks and investigate and model sources and pathways of chemical contaminants to improve sampling schemes. This is obtained by a review of existing and definition of new mathematical models in predictive microbiology; investigation of correlations between food risk factors and traceable environmental parameters and contamination indicators; consolidation of existing and new models for microbial growth as a function of intrinsic environmental factors and extrinsic parameters. This refers to the previous work for the project done in the function as previous Department Head and previous WP 6 Leader which ended by retirement from the DKFZ in 2010 reported under VI. No provision of advice or services to undertakings, trade associations or other bodies with an interest in the subject matter that falls within EFSA's CONTAM Panel/WG of the CONTAM Panel or related full time emploment at the DKFZ.",2011-03,2013-08,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",VI. Research funding,,,NO INTEREST,,,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",VIII. Other memberships or affiliations,,International Statistical Institute,"Member and Chair of the ISI Committee on Risk Analysis (ISI-CRA) Function: Contributing to and participating at meetings organized by the Committee under the auspices of the International Statistical Institute (ISI; the oldest global scientific organization of statistcians) at the bi-annual meetings of the ISI (socalled ISI Sessions) or at satellite meetings to the ISI Sessions organized by the Committe, respectively. The function of the Chair is to communicate with the ISI in all relevant matters and to coordinate the activities of the Committee including conference proceedings of the sessions organized by the Committee.",2005-07,2011-08,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",VIII. Other memberships or affiliations,,ISCB,Member of the Executive Board of the International Sociery of Clinical Biostatistics (ISCB) and Member of the Subcommittees on Congress Organization (Scientific Secretary)and on Regulatory Affairs (SIRA),2009-01,2012-08,2015-07-04,CONTAM_doi_006.pdf
"EDLER, Lutz",X. Interests of close family members,,,NO INTEREST,,,2015-07-04,CONTAM_doi_006.pdf
